"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1239","E02003049","Bristol 038",3368,181,388,2069,196,19,0,434,8,58,15,262.10599,81.106,375.71701,2021.457,-47.543,288.25101,107.251,375.53201,2008.36,-60.64,576.50702,395.50699,314.08499,1834.912,-234.088,928.82898,747.82898,269.65701,1615.7271,-453.27301,-0.06341,117567,-0.01777,32914,-0.06376,118255,-0.01812,33602,-0.14327,265733,-0.09763,181080,-0.18364,340636,-0.138,255983,-44226,-12891,-53004,-21669,-83892,-52557,-153450,-122115,2.64091
"1240","E02003031","Bristol 020",5271,890,1543,2050,146,177,12,375,8,39,31,1034.9,144.89999,1479.798,1991.787,-58.213,1152.5439,262.54401,1431.0959,1941.635,-108.365,1130.952,240.952,1427.9139,1956.875,-93.125,1626.127,736.12701,1213.478,1755.405,-294.595,-0.10134,187926,-0.01308,24211,-0.10681,198106,-0.01855,34391,-0.10955,203183,-0.02129,39468,-0.11691,216836,-0.02865,53121,-108043,-14376,-126087,-32420,-113532,-19865,-166138,-72471,2.48291
"1256","E02003029","Bristol 018",2471,135,272,1554,160,5,0,283,5,50,7,206.908,71.908,261.89801,1508.333,-45.667,218.259,83.259,259.452,1505.552,-48.448,479.879,344.879,212.502,1335.224,-218.776,725.82397,590.82397,186.345,1172.786,-381.21399,-0.05513,102201,-0.01757,32543,-0.0501,92920,-0.01255,23262,-0.13588,252025,-0.09832,182367,-0.16188,300264,-0.12432,230606,-37852,-12799,-38912,-13859,-78684,-53631,-133421,-108368,2.10577
"1362","E02002994","Bath and North East Somerset 010",3819,196,308,2560,197,192,8,273,10,53,22,249.17,53.17,301.091,2524.7771,-35.223,297.95999,101.96,300.69501,2490.7461,-69.254,397.96899,201.96899,270.26401,2430.332,-129.668,767.34497,571.34497,233.326,2179.9741,-380.026,-0.06078,112703,-0.01317,24385,-0.06538,121280,-0.01777,32962,-0.0863,160047,-0.03869,71729,-0.14328,265764,-0.09567,177446,-51516,-11633,-62272,-22389,-73568,-33685,-161725,-121842,3.43942
"1429","E02003046","Bristol 035",4984,365,761,2878,297,71,3,504,9,71,25,506.724,141.724,731.64301,2798.8279,-79.172,585.54199,220.54201,717.24902,2762.106,-115.894,976.315,611.315,617.80701,2535.3931,-342.60699,1482.351,1117.351,531.61798,2231.093,-646.90698,-0.09029,167426,-0.02529,46860,-0.08847,164100,-0.02348,43534,-0.19392,359691,-0.12892,239125,-0.23857,442544,-0.17358,321978,-72133,-20629,-82296,-30792,-128399,-76895,-225114,-173610,2.39696
"1536","E02003053","Bristol 042",3789,270,688,2031,196,87,4,427,18,55,13,353.435,83.435,668.60901,1985.399,-45.601,405.79599,135.79601,654.63898,1963.224,-67.776,605.90802,335.90799,598.98499,1849.083,-181.91701,1017.89,747.89001,506.164,1628.41,-402.59,-0.05857,108572,-0.01451,26853,-0.05835,108213,-0.01429,26494,-0.11472,212774,-0.07066,131055,-0.15108,280225,-0.10702,198506,-49806,-12120,-57758,-20072,-80645,-42959,-149184,-111498,2.45877
"1541","E02003067","North Somerset 003",3423,93,279,2742,147,18,4,94,1,33,12,167.69501,74.695,267.11301,2684.842,-57.158,162.077,69.077,271.56799,2687.5569,-54.443,457.05801,364.05801,202.52499,2479.0581,-262.94199,702.50598,609.50598,182.64101,2275.5049,-466.495,-0.07359,136464,-0.0281,52093,-0.08559,158766,-0.04011,74395,-0.13491,250238,-0.08942,165867,-0.20093,372725,-0.15544,288354,-54980,-21968,-61765,-28753,-103633,-70621,-213726,-180714,2.16409
"1551","E02003073","North Somerset 009",3008,78,294,2231,142,148,3,79,3,22,8,142.27699,64.277,280.55499,2186.7109,-44.289,125.352,47.352,288.45099,2199.543,-31.456,392.99899,314.99899,214.188,2019.0699,-211.92999,609.09802,531.09802,191.093,1855.353,-375.647,-0.05674,105219,-0.02236,41448,-0.06415,118988,-0.02977,55217,-0.10624,197047,-0.07186,133276,-0.16174,300013,-0.12736,236242,-38900,-16308,-40317,-17725,-79464,-56872,-168181,-145589,1.69157
"1608","E02006846","North Somerset 027",3551,127,173,2678,256,112,2,123,21,40,19,269.595,142.595,160.717,2571.7749,-106.225,215.786,88.786,164.472,2613.833,-64.167,786.61798,659.61798,113.894,2187.8521,-490.14801,944.77399,817.77399,107.406,2063.3369,-614.66302,-0.06477,120138,-0.03662,67926,-0.04816,89336,-0.02001,37124,-0.18059,335032,-0.15245,282820,-0.19016,352787,-0.16202,300575,-46340,-26313,-33943,-13916,-123313,-103286,-186163,-166136,NA
"1620","E02003103","South Gloucestershire 014",3769,170,258,2826,246,51,3,119,11,75,10,285.79099,115.791,243.082,2741.748,-84.252,251.61301,81.613,248.422,2763.75,-62.25,652.987,482.987,184.763,2485.575,-340.42499,923.28302,753.28302,169.897,2267.668,-558.33197,-0.07592,140781,-0.02714,50289,-0.06584,122125,-0.01706,31633,-0.14011,259900,-0.09133,169408,-0.18472,342658,-0.13594,252166,-82835,-29457,-81026,-27648,-147944,-94566,-267742,-214364,1.53161
"1796","E02003075","North Somerset 011",2348,71,135,1783,119,116,6,78,0,30,10,111.7,40.7,130.923,1751.885,-31.115,126.298,55.298,128.63699,1744.004,-38.996,247.597,176.597,109.2,1649.374,-133.62601,432.82001,361.82001,97.785,1503.219,-279.78101,-0.06515,120808,-0.01985,36782,-0.07452,138237,-0.02922,54211,-0.10336,191709,-0.05806,107683,-0.15976,296334,-0.11446,212308,-41028,-13396,-44968,-17336,-69942,-42310,-149383,-121751,2.1598
"1823","E02003054","Bristol 043",3263,186,417,1915,181,35,2,460,5,48,14,274.617,88.617,401.71899,1865.7209,-49.279,291.11499,105.115,400.21301,1861.01,-53.99,605.93402,419.93399,332.66101,1681.681,-233.319,937.25098,751.25098,285.522,1484.271,-430.729,-0.06372,118133,-0.01829,33873,-0.05954,110420,-0.01411,26160,-0.14394,266981,-0.09851,182721,-0.1721,319216,-0.12667,234956,-45606,-13285,-47809,-15488,-84322,-52001,-146822,-114501,2.21401
"1880","E02003025","Bristol 014",2743,208,345,1532,213,12,2,355,16,45,15,279.995,71.995,333.55099,1490.0031,-41.997,319.267,111.267,324.42401,1475.576,-56.424,513.92499,305.92499,293.366,1350.734,-181.26601,809.453,601.453,250.12801,1178.079,-353.92099,-0.05685,105388,-0.01464,27109,-0.05577,103429,-0.01357,25150,-0.12302,228176,-0.08082,149897,-0.14889,276158,-0.10668,197879,-42497,-11128,-46035,-14666,-75516,-44147,-126207,-94838,2.64938
