"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"5723","E02004747","Gosport 007",3152,0,32,215,22,96,1772,183,403,394,35,559.94299,156.94299,360.37701,1680.11499,-91.885,563.59698,160.597,358.19699,1682.24695,-89.753,947.59698,544.59698,267.16699,1458.70203,-313.298,1064.97095,661.97101,261.62,1372.23999,-399.76001,-0.21867,405629,-0.04221,78264,-0.22996,426614,-0.0535,99249,-0.28519,529059,-0.10873,201694,-0.29004,538064,-0.11359,210699,-110783,-23171,-121683,-34071,-152018,-64406,-195326,-107714,0.00362
"5732","E02004748","Gosport 008",4314,3,98,296,26,102,2120,218,507,819,125,715.15399,208.15401,758.26001,2021.48499,-98.515,660.73199,153.73199,787.93298,2038.03198,-81.968,1233.28101,726.28101,571.763,1798.09497,-321.905,1395.47998,888.47998,557.10901,1695.34204,-424.65799,-0.1928,357644,-0.04859,90098,-0.18596,344983,-0.04175,77437,-0.26594,493342,-0.12172,225796,-0.27284,506144,-0.12862,238598,-104266,-26005,-105288,-27027,-146308,-68047,-198621,-120360,0.00509
"5824","E02004682","Basingstoke and Deane 008",4165,4,247,206,9,28,2854,240,103,460,14,227.924,124.924,438.54501,2771.2229,-82.777,161.94901,58.949,452.26901,2811.47705,-42.523,807.81299,704.81299,327.60101,2398.30591,-455.694,1107.27197,1004.27197,287.02301,2187.71899,-666.28003,-0.04317,80027,-0.02414,44735,-0.03023,56072,-0.01121,20780,-0.13397,248498,-0.11494,213206,-0.14749,273576,-0.12846,238284,-38666,-21644,-28352,-11330,-114462,-97440,-193167,-176145,0.01699
"5829","E02004785","New Forest 007",2107,8,67,20,3,18,1631,74,59,204,23,106.954,47.954,193.09,1597.703,-33.296,89.394,30.394,196.94501,1609.44495,-21.555,262.34201,203.342,151.168,1496.58997,-134.41,397.298,338.298,136.717,1387.573,-243.427,-0.03163,58636,-0.0161,29818,-0.02692,49923,-0.01138,21105,-0.06158,114209,-0.04605,85391,-0.084,155789,-0.06846,126971,-31405,-15515,-26549,-10659,-68675,-52785,-136537,-120647,0.01226
"5845","E02004712","Eastleigh 001",3600,8,143,97,5,21,2900,162,85,161,18,169.791,84.791,154.278,2831.4021,-68.598,145.578,60.578,153.05099,2854.10889,-45.891,510.82001,425.82001,118.145,2563.61108,-336.38901,787.34998,702.34998,107.587,2330.53394,-569.466,-0.05698,105667,-0.02523,46778,-0.04806,89130,-0.01631,30241,-0.13476,249956,-0.10301,191067,-0.17945,332869,-0.1477,273980,-52147,-23361,-44502,-15716,-122099,-93313,-234523,-205737,0.01931
"5875","E02004761","Hart 011",2751,7,155,44,4,14,1685,78,219,536,9,291.59299,72.593,503.55701,1649.71399,-35.286,309.995,90.995,483.92801,1650.49402,-34.506,455.177,236.177,445.22501,1557.58398,-127.416,647.703,428.703,389.763,1436.43604,-248.564,-0.00997,18441,-0.00815,15078,-0.00491,9108,-0.0031,5745,-0.03,55606,-0.02818,52243,-0.04287,79489,-0.04106,76126,-27905,-12609,-23587,-8291,-59883,-44587,-121913,-106617,NA
"5905","E02004758","Hart 008",3326,10,308,47,4,20,2479,132,79,225,22,170.92799,91.928,211.026,2410.95605,-68.044,139.798,60.798,215.18201,2433.05688,-45.943,524.17401,445.17401,148.271,2159.39307,-319.60699,722.82599,643.82599,136.258,1993.15295,-485.84698,-0.03525,65326,-0.02029,37583,-0.0321,59527,-0.01714,31784,-0.08708,161500,-0.07213,133757,-0.10523,195162,-0.09027,167419,-41279,-23960,-33122,-15803,-112746,-95427,-200960,-183641,0.0122
"5987","E02004770","Havant 009",2835,0,93,224,31,43,1706,262,118,344,14,228.315,110.315,323.91,1643.18005,-62.82,197.614,79.614,327.366,1662.88,-43.12,660.32098,542.32098,233.73599,1404.37,-301.63,851.31201,733.31201,215.552,1279.80396,-426.19601,-0.06862,127251,-0.03636,67412,-0.05215,96725,-0.01989,36886,-0.15875,294472,-0.12649,234633,-0.16954,314504,-0.13728,254665,-34555,-17923,-26915,-10283,-92243,-75611,-146470,-129838,0.01046
"6042","E02004827","Test Valley 014",3896,2,167,64,7,29,3167,152,111,173,24,210.603,99.603,164.50999,3085.55103,-81.449,196.713,85.713,159.84801,3100.9209,-66.079,582.14203,471.142,127.506,2786.93701,-380.06299,872.453,761.453,116.334,2537.94604,-629.05402,-0.06364,118017,-0.03072,56955,-0.06089,112934,-0.02797,51872,-0.15358,284890,-0.12066,223828,-0.19445,360711,-0.16153,299649,-57088,-27701,-51526,-22139,-142980,-113593,-262653,-233266,0.02119
"6049","E02006831","Havant 020",2782,1,47,84,7,35,2269,155,48,121,15,120.822,72.822,115.329,2210.53589,-58.464,78.58,30.58,119.335,2244.24805,-24.752,433.134,385.134,85.806,1964.13794,-304.862,639.539,591.539,77.236,1791.30505,-477.69501,-0.05472,101478,-0.03302,61229,-0.03635,67422,-0.01465,27173,-0.14492,268816,-0.12322,228567,-0.17769,329624,-0.15599,289375,-31980,-19472,-20522,-8014,-98763,-86255,-179925,-167417,NA
"6056","E02004801","New Forest 023",2277,11,88,26,1,18,1719,92,99,189,34,172.158,73.158,178.285,1662.46497,-56.535,150.52499,51.525,182.659,1677.38696,-41.613,421.875,322.875,138.75301,1472.29797,-246.702,570.91998,471.92001,125.882,1350.06995,-368.92999,-0.04469,82881,-0.01995,36997,-0.04187,77675,-0.01714,31791,-0.09238,171366,-0.06765,125482,-0.09646,178931,-0.07173,133047,-40712,-18292,-37829,-15409,-95124,-72704,-146763,-124343,NA
"6062","E02004700","East Hampshire 004",2858,3,60,66,2,28,1932,177,132,421,37,203.12199,71.122,399.58301,1890.95898,-41.041,207.211,75.211,397.686,1890.20496,-41.795,431.45999,299.45999,328.905,1762.21301,-169.787,638.17499,506.17499,290.27301,1621.91895,-310.08099,-0.03166,58694,-0.01489,27589,-0.02941,54549,-0.01264,23444,-0.06301,116860,-0.04624,85755,-0.08552,158616,-0.06874,127511,-33848,-14610,-31090,-11852,-70424,-51186,-141259,-122021,0.01819
"6160","E02003580","Southampton 032",2295,1,32,356,9,40,1403,178,70,197,9,152.005,82.005,188.702,1354.77002,-48.23,121.042,51.042,192.58701,1372.82495,-30.175,483.92401,413.92401,144.455,1169.96204,-233.03799,681.60303,611.60303,127.558,1045.33301,-357.66699,-0.05067,93958,-0.02551,47290,-0.03549,65820,-0.01033,19152,-0.16438,304924,-0.13922,258256,-0.17339,321636,-0.14823,274968,-31984,-15908,-26003,-9927,-85144,-69068,-137363,-121287,0.01279
"6169","E02004719","Eastleigh 008",4844,3,119,149,4,59,3937,238,98,211,26,235.981,137.981,200.879,3826.26001,-110.739,175.63901,77.639,201.927,3878.13696,-58.863,769.466,671.466,149.452,3408.65991,-528.34003,1146.25195,1048.25195,134.901,3091.9939,-845.00598,-0.08262,153210,-0.04677,86725,-0.05815,107856,-0.02231,41371,-0.23891,443189,-0.20307,376704,-0.28038,520125,-0.24454,453640,-76331,-42453,-55611,-21733,-215662,-181784,-373541,-339663,0.01595
"6189","E02003556","Southampton 008",2780,1,43,242,9,53,1875,236,106,196,19,184.27299,78.273,189.46201,1822.922,-52.078,180.953,74.953,187.147,1825.21204,-49.789,504.36899,398.36899,156.827,1618.24805,-256.75201,782.35699,676.35699,133.153,1427.23499,-447.76501,-0.05499,101957,-0.02306,42722,-0.04486,83200,-0.01293,23965,-0.16397,304155,-0.13204,244920,-0.1839,341135,-0.15197,281900,-40321,-16105,-39720,-15504,-97253,-73037,-161362,-137146,0.02177
"6192","E02004787","New Forest 009",3079,5,39,80,4,36,2382,150,129,202,52,210.00999,81.01,192.625,2319.60498,-62.395,211.189,82.189,190.76401,2319.02808,-62.972,467.409,338.409,148.19,2134.71289,-247.287,687.112,558.112,134.935,1954.03296,-427.96701,-0.08095,150129,-0.03008,55772,-0.08487,157426,-0.034,63069,-0.13197,244796,-0.0811,150439,-0.16655,308943,-0.11568,214586,-69261,-25351,-72155,-28245,-125252,-81342,-222930,-179020,0.01431
"6221","E02004679","Basingstoke and Deane 005",3730,7,393,52,6,21,2881,167,47,141,15,111.515,64.515,134.269,2831.81006,-49.19,74.983,27.983,138.658,2859.38989,-21.61,325.16599,278.16599,102.711,2676.23096,-204.769,572.43298,525.43298,91.102,2476.66797,-404.332,-0.05316,98557,-0.03111,57658,-0.03514,65181,-0.01309,24282,-0.13361,247815,-0.11156,206916,-0.20113,373097,-0.17908,332198,-47126,-27349,-32561,-12784,-113240,-93463,-245258,-225481,0.01529
"6238","E02004704","East Hampshire 008",2562,3,107,35,5,19,2037,127,52,157,20,100.283,48.283,149.388,2000.68396,-36.316,92.309,40.309,149.464,2006.81799,-30.183,291.20099,239.201,115.256,1861.09497,-175.905,444.00601,392.00601,103.095,1736.56104,-300.439,-0.02599,48191,-0.01436,26624,-0.02366,43884,-0.01203,22317,-0.06099,113124,-0.04936,91557,-0.08635,160168,-0.07472,138601,-22888,-12376,-21475,-10963,-59223,-48711,-122526,-112014,0.01842
"6304","E02004677","Basingstoke and Deane 003",2904,8,180,44,4,19,2339,127,48,116,19,102.596,54.596,112.487,2293.21289,-45.787,75.582,27.582,114.933,2314.8479,-24.152,328.77399,280.77399,95.987,2105.41406,-233.586,530.81598,482.81601,87.513,1932.09399,-406.90601,-0.03586,66492,-0.01909,35394,-0.02848,52820,-0.01171,21722,-0.10268,190479,-0.08592,159381,-0.13457,249633,-0.1178,218535,-33779,-17117,-31307,-14645,-88836,-72174,-168439,-151777,0.02425
"6319","E02004767","Havant 006",2317,0,54,180,26,33,1522,213,84,190,15,173.466,89.466,178.526,1465.43506,-56.565,147.856,63.856,180.395,1482.96301,-39.037,526.02899,442.02899,125.447,1247.08997,-274.91,692.54999,608.54999,115.042,1130.56104,-391.439,-0.06673,123741,-0.03162,58613,-0.05844,108405,-0.02333,43277,-0.14652,271788,-0.11141,206660,-0.15727,291719,-0.12216,226591,-32828,-15861,-27801,-10834,-84947,-67980,-132207,-115240,0.01231
"6354","E02004731","Fareham 005",3791,5,138,49,5,40,3032,149,119,215,39,212.388,93.388,205.487,2956.95093,-75.049,206.754,87.754,207.55,2960.00293,-71.997,562.146,443.146,158.842,2684.93896,-347.061,839.90997,720.90997,145.241,2448.74512,-583.255,-0.06066,112464,-0.02616,48466,-0.06557,121616,-0.03106,57618,-0.13076,242514,-0.09625,178516,-0.18224,338025,-0.14773,274027,-59981,-25877,-62367,-28263,-126503,-92399,-248401,-214297,0.01382
"6416","E02004820","Test Valley 007",3351,7,151,51,12,33,2473,151,168,280,25,245.515,77.515,263.35101,2419.48608,-53.514,235.451,67.451,263.302,2428.35791,-44.642,436.651,268.651,227.35899,2283.74512,-189.255,657.95502,489.95499,203.145,2110.76489,-362.23499,-0.04848,89930,-0.02168,40209,-0.04768,88452,-0.02088,38731,-0.10011,185722,-0.07331,136001,-0.13156,244069,-0.10476,194348,-50637,-21324,-47561,-18248,-102803,-73490,-193651,-164338,0.01698
"6493","E02003558","Southampton 010",3022,2,69,302,13,25,1439,259,135,766,12,249.774,114.774,733.38599,1386.01404,-52.986,237.435,102.435,734.27002,1395.24194,-43.758,751.49103,616.49103,544.13397,1185.88098,-253.119,953.77698,818.77698,501.35199,1076.323,-362.677,-0.04661,86420,-0.01923,35626,-0.03664,67949,-0.00925,17155,-0.12454,231007,-0.09716,180213,-0.13055,242168,-0.10317,191374,-30793,-12704,-27559,-9470,-70126,-52037,-110900,-92811,0.01318
"6545","E02004769","Havant 008",2635,1,68,253,33,37,1587,281,105,265,5,209.735,104.735,250.989,1524.99304,-62.007,177.367,72.367,254.14999,1543.245,-43.755,619.35797,514.35797,183.383,1291.58105,-295.41901,806.164,701.164,168.839,1170.90002,-416.10001,-0.06776,125665,-0.03631,67332,-0.05475,101558,-0.0233,43225,-0.1639,304043,-0.13246,245710,-0.172,319065,-0.14055,260732,-31119,-16872,-25491,-11244,-88300,-74053,-136982,-122735,0.01145
"6558","E02004715","Eastleigh 004",4137,0,242,88,13,39,2832,266,156,488,13,314.091,158.091,453.53699,2732.70898,-99.29,270.88101,114.881,463.78299,2758.98608,-73.014,904.867,748.867,310.04001,2372.69604,-459.30399,1175.49695,1019.49701,292.85101,2167.72607,-664.27399,-0.06277,116409,-0.03154,58471,-0.04812,89251,-0.01688,31313,-0.15887,294697,-0.12763,236759,-0.18378,340905,-0.15254,282967,-55241,-28033,-43533,-16325,-141217,-114009,-237890,-210682,0.01155
"6576","E02003526","Portsmouth 003",2701,5,94,125,13,26,1893,171,101,256,17,204.86501,103.865,242.17599,1820.06702,-72.933,182.84399,81.844,240.28,1840.30005,-52.7,617.18201,516.18201,180.37601,1535.63,-357.37,825.745,724.745,160.70399,1381.77002,-511.23001,-0.07052,130764,-0.03732,69193,-0.04875,90427,-0.01556,28856,-0.21124,391860,-0.17805,330289,-0.20905,387799,-0.17586,326228,-43144,-22112,-36240,-15208,-119131,-98099,-176541,-155509,0.01359
"6602","E02004743","Gosport 003",3875,1,59,198,19,125,2405,231,453,338,46,638.35303,185.353,311.92499,2279.93091,-125.069,677.17499,224.175,303.995,2259.44702,-145.55299,1109.89795,656.89801,231.23801,1972.26099,-432.73901,1270.77795,817.77802,225.886,1849.79004,-555.21002,-0.29033,538583,-0.05752,106667,-0.31302,580715,-0.08021,148799,-0.38894,721543,-0.15613,289627,-0.39742,737284,-0.16461,305368,-156784,-32077,-179410,-54703,-214642,-89935,-272039,-147332,0.0035
"6612","E02004842","Winchester 014",3697,7,68,63,11,39,2935,147,92,304,31,187.414,95.414,286.86899,2865.3291,-69.671,150.202,58.202,297.08401,2888.59595,-46.404,545.03302,453.03299,207.257,2618.38892,-316.61099,795.26501,703.26501,195.493,2403.90601,-531.09399,-0.05031,93270,-0.02527,46821,-0.04239,78629,-0.01735,32180,-0.11957,221769,-0.09452,175320,-0.16343,303143,-0.13838,256694,-51732,-25942,-45599,-19809,-123407,-97617,-243281,-217491,0.01509
"6634","E02004678","Basingstoke and Deane 004",3304,3,150,86,3,25,2608,139,79,193,18,124.432,45.432,186.254,2573.49707,-34.503,127.555,48.555,187.925,2569.00708,-38.993,242.664,163.664,156.757,2494.38403,-113.616,472.948,393.948,138.09,2306.479,-301.51999,-0.06413,118948,-0.02135,39574,-0.0654,121319,-0.02261,41945,-0.09671,179376,-0.05392,100002,-0.16746,310642,-0.12467,231268,-53861,-19030,-56666,-21835,-84938,-50107,-204476,-169645,NA
"6651","E02003554","Southampton 006",2753,6,68,167,6,24,1649,164,207,452,10,296.57101,89.571,432.965,1594.20496,-54.795,286.52399,79.524,431.51401,1603.198,-45.802,590.677,383.677,362.79999,1420.81702,-228.183,827.32703,620.32703,309.035,1275.60205,-373.39801,-0.05004,92785,-0.01688,31282,-0.04115,76326,-0.00799,14823,-0.11299,209587,-0.07984,148084,-0.12027,223086,-0.08711,161583,-41329,-13686,-38207,-10564,-80611,-52968,-125577,-97934,0.01685
"6666","E02004737","Fareham 011",3430,1,251,117,17,51,2137,210,168,451,27,285.474,117.474,426.013,2064.698,-72.302,298.13699,130.13699,414.53699,2065.19312,-71.807,712.09198,544.09198,317.465,1816.36096,-320.63901,963.57098,795.57098,288.18399,1645.67102,-491.32901,-0.05847,108399,-0.02542,47092,-0.05544,102838,-0.02239,41531,-0.13146,243827,-0.09841,182520,-0.15117,280393,-0.11811,219086,-51538,-21984,-47630,-18076,-115697,-86143,-189619,-160065,0.00885
"6713","E02004689","Basingstoke and Deane 015",2345,7,120,88,4,16,1896,99,25,82,8,88.46,63.46,77.627,1845.31604,-50.684,60.841,35.841,79.917,1866.78198,-29.218,357.35199,332.35199,55.621,1634.48706,-261.513,528.03101,503.03101,51.333,1489.21802,-406.78201,-0.03226,59821,-0.02278,42234,-0.02026,37585,-0.01078,19998,-0.11912,220974,-0.10964,203387,-0.13418,248918,-0.1247,231331,-27148,-18876,-19559,-11287,-95620,-87348,-166053,-157781,0.01422
"6759","E02004835","Winchester 007",4129,12,667,117,7,14,1738,101,130,1311,32,187.49899,57.499,1281.21997,1717.27905,-20.721,166.17,36.17,1297.46204,1721.21899,-16.781,455.90399,325.90399,1116.48804,1641.01794,-96.982,768.76001,638.76001,959.27197,1524.37805,-213.62199,-0.01634,30274,-0.00662,12236,-0.01524,28266,-0.00551,10228,-0.0247,45774,-0.01497,27736,-0.04437,82271,-0.03464,64233,-18349,-7802,-16913,-6366,-32157,-21610,-82616,-72069,0.02261
"6788","E02004741","Gosport 001",3380,3,43,211,12,95,2143,214,302,330,27,462.85599,160.856,303.29599,2039.58997,-103.41,476.069,174.069,300.983,2034.18103,-108.819,912.66998,610.66998,225.504,1755.38098,-387.61899,1106.80396,804.80402,211.56799,1614.82397,-528.17603,-0.15497,287439,-0.04976,92268,-0.15315,284110,-0.04795,88939,-0.26809,497329,-0.16289,302158,-0.271,502720,-0.16579,307549,-90178,-28307,-95767,-33896,-156685,-94814,-216525,-154654,0.00417
