"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"133031",1,1,1,9.88,5076,337,259,0.02621,1842,222,73383,"E02002804 E02004081",337
"133032",1,1,1,14.955,6202,499,181,0.0121,2788,217,45234,"E02002804 E02004118",499
"133033",1,1,1,11.734,5014,450,166,0.01415,2187,177,38291,"E02002804 E02004119",450
"133034",1,1,1,7.613,3546,378,143,0.01878,1419,120,21546,"E02002804 E02004120",378
"133035",1,1,1,14.984,6032,659,119,0.00794,2793,194,63169,"E02002804 E02004121",659
"133047",1,1,1,8.395,3782,437,108,0.01286,1565,125,59161,"E02002805 E02002806",437
"133048",1,1,1,2.556,930,166,46,0.018,476,28,3697,"E02002805 E02002807",166
"133049",1,1,1,8.321,3726,440,106,0.01274,1551,118,61571,"E02002805 E02002808",440
"133050",1,1,1,1.495,618,101,43,0.02876,279,18,3559,"E02002805 E02002809",101
"133051",1,1,1,7.709,3348,475,108,0.01401,1437,115,24845,"E02002805 E02002811",475
"133052",1,1,1,9.072,4310,515,141,0.01554,1691,162,31090,"E02002805 E02002812",515
"133053",1,1,1,7.233,3146,445,86,0.01189,1348,98,22883,"E02002805 E02002813",445
"133054",1,1,1,5.665,2094,316,82,0.01447,1056,65,12465,"E02002805 E02002819",316
"133055",1,1,1,5.721,2108,290,78,0.01363,1066,66,13077,"E02002805 E02002820",290
"133056",1,1,1,6.996,2636,347,83,0.01186,1304,87,14995,"E02002805 E02002821",347
"133057",1,1,1,11.339,4484,487,122,0.01076,2114,151,23255,"E02002805 E02002824",487
"133059",1,1,1,18.492,9408,511,439,0.02374,3447,389,78196,"E02002805 E02004033",511
"133060",1,1,1,17.521,9078,490,472,0.02694,3266,390,51143,"E02002805 E02004034",490
"133061",1,1,1,16.14,7700,593,378,0.02342,3009,304,44863,"E02002805 E02004038",593
"133062",1,1,1,9.694,4536,209,221,0.0228,1807,171,45712,"E02002805 E02004080",209
"133063",1,1,1,8.43,4158,244,167,0.01981,1571,169,26240,"E02002805 E02004081",244
"133064",1,1,1,8.884,3910,172,196,0.02206,1656,140,40346,"E02002805 E02004083",172
"133065",1,1,1,9.124,3728,257,149,0.01633,1701,123,73931,"E02002805 E02004085",257
"133066",1,1,1,4.122,1510,222,69,0.01674,768,45,14602,"E02002805 E02004086",222
"133067",1,1,1,11.729,4780,351,155,0.01322,2186,144,82085,"E02002805 E02004089",351
"133068",1,1,1,7.767,2842,348,77,0.00991,1448,83,27242,"E02002805 E02004090",348
"133069",1,1,1,22.955,10156,867,277,0.01207,4279,338,164943,"E02002805 E02004118",867
"133070",1,1,1,9.41,3634,441,99,0.01052,1754,111,26625,"E02002805 E02004121",441
"133083",1,1,1,5.315,2528,267,76,0.0143,991,83,24442,"E02002806 E02002807",267
