"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"265213",1,1,1,5.575,2670,167,102,0.0183,1039,101,8979,"E02006493 E02006501",167
"265214",1,1,1,5.716,2782,230,125,0.02187,1066,102,30956,"E02006493 E02006502",230
"265215",1,1,1,10.473,4742,356,149,0.01423,1952,172,45890,"E02006493 E02006503",356
"265216",1,1,1,20.821,9102,490,314,0.01508,3881,323,97778,"E02006493 E02006507",490
"265217",1,1,1,23.528,10198,655,351,0.01492,4386,366,75476,"E02006493 E02006523",655
"265233",1,1,1,1.388,654,29,23,0.01657,259,26,2801,"E02006494 E02006496",29
"265234",1,1,1,1.372,732,41,30,0.02187,256,29,5529,"E02006494 E02006497",41
"265235",1,1,1,4.165,2058,102,81,0.01945,776,79,17135,"E02006494 E02006498",102
"265236",1,1,1,2.811,1318,52,34,0.0121,524,53,6341,"E02006494 E02006499",52
"265237",1,1,1,2.188,1174,93,37,0.01691,408,45,14453,"E02006494 E02006500",93
"265238",1,1,1,4.39,2044,99,64,0.01458,818,82,7558,"E02006494 E02006501",99
"265239",1,1,1,3.102,1512,114,55,0.01773,578,55,16341,"E02006494 E02006502",114
"265240",1,1,1,7.859,3472,240,79,0.01005,1465,125,31275,"E02006494 E02006503",240
"265242",1,1,1,20.997,9014,580,287,0.01367,3914,328,57052,"E02006494 E02006523",580
"265283",1,1,1,12.615,5804,296,152,0.01205,2352,208,55982,"E02006495 E02006496",296
"265284",1,1,1,10.387,4764,223,135,0.013,1936,178,47484,"E02006495 E02006497",223
"265285",1,1,1,9.98,4472,220,112,0.01122,1860,170,39411,"E02006495 E02006498",220
"265286",1,1,1,12.262,5738,292,166,0.01354,2286,214,55247,"E02006495 E02006500",292
"265287",1,1,1,12.153,5364,278,150,0.01234,2265,203,43064,"E02006495 E02006502",278
"265288",1,1,1,9.982,4452,228,98,0.00982,1861,172,28731,"E02006495 E02006503",228
"265289",1,1,1,16.533,7518,420,281,0.017,3082,285,71652,"E02006495 E02006507",420
"265292",1,1,1,13.435,5948,422,211,0.01571,2504,223,73593,"E02006495 E02006519",422
"265293",1,1,1,14.798,6524,371,210,0.01419,2759,234,116866,"E02006495 E02006521",371
"265294",1,1,1,13.021,5630,407,134,0.01029,2427,200,38384,"E02006495 E02006523",407
"265295",1,1,1,14.783,6268,443,137,0.00927,2756,209,55176,"E02006495 E02006525",443
"265296",1,1,1,17.918,7628,381,271,0.01512,3340,268,146963,"E02006495 E02006526",381
"265297",1,1,1,16.322,6916,462,156,0.00956,3043,228,60483,"E02006495 E02006527",462
"265298",1,1,1,16.721,7026,521,166,0.00993,3117,232,58176,"E02006495 E02006528",521
"265299",1,1,1,19.839,8732,475,327,0.01648,3698,313,156412,"E02006495 E02006529",475
"265300",1,1,1,19.916,8520,462,302,0.01516,3713,299,153660,"E02006495 E02006530",462
"265301",1,1,1,17.622,7626,613,177,0.01004,3285,251,63819,"E02006495 E02006531",613
"265322",1,1,1,2.406,1148,77,35,0.01455,449,39,5209,"E02006496 E02006497",77
"265323",1,1,1,5.199,2474,138,86,0.01654,969,88,16815,"E02006496 E02006498",138
"265324",1,1,1,1.426,676,24,13,0.00912,266,28,3553,"E02006496 E02006499",24
"265325",1,1,1,2.364,1108,69,28,0.01184,441,40,4173,"E02006496 E02006500",69
"265326",1,1,1,3.005,1402,71,43,0.01431,560,57,4770,"E02006496 E02006501",71
"265327",1,1,1,3.538,1592,100,56,0.01583,660,56,6438,"E02006496 E02006502",100
"265328",1,1,1,9.094,3604,169,42,0.00462,1695,127,16970,"E02006496 E02006503",169
"265329",1,1,1,19.442,7964,303,207,0.01065,3624,278,68858,"E02006496 E02006507",303
"265330",1,1,1,21.688,9266,614,268,0.01236,4043,329,58512,"E02006496 E02006523",614
"265352",1,1,1,2.857,1350,64,51,0.01785,533,51,11686,"E02006497 E02006498",64
"265353",1,1,1,2.504,1240,81,14,0.00559,467,41,13801,"E02006497 E02006499",81
"265354",1,1,1,1.939,998,72,31,0.01599,361,37,7843,"E02006497 E02006500",72
"265355",1,1,1,4.382,2026,126,28,0.00639,817,69,23330,"E02006497 E02006501",126
"265356",1,1,1,2.311,1088,66,41,0.01774,431,38,4258,"E02006497 E02006502",66
"265357",1,1,1,6.88,3156,148,81,0.01177,1283,111,12578,"E02006497 E02006503",148
"265358",1,1,1,18.017,7690,339,248,0.01376,3359,273,67056,"E02006497 E02006507",339
"265359",1,1,1,23.697,10212,446,330,0.01393,4417,368,77187,"E02006497 E02006508",446
"265360",1,1,1,20.087,8530,509,281,0.01399,3744,306,60170,"E02006497 E02006523",509
"265361",1,1,1,22.05,9242,537,306,0.01388,4110,322,64887,"E02006497 E02006525",537
"265362",1,1,1,22.826,9830,481,399,0.01748,4255,357,68421,"E02006497 E02006528",481
"265393",1,1,1,4.942,2406,188,77,0.01558,921,88,16529,"E02006498 E02006499",188
