"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"138474",1,1,1,7.482,3354,222,111,0.01484,1395,96,24802,"E02002957 E02002969",222
"138475",1,1,1,7.134,3128,155,114,0.01598,1330,102,23276,"E02002957 E02002970",155
"138476",1,1,1,8.898,4302,204,172,0.01933,1659,157,31200,"E02002957 E02002971",204
"138477",1,1,1,8.023,4032,201,148,0.01845,1496,157,27472,"E02002957 E02002972",201
"138478",1,1,1,8.974,3950,246,126,0.01404,1673,116,26465,"E02002957 E02002973",246
"138479",1,1,1,8.898,4676,242,153,0.01719,1659,182,37119,"E02002957 E02002974",242
"138480",1,1,1,9.054,4184,241,173,0.01911,1688,140,28317,"E02002957 E02002976",241
"138481",1,1,1,10.035,4772,257,186,0.01854,1871,161,45486,"E02002957 E02002977",257
"138482",1,1,1,9.88,4784,299,189,0.01913,1842,175,33580,"E02002957 E02002979",299
"138483",1,1,1,10.711,4976,286,208,0.01942,1997,169,31963,"E02002957 E02002982",286
"138484",1,1,1,12.282,6152,336,227,0.01848,2289,244,55198,"E02002957 E02002983",336
"138491",1,1,1,11.398,6076,310,343,0.03009,2125,248,27793,"E02002957 E02006160",310
"138492",1,1,1,10.223,6068,263,343,0.03355,1906,263,36552,"E02002957 E02006161",263
"138493",1,1,1,8.042,4512,193,261,0.03245,1499,182,24300,"E02002957 E02006163",193
"138494",1,1,1,9.315,5298,221,314,0.03371,1736,211,26993,"E02002957 E02006164",221
"138495",1,1,1,6.702,3934,149,240,0.03581,1249,162,19544,"E02002957 E02006165",149
"138496",1,1,1,8.044,4522,195,264,0.03282,1499,183,23515,"E02002957 E02006166",195
"138497",1,1,1,10.635,4994,310,187,0.01758,1982,159,31491,"E02002957 E02006167",310
"138498",1,1,1,7.951,4498,239,262,0.03295,1482,170,41826,"E02002957 E02006168",239
"138499",1,1,1,13.818,7378,416,300,0.02171,2576,268,57248,"E02002957 E02006169",416
"138500",1,1,1,13.871,5816,462,155,0.01117,2586,177,29285,"E02002957 E02006189",462
"138501",1,1,1,19.243,7918,650,212,0.01102,3587,250,43855,"E02002957 E02006190",650
"138502",1,1,1,20.873,8692,743,250,0.01198,3891,279,39789,"E02002957 E02006191",743
"138505",1,1,1,12.403,6558,290,316,0.02548,2312,286,81138,"E02002957 E02006204",290
"138506",1,1,1,9.745,5990,456,318,0.03263,1817,289,30876,"E02002957 E02006205",456
"138507",1,1,1,7.945,4128,190,176,0.02215,1481,177,24494,"E02002957 E02006207",190
"138508",1,1,1,10.672,5478,230,276,0.02586,1989,238,66680,"E02002957 E02006208",230
"138509",1,1,1,9.132,4650,168,212,0.02322,1702,188,57567,"E02002957 E02006209",168
"138510",1,1,1,2.99,2572,79,120,0.04013,557,106,13634,"E02002957 E02006211",79
"138511",1,1,1,6.245,4088,115,204,0.03267,1164,203,18814,"E02002957 E02006212",115
"138512",1,1,1,16.07,8118,333,442,0.0275,2996,345,65452,"E02002957 E02006213",333
"138513",1,1,1,16.197,8324,350,477,0.02945,3019,346,49719,"E02002957 E02006214",350
"138514",1,1,1,13.436,6348,248,267,0.01987,2505,248,47191,"E02002957 E02006215",248
"138522",1,1,1,2.377,1258,76,80,0.03366,443,50,7147,"E02002958 E02002959",76
"138523",1,1,1,1.736,1318,47,72,0.04147,324,56,3796,"E02002958 E02002960",47
"138524",1,1,1,2.139,1022,47,49,0.02291,399,39,4349,"E02002958 E02002961",47
"138525",1,1,1,3.333,1566,85,76,0.0228,621,43,5384,"E02002958 E02002962",85
"138526",1,1,1,2.411,1328,71,65,0.02696,449,59,11052,"E02002958 E02002963",71
"138527",1,1,1,4.923,2296,122,92,0.01869,918,73,8453,"E02002958 E02002964",122
"138528",1,1,1,4.304,2034,152,98,0.02277,802,63,15507,"E02002958 E02002965",152
"138529",1,1,1,5.388,2432,207,154,0.02858,1004,92,15918,"E02002958 E02002966",207
"138530",1,1,1,6.451,3194,174,125,0.01938,1203,115,12309,"E02002958 E02002967",174
"138531",1,1,1,5.959,3110,192,162,0.02719,1111,110,29251,"E02002958 E02002968",192
"138532",1,1,1,7.221,3244,291,127,0.01759,1346,99,21458,"E02002958 E02002969",291
"138533",1,1,1,6.637,3110,188,172,0.02592,1237,115,23125,"E02002958 E02002970",188
"138534",1,1,1,8.401,4284,237,230,0.02738,1566,170,31049,"E02002958 E02002971",237
"138535",1,1,1,8.172,4468,241,252,0.03084,1523,190,28220,"E02002958 E02002972",241
"138536",1,1,1,8.117,4008,254,212,0.02612,1513,129,32079,"E02002958 E02002973",254
