"","id","Area.of.residence","Area.of.workplace","All","light_rail","Bus","Taxi","Motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","Rail","dist","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","co2_saving","busyness","avslope_q","clc"
"27247","E02000743 E02000746","E02000743","E02000746",52,3,21,0,0,17,3,1,2,0,5.22,4.22,1.83,-0.17,15.59,-1.41,1.9,0.9,2,0,16.66,-0.34,22.32,21.32,1.13,-0.87,9.93,-7.07,25.3,24.3,1.02,-0.98,8.93,-8.07,-0.00035,644,-0.0017,3154,-0.00135,2510,-0.00053,989,-0.00019,345,-0.01011,18752,-0.00976,18108,-0.00803,14889,-0.00768,14245,-0.00022,414,-0.0011,2036,-0.00087,1622,-0.00034,636,-0.00012,222,-0.00653,12120,-0.00631,11706,-0.0052,9645,-0.00498,9231,-92,-436,-344,-175,-83,-1827,-1735,-2072,-1980,8,3.5855,4.813,4.494,2008,2160,1.34235,0.93372,0.37399,897,7938,0.00223,1.92308
"27248","E02000743 E02000747","E02000743","E02000747",85,2,14,0,0,26,0,2,38,0,10.04,8.04,34.32,-3.68,23.48,-2.52,4.38,2.38,36.92,-1.08,25.21,-0.79,44.66,42.66,18.46,-19.54,12.65,-13.35,44.79,42.79,18.41,-19.59,12.61,-13.39,-2e-05,38,-1e-04,177,-8e-05,139,-4e-05,65,-1e-05,27,-0.00039,729,-0.00037,691,0.00196,-3628,0.00198,-3666,-2e-05,43,-0.00011,205,-9e-05,162,-4e-05,73,-2e-05,30,-0.00057,1053,-0.00054,1010,0.00094,-1746,0.00096,-1789,-64,-303,-239,-140,-76,-1332,-1268,-1335,-1271,5,1.02254,1.842,1.842,808,808,1.80139,1,0.05429,343,2330,0.00054,2.35294
"27249","E02000743 E02000748","E02000743","E02000748",35,7,7,1,0,6,1,3,7,0,6.41,3.41,6.24,-0.76,5.34,-0.66,8.33,5.33,5.71,-1.29,4.83,-1.17,17.64,14.64,3.84,-3.16,3.32,-2.68,18.54,15.54,3.65,-3.35,3.15,-2.85,-0.00036,659,-0.00082,1524,-0.00047,865,-0.00076,1405,-4e-04,746,-0.00326,6046,-0.0029,5387,-0.00185,3439,-0.0015,2780,-0.00024,450,-0.00056,1034,-0.00032,584,-0.00052,958,-0.00027,508,-0.0022,4082,-0.00196,3632,-0.0013,2417,-0.00106,1967,-124,-238,-114,-326,-202,-591,-467,-620,-496,10,2.61786,3.507,3.455,1508,1754,1.33965,0.98517,0.11406,654,4956,0.00058,8.57143
"27250","E02000743 E02000749","E02000743","E02000749",52,5,14,0,1,17,0,5,8,0,10,5,7.14,-0.86,15.19,-1.81,11.03,6.03,6.49,-1.51,14.81,-2.19,27.58,22.58,4.22,-3.78,8.84,-8.16,27.5,22.5,4.23,-3.77,8.86,-8.14,-4e-04,744,-0.00083,1546,-0.00043,802,-0.00064,1177,-0.00023,433,-0.00321,5961,-0.00281,5217,-0.00198,3679,-0.00158,2935,-0.00027,496,-0.00056,1028,-0.00029,532,-0.00043,792,-0.00016,296,-0.00213,3957,-0.00187,3461,-0.00134,2489,-0.00107,1993,-168,-337,-169,-371,-203,-933,-765,-931,-763,7,1.27346,1.833,1.837,902,982,1.43939,1.00218,0,342,2545,0,9.61538
"27251","E02000743 E02000750","E02000743","E02000750",50,2,15,0,0,16,1,3,9,1,7.57,4.57,8.12,-0.88,14.44,-1.56,4.47,1.47,8.62,-0.38,15.45,-0.55,23.14,20.14,5.32,-3.68,9.23,-6.77,25.24,22.24,4.88,-4.12,8.5,-7.5,-0.00051,942,-0.00144,2671,-0.00093,1729,-0.00066,1217,-0.00015,275,-0.00645,11969,-0.00594,11027,-0.00394,7302,-0.00343,6360,-0.00035,646,-0.00097,1802,-0.00062,1156,-0.00045,834,-1e-04,188,-0.00432,8015,-0.00397,7369,-0.00272,5048,-0.00237,4402,-278,-657,-379,-414,-136,-1920,-1642,-2100,-1822,5,3.20057,4.913,4.553,2172,2422,1.53504,0.92673,0.06106,916,6707,0.00022,6
"27254","E02000743 E02000878","E02000743","E02000878",21,8,5,0,2,3,0,2,1,0,3.27,1.27,0.96,-0.04,2.79,-0.21,2,0,1,0,3,0,6.52,4.52,0.77,-0.23,2.28,-0.72,8.33,6.33,0.66,-0.34,2,-1,-0.00108,2000,-0.00172,3188,-0.00064,1188,-0.00108,2000,0,0,-0.00412,7644,-0.00304,5644,-0.00354,6567,-0.00246,4567,-0.00069,1286,-0.00111,2061,-0.00042,775,-0.00069,1286,0,0,-0.00276,5113,-0.00206,3827,-0.00244,4520,-0.00174,3234,-134,-213,-79,-134,0,-405,-271,-512,-378,8,5.95337,7.467,8.14,3340,4094,1.25425,1.09013,0.28124,1392,28766,0.00381,9.52381
"27257","E02000743 E02000891","E02000743","E02000891",24,4,8,0,1,4,1,0,2,0,2.03,2.03,1.82,-0.18,3.63,-0.37,0,0,2,0,4,0,11.26,11.26,1.01,-0.99,2.01,-1.99,12.24,12.24,0.95,-1.05,1.9,-2.1,0,0,-0.00034,638,-0.00034,638,0,0,0,0,-0.00294,5447,-0.00294,5447,-0.00211,3922,-0.00211,3922,0,0,-0.00022,416,-0.00022,416,0,0,0,0,-0.00191,3548,-0.00191,3548,-0.00139,2570,-0.00139,2570,0,-56,-56,0,0,-305,-305,-323,-323,8,2.33408,3.025,3.025,1350,1350,1.29601,1,0.26446,564,3536,0.00264,0
"27259","E02000743 E02000972","E02000743","E02000972",60,50,2,0,1,1,0,1,1,0,2.62,1.62,0.97,-0.03,0.97,-0.03,2.11,1.11,0.98,-0.02,0.98,-0.02,6.91,5.91,0.9,-0.1,0.9,-0.1,12.75,11.75,0.8,-0.2,0.8,-0.2,-9e-04,1665,-0.00235,4353,-0.00145,2688,-0.00149,2763,-0.00059,1098,-0.00812,15058,-0.00722,13393,-0.01011,18752,-0.00921,17087,-0.00059,1095,-0.00154,2862,-0.00095,1767,-0.00098,1817,-0.00039,722,-0.00534,9913,-0.00475,8818,-0.00673,12494,-0.00614,11399,-11,-29,-18,-23,-12,-76,-65,-141,-130,54,10.79341,12.885,13.588,6452,6982,1.19378,1.05456,0.61312,2402,52324,0.00508,1.66667
"27260","E02000743 E02000977","E02000743","E02000977",93,70,10,0,2,0,0,0,0,0,2.93,2.93,0,0,0,0,0,0,0,0,0,0,13.65,13.65,0,0,0,0,23.31,23.31,0,0,0,0,0,0,-0.00237,4402,-0.00237,4402,0,0,0,0,-0.01513,28075,-0.01513,28075,-0.01694,31422,-0.01694,31422,0,0,-0.00153,2830,-0.00153,2830,0,0,0,0,-0.00973,18048,-0.00973,18048,-0.01089,20200,-0.01089,20200,0,0,0,0,0,0,0,0,0,81,10.1168,11.266,12.48,5948,6664,1.11359,1.10776,0.73673,2100,51020,0.00809,0
"27265","E02000743 E02006854","E02000743","E02006854",85,40,12,0,1,4,1,1,1,0,7.54,6.54,0.92,-0.08,3.69,-0.31,1,0,1,0,4,0,36.09,35.09,0.58,-0.42,2.33,-1.67,41.32,40.32,0.52,-0.48,2.08,-1.92,-8e-05,139,-0.00231,4290,-0.00224,4151,-8e-05,139,0,0,-0.0173,32099,-0.01723,31960,-0.0141,26167,-0.01403,26028,-5e-05,98,-0.00149,2771,-0.00144,2673,-5e-05,98,0,0,-0.01114,20675,-0.01109,20577,-0.00909,16866,-0.00904,16768,-86,-162,-76,-86,0,-499,-413,-560,-474,65,3.53151,4.858,5.064,2160,2466,1.37562,1.0424,0.45286,906,21911,0.00237,1.17647
"27266","E02000744 E02000746","E02000744","E02000746",51,4,22,0,0,19,1,2,1,1,6.32,4.32,0.91,-0.09,17.32,-1.68,5,3,0.98,-0.02,17.62,-1.38,23.34,21.34,0.55,-0.45,10.78,-8.22,25.77,23.77,0.51,-0.49,9.84,-9.16,-0.00054,1003,-0.00171,3169,-0.00117,2166,-0.00103,1900,-0.00048,897,-0.00881,16349,-0.00827,15346,-0.00702,13018,-0.00648,12015,-0.00035,646,-0.0011,2042,-0.00075,1396,-0.00066,1223,-0.00031,577,-0.00568,10539,-0.00533,9893,-0.00453,8399,-0.00418,7753,-171,-505,-334,-437,-266,-1804,-1633,-1993,-1822,5,2.98349,3.914,3.709,1648,1792,1.31189,0.94762,0.40879,730,6492,0.0027,3.92157
"27267","E02000744 E02000747","E02000744","E02000747",79,4,16,1,2,22,4,5,25,0,11.9,6.9,22.7,-2.3,19.95,-2.05,7.03,2.03,24.46,-0.54,21.43,-0.57,40.49,35.49,12.83,-12.17,11.42,-10.58,40.14,35.14,12.95,-12.05,11.52,-10.48,-0.00023,432,-0.00046,849,-0.00022,417,-0.00029,536,-6e-05,104,-0.00169,3143,-0.00146,2711,-0.00024,443,-1e-05,11,-0.00016,297,-0.00032,598,-0.00016,301,-2e-04,368,-4e-05,71,-0.00124,2302,-0.00108,2005,-3e-04,565,-0.00014,268,-100,-244,-144,-140,-40,-849,-749,-842,-742,4,0.94536,1.394,1.404,602,634,1.47457,1.00717,0.07174,260,1794,0.00071,6.32911
"27268","E02000744 E02000748","E02000744","E02000748",33,3,12,1,0,9,3,3,2,0,6.2,3.2,1.79,-0.21,8.04,-0.96,7,4,2,0,8,-1,17.11,14.11,1.03,-0.97,4.74,-4.26,17.61,14.61,1,-1,4.6,-4.4,-0.00051,940,-0.00103,1908,-0.00052,968,-0.00096,1778,-0.00045,838,-0.00378,7004,-0.00327,6064,-0.00277,5142,-0.00227,4202,-0.00033,609,-0.00067,1237,-0.00034,628,-0.00062,1148,-0.00029,539,-0.00245,4546,-0.00212,3937,-0.00181,3350,-0.00148,2741,-114,-240,-126,-247,-133,-678,-564,-697,-583,3,2.01598,2.608,2.67,1148,1386,1.29366,1.02377,0.07669,486,3510,0.00075,9.09091
"27269","E02000744 E02000749","E02000744","E02000749",62,4,12,1,0,15,3,2,24,0,7.27,5.27,21.9,-2.1,13.68,-1.32,5.57,3.57,22.84,-1.16,14.13,-0.87,31.56,29.56,12.1,-11.9,7.6,-7.4,30.88,28.88,12.37,-11.63,7.77,-7.23,-6e-05,106,-0.00014,263,-8e-05,157,-0.00012,219,-6e-05,113,-0.00063,1162,-0.00057,1056,0.00038,-711,0.00044,-817,-4e-05,76,-0.00011,202,-7e-05,126,-8e-05,157,-4e-05,81,-0.00052,972,-0.00048,896,0.00013,-237,0.00017,-313,-28,-105,-77,-79,-51,-468,-440,-458,-430,5,0.7953,1.163,1.167,632,712,1.46234,1.00344,0,217,1684,0,3.22581
"27270","E02000744 E02000750","E02000744","E02000750",67,6,12,0,1,38,4,1,4,0,7.46,6.46,3.64,-0.36,34.24,-3.76,2.36,1.36,3.95,-0.05,37.18,-0.82,33.41,32.41,2.12,-1.88,19.25,-18.75,35.31,34.31,1.96,-2.04,18.2,-19.8,-0.00024,447,-0.00173,3206,-0.00149,2759,-0.00044,809,-2e-04,362,-0.01084,20101,-0.01059,19654,-0.0078,14462,-0.00755,14015,-0.00016,288,-0.00112,2074,-0.00096,1786,-0.00028,522,-0.00013,234,-0.00702,13026,-0.00687,12738,-0.00507,9410,-0.00492,9122,-110,-795,-685,-259,-149,-3531,-3421,-3721,-3611,7,2.66233,3.591,3.883,1792,2152,1.34882,1.08131,0.02785,669,6539,0.00026,1.49254
"27276","E02000744 E02000891","E02000744","E02000891",26,6,7,0,1,9,1,1,0,0,3.46,2.46,0,0,8.12,-0.88,1.86,0.86,0,0,8.69,-0.31,12.99,11.99,0,0,4.68,-4.32,13.71,12.71,0,0,4.43,-4.57,-0.00024,438,-0.00082,1514,-0.00058,1076,-0.00036,661,-0.00012,223,-0.0043,7973,-0.00406,7535,-0.00332,6156,-0.00308,5718,-0.00015,281,-0.00052,973,-0.00037,692,-0.00023,424,-8e-05,143,-0.00276,5125,-0.00261,4844,-0.00213,3957,-0.00198,3676,-59,-206,-147,-110,-51,-776,-717,-819,-760,7,2.64887,3.27,3.408,1488,1618,1.23449,1.0422,0.18349,610,11014,0.00235,3.84615
"27280","E02000744 E02000972","E02000744","E02000972",73,46,7,0,0,1,0,9,1,0,10.92,1.92,0.97,-0.03,0.97,-0.03,14.6,5.6,0.91,-0.09,0.91,-0.09,9,0,1,0,1,0,15.09,6.09,0.9,-0.1,0.9,-0.1,-0.00828,15367,-0.01005,18648,-0.00177,3281,-0.01135,21063,-0.00307,5696,-0.00828,15367,0,0,-0.0132,24485,-0.00492,9118,-0.00544,10084,-0.0066,12237,-0.00116,2153,-0.00745,13822,-0.00201,3738,-0.00544,10084,0,0,-0.00871,16150,-0.00327,6066,-94,-114,-20,-152,-58,-94,0,-157,-63,55,11.36781,13.163,13.971,6558,7250,1.15792,1.06138,0.60017,2454,57025,0.00494,12.32877
"27281","E02000744 E02000977","E02000744","E02000977",64,54,5,0,0,2,0,0,0,0,1.97,1.97,0,0,1.94,-0.06,0,0,0,0,2,0,9.06,9.06,0,0,1.72,-0.28,15.63,15.63,0,0,1.51,-0.49,0,0,-0.00164,3047,-0.00164,3047,0,0,0,0,-0.01031,19132,-0.01031,19132,-0.01167,21658,-0.01167,21658,0,0,-0.00106,1958,-0.00106,1958,0,0,0,0,-0.00663,12299,-0.00663,12299,-0.0075,13923,-0.0075,13923,0,-36,-36,0,0,-166,-166,-286,-286,57,10.6731,11.544,12.863,6054,6932,1.0816,1.11426,0.71899,2152,55721,0.00785,0
"27286","E02000744 E02006854","E02000744","E02006854",85,49,6,0,2,10,1,4,6,1,10.63,6.63,5.51,-0.49,9.18,-0.82,4,0,6,0,10,0,35.17,31.17,3.69,-2.31,6.15,-3.85,40.5,36.5,3.3,-2.7,5.49,-4.51,-0.00125,2323,-0.00333,6170,-0.00207,3847,-0.00125,2323,0,0,-0.01483,27510,-0.01358,25187,-0.01032,19140,-0.00906,16817,-0.00081,1509,-0.00216,4008,-0.00135,2499,-0.00081,1509,0,0,-0.00964,17883,-0.00883,16374,-0.00676,12534,-0.00594,11025,-128,-340,-212,-128,0,-1127,-999,-1297,-1169,55,3.91556,5.103,5.447,2298,2734,1.30326,1.06741,0.39193,951,29389,0.0022,4.70588
"27287","E02000745 E02000746","E02000745","E02000746",124,7,19,1,0,35,3,8,47,0,18.74,10.74,42.64,-4.36,31.77,-3.23,16.41,8.41,43.51,-3.49,32.57,-2.43,60.49,52.49,25.76,-21.24,19.12,-15.88,64.21,56.21,24.25,-22.75,18,-17,-0.00024,442,-0.00059,1091,-0.00035,649,-0.00039,719,-0.00015,277,-0.00243,4503,-0.00219,4061,0.00173,-3207,0.00197,-3649,-2e-04,375,-0.00049,912,-0.00029,537,-0.00033,610,-0.00013,235,-0.00207,3845,-0.00187,3470,0.00057,-1049,0.00077,-1424,-306,-732,-426,-628,-322,-2402,-2096,-2550,-2244,11,1.80455,2.616,2.463,1122,1226,1.44967,0.94151,0.42049,488,4393,0.00365,6.45161
"27288","E02000745 E02000747","E02000745","E02000747",44,6,9,0,0,17,1,0,7,0,4.17,4.17,6.33,-0.67,15.39,-1.61,0,0,7,0,17,0,22.99,22.99,3.34,-3.66,8.12,-8.88,23.29,23.29,3.29,-3.71,8.01,-8.99,0,0,-0.00042,782,-0.00042,782,0,0,0,0,-0.0033,6113,-0.0033,6113,-0.00192,3556,-0.00192,3556,0,0,-0.00028,517,-0.00028,517,0,0,0,0,-0.00218,4048,-0.00218,4048,-0.0013,2405,-0.0013,2405,0,-168,-168,0,0,-933,-933,-946,-946,10,1.64404,2.077,2.087,814,906,1.26335,1.00481,0.09629,387,7558,0.00096,0
"27289","E02000745 E02000748","E02000745","E02000748",70,4,14,0,0,19,2,2,26,0,7.81,5.81,23.76,-2.24,17.39,-1.61,12,10,21.86,-4.14,16.41,-2.59,35.07,33.07,13.34,-12.66,9.77,-9.23,34.8,32.8,13.47,-12.53,9.83,-9.17,-3e-05,52,-0.00014,260,-0.00011,208,-0.00011,209,-8e-05,157,-0.00089,1647,-0.00086,1595,0.00031,-573,0.00034,-625,-2e-05,44,-0.00011,206,-9e-05,162,-1e-04,177,-7e-05,133,-0.00071,1312,-0.00068,1268,6e-05,-118,9e-05,-162,-32,-133,-101,-194,-162,-615,-583,-611,-579,7,0.83922,1.238,1.424,572,820,1.47517,1.15024,0.08078,231,1744,7e-04,2.85714
"27290","E02000745 E02000749","E02000745","E02000749",55,3,8,0,0,9,1,3,30,0,7.58,4.58,27.36,-2.64,8.2,-0.8,7.5,4.5,27.41,-2.59,8.14,-0.86,27.64,24.64,15.78,-14.22,4.75,-4.25,27.34,24.34,15.96,-14.04,4.81,-4.19,4e-05,-82,0.00011,-210,7e-05,-128,8e-05,-155,4e-05,-73,0.00068,-1255,0.00063,-1173,0.00154,-2863,0.0015,-2781,2e-05,-30,4e-05,-78,3e-05,-48,3e-05,-57,1e-05,-27,0.00028,-515,0.00026,-485,0.00084,-1552,0.00082,-1522,-35,-84,-49,-88,-53,-298,-263,-295,-260,4,0.89473,1.22,1.079,490,556,1.36353,0.88443,0.08197,227,1762,0.00093,5.45455
"27291","E02000745 E02000750","E02000745","E02000750",53,4,8,0,0,30,1,3,7,0,8.07,5.07,6.28,-0.72,26.95,-3.05,5.1,2.1,6.69,-0.31,28.73,-1.27,26.65,23.65,3.67,-3.33,15.8,-14.2,28.03,25.03,3.49,-3.51,14.98,-15.02,-0.00049,917,-0.00134,2484,-0.00085,1567,-7e-04,1299,-0.00021,382,-0.00611,11336,-0.00562,10419,-0.00406,7525,-0.00356,6608,-0.00033,604,-0.00088,1636,-0.00056,1032,-0.00046,856,-0.00014,252,-0.00403,7469,-0.0037,6865,-0.00271,5028,-0.00239,4424,-299,-801,-502,-508,-209,-2642,-2343,-2776,-2477,4,1.73414,3.245,2.952,1444,2244,1.87124,0.90971,0.12327,605,5521,0.00068,5.66038
"27301","E02000745 E02000891","E02000745","E02000891",42,20,2,1,0,13,1,1,0,0,4.83,3.83,0,0,11.78,-1.22,2.33,1.33,0,0,12.58,-0.42,19.87,18.87,0,0,7.02,-5.98,21.54,20.54,0,0,6.49,-6.51,-3e-04,559,-0.00146,2705,-0.00116,2146,-0.00054,1003,-0.00024,444,-0.00847,15718,-0.00817,15159,-0.00667,12369,-0.00637,11810,-0.00019,359,-0.00094,1738,-0.00074,1379,-0.00035,644,-0.00015,285,-0.00545,10104,-0.00525,9745,-0.00429,7951,-0.00409,7592,-67,-325,-258,-156,-89,-1339,-1272,-1451,-1384,24,3.49241,4.178,4.348,1732,2012,1.19631,1.04069,0.16754,779,20946,0.00207,2.38095
"27304","E02000745 E02000972","E02000745","E02000972",61,48,3,0,2,1,0,1,1,0,2.46,1.46,0.98,-0.02,0.98,-0.02,2.03,1.03,0.98,-0.02,0.98,-0.02,5.82,4.82,0.92,-0.08,0.92,-0.08,11.43,10.43,0.83,-0.17,0.83,-0.17,-0.00098,1821,-0.00241,4479,-0.00143,2658,-0.00159,2942,-6e-04,1121,-0.00743,13789,-0.00645,11968,-0.00995,18454,-0.00897,16633,-0.00065,1197,-0.00159,2945,-0.00094,1748,-0.00104,1934,-4e-04,737,-0.0049,9082,-0.00425,7885,-0.00663,12304,-0.00599,11107,-11,-28,-17,-23,-12,-68,-57,-135,-124,53,12.50152,14.071,14.911,6802,7644,1.12554,1.0597,0.56855,2623,66957,0.00469,1.63934
"27305","E02000745 E02000977","E02000745","E02000977",78,67,2,0,0,5,0,2,0,0,4.18,2.18,0,0,4.86,-0.14,4.33,2.33,0,0,4.85,-0.15,9.54,7.54,0,0,4.5,-0.5,17.28,15.28,0,0,3.99,-1.01,-0.0018,3336,-0.00376,6967,-0.00196,3631,-0.00305,5654,-0.00125,2318,-0.01106,20515,-0.00926,17179,-0.01411,26173,-0.01231,22837,-0.00116,2144,-0.00241,4478,-0.00126,2334,-0.00196,3634,-8e-04,1490,-0.00711,13188,-0.00595,11044,-0.00907,16825,-0.00791,14681,-83,-173,-90,-180,-97,-397,-314,-719,-636,69,11.77679,12.452,13.803,6298,7326,1.05733,1.1085,0.67459,2321,65653,0.00739,2.5641
"27308","E02000745 E02006854","E02000745","E02006854",126,74,2,0,5,14,3,5,1,0,14.11,9.11,0.92,-0.08,12.95,-1.05,10.16,5.16,0.96,-0.04,13.4,-0.6,47.66,42.66,0.65,-0.35,9.06,-4.94,56.71,51.71,0.57,-0.43,8.02,-5.98,-0.00213,3958,-0.00602,11169,-0.00389,7211,-0.00345,6392,-0.00131,2434,-0.02767,51331,-0.02553,47373,-0.02168,40226,-0.01955,36268,-0.00138,2553,-0.00388,7205,-0.00251,4652,-0.00222,4123,-0.00085,1570,-0.01785,33116,-0.01647,30563,-0.01401,26000,-0.01264,23447,-176,-498,-322,-358,-182,-1685,-1509,-2005,-1829,96,4.8003,6.011,6.387,2542,3128,1.25221,1.06255,0.34936,1121,39321,0.00204,3.96825
"27310","E02000746 E02000747","E02000746","E02000747",87,26,11,1,0,35,2,4,2,0,11.89,7.89,1.81,-0.19,31.67,-3.33,6.53,2.53,1.97,-0.03,33.9,-1.1,41.49,37.49,1.11,-0.89,19.18,-15.82,44.84,40.84,1.02,-0.98,17.77,-17.23,-0.00106,1962,-0.00316,5858,-0.0021,3896,-0.00147,2722,-0.00041,760,-0.01537,28512,-0.01431,26550,-0.01199,22236,-0.01093,20274,-0.00068,1265,-0.00204,3777,-0.00135,2512,-0.00095,1754,-0.00026,489,-0.00991,18387,-0.00923,17122,-0.00774,14357,-0.00706,13092,-328,-983,-655,-543,-215,-3447,-3119,-3725,-3397,32,3.33585,3.853,3.9,1716,1816,1.15503,1.0122,0.23358,718,4984,0.00231,4.5977
"27311","E02000746 E02000748","E02000746","E02000748",185,18,25,0,1,40,6,7,82,0,20.6,13.6,75.77,-6.23,36.92,-3.08,10,3,80.84,-1.16,39.19,-0.81,86.12,79.12,45.4,-36.6,22.31,-17.69,89.82,82.82,43.71,-38.29,21.48,-18.52,-0.00011,208,-0.00021,389,-1e-04,181,-0.00015,279,-4e-05,71,-0.00055,1018,-0.00044,810,0.00284,-5260,0.00295,-5468,-1e-04,176,-0.00021,384,-0.00011,208,-0.00013,232,-3e-05,56,-8e-04,1489,-0.00071,1313,0.00135,-2511,0.00145,-2687,-126,-344,-218,-184,-58,-1387,-1261,-1448,-1322,24,1.00529,1.375,1.375,776,776,1.36777,1,0.58182,256,1787,0.00582,3.78378
"27312","E02000746 E02000749","E02000746","E02000749",89,12,24,1,0,34,1,6,6,1,14.2,8.2,5.42,-0.58,30.66,-3.34,14.07,8.07,5.61,-0.39,31.01,-2.99,44.22,38.22,3.16,-2.84,18.22,-15.78,46.73,40.73,2.99,-3.01,17.21,-16.79,-0.00119,2200,-0.00272,5049,-0.00154,2849,-0.00214,3962,-0.00095,1762,-0.01132,21003,-0.01014,18803,-0.00836,15517,-0.00718,13317,-0.00077,1423,-0.00176,3273,-0.001,1850,-0.00138,2563,-0.00061,1140,-0.00735,13643,-0.00659,12220,-0.00546,10125,-0.00469,8702,-343,-856,-513,-805,-462,-2768,-2425,-2924,-2581,16,2.57412,2.998,2.998,1340,1354,1.16467,1,0.26684,559,3860,0.00267,6.74157
"27313","E02000746 E02000750","E02000746","E02000750",116,10,36,0,1,50,5,3,4,1,11.65,8.65,3.7,-0.3,46.17,-3.83,3.84,0.84,3.98,-0.02,49.62,-0.38,50.86,47.86,2.3,-1.7,28.84,-21.16,57.39,54.39,2.07,-1.93,25.95,-24.05,-0.00063,1165,-0.00242,4486,-0.00179,3321,-0.00073,1359,-0.00011,194,-0.01481,27467,-0.01418,26302,-0.0118,21885,-0.01117,20720,-0.00041,751,-0.00156,2896,-0.00116,2145,-0.00047,876,-7e-05,125,-0.00956,17741,-0.00916,16990,-0.00763,14163,-0.00723,13412,-214,-815,-601,-274,-60,-3536,-3322,-3990,-3776,16,1.60985,3.104,3.96,1448,1940,1.92812,1.27577,0.86985,579,11525,0.00227,2.58621
"27315","E02000746 E02000867","E02000746","E02000867",21,7,1,0,1,8,1,0,1,0,0.9,0.9,0.95,-0.05,7.65,-0.35,0,0,1,0,8,0,4.56,4.56,0.75,-0.25,6.24,-1.76,6.74,6.74,0.66,-0.34,5.41,-2.59,0,0,-0.00044,818,-0.00044,818,0,0,0,0,-0.00394,7315,-0.00394,7315,-0.00353,6546,-0.00353,6546,0,0,-3e-04,562,-3e-04,562,0,0,0,0,-0.00268,4972,-0.00268,4972,-0.00247,4582,-0.00247,4582,0,-161,-161,0,0,-816,-816,-1197,-1197,9,6.53429,9.075,8.613,3814,4230,1.38883,0.94909,0.3416,1692,50927,0.00313,0
"27318","E02000746 E02000887","E02000746","E02000887",24,9,3,0,0,10,0,0,0,0,1.55,1.55,0,0,9.35,-0.65,0,0,0,0,10,0,7.94,7.94,0,0,6.69,-3.31,9.9,9.9,0,0,5.87,-4.13,0,0,-0.00063,1174,-0.00063,1174,0,0,0,0,-0.00619,11491,-0.00619,11491,-0.00493,9142,-0.00493,9142,0,0,-0.00041,755,-0.00041,755,0,0,0,0,-0.00398,7386,-0.00398,7386,-0.00317,5877,-0.00317,5877,0,-235,-235,0,0,-1208,-1208,-1505,-1505,11,6.0985,7.145,7.67,2954,3352,1.1716,1.07348,0.27992,1332,52495,0.00313,0
"27319","E02000746 E02000891","E02000746","E02000891",45,11,1,0,2,19,1,2,1,0,5.12,3.12,0.93,-0.07,17.62,-1.38,2.83,0.83,0.97,-0.03,18.66,-0.34,16.11,14.11,0.69,-0.31,12.68,-6.32,19.51,17.51,0.61,-0.39,11.2,-7.8,-0.00091,1689,-0.00217,4026,-0.00126,2337,-0.00114,2108,-0.00023,419,-0.01022,18958,-0.00931,17269,-0.00806,14958,-0.00715,13269,-6e-04,1107,-0.00142,2633,-0.00082,1526,-0.00074,1381,-0.00015,274,-0.00666,12363,-0.00607,11256,-0.0053,9831,-0.0047,8724,-278,-737,-459,-393,-115,-2372,-2094,-2869,-2591,19,5.11098,6.734,6.486,2692,2690,1.31756,0.96317,0.297,1255,41145,0.00308,4.44444
