"","geo_code","all","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label.y","avslope"
"36","E02001019",17512,0,0,1313,0,0,5404,0,553,10242,0,920.703,367.703,9963.6182,-278.38199,5328.7051,-75.296,793.28198,240.282,10032.668,-209.332,5377.792,-26.208,4133.5791,3580.5791,7485.8721,-2756.1289,4700.834,-703.16498,5983.543,5430.543,6385.9512,-3856.0491,4075.104,-1328.896,-0.0374,69383,-0.03862,71594,-0.00122,2211,-0.03145,58334,0.00596,-11049,0.00047,-934,0.03787,-70317,0.08862,-164475,0.12602,-233858,-0.02995,55569,-0.03179,58920,-0.00184,3351,-0.02671,49559,0.00324,-6010,-0.01968,36470,0.01027,-19099,0.02776,-51552,0.05771,-107121,-19362,-23638,-4276,-20046,-684,-56533,-37171,-101767,-82405,"Bury 001",266.17402
"37","E02001020",3836,0,0,243,0,0,1503,0,122,1968,0,209.245,87.245,1909.9969,-58.003,1477.006,-25.994,151.528,29.528,1945.781,-22.219,1496.516,-6.484,995.29401,873.29401,1384.684,-583.31598,1246.087,-256.91299,1388.969,1266.969,1185.5,-782.5,1075.219,-427.78101,-0.0065,12048,-0.00729,13475,-0.00079,1427,-0.0061,11313,4e-04,-735,-0.00791,14642,-0.00142,2594,0.01246,-23161,0.01895,-35209,-0.0049,9091,-0.00569,10505,-0.00078,1414,-0.00472,8748,0.00018,-343,-0.00915,16936,-0.00425,7845,0.00224,-4206,0.00714,-13297,-3950,-5185,-1235,-4176,-226,-15948,-11998,-27195,-23245,"Bury 002",236.16635
"38","E02001021",23992,0,0,1233,0,0,11153,0,677,10929,0,1144.446,467.44601,10644.001,-284.99899,10987.557,-165.44299,1022.04,345.04001,10699.056,-229.94501,11052.716,-100.284,5549.061,4872.061,7962.1528,-2966.8469,9425.166,-1727.834,8071.7139,7394.7139,6852.6411,-4076.3601,8140.7979,-3012.2019,-0.04526,83953,-0.05738,106370,-0.01212,22417,-0.04708,87327,-0.00182,3374,-0.14782,274178,-0.10256,190225,-0.06635,123016,-0.02109,39063,-0.0296,54916,-0.03847,71304,-0.00887,16388,-0.03145,58331,-0.00184,3415,-0.11127,206376,-0.08167,151460,-0.06792,125946,-0.03832,71030,-23362,-31760,-8398,-27610,-4248,-109663,-86301,-197124,-173762,"Bury 003",233.16888
"39","E02001022",18251,0,0,1094,0,0,7065,0,487,9605,0,972.80701,485.80701,9277.1348,-327.86499,6931.519,-133.481,823.146,336.146,9356.2422,-248.758,6996.418,-68.581,5478.0879,4991.0879,6321.0479,-3283.9519,5620.8428,-1444.157,7032.6812,6545.6812,5605.0532,-3999.947,4887.957,-2177.043,-0.01087,20157,-0.01347,24939,-0.0026,4782,-0.00584,10824,0.00503,-9333,-0.01506,27879,-0.00419,7722,0.08568,-159013,0.09655,-179170,-0.00998,18511,-0.01301,24095,-0.00303,5584,-0.0075,13913,0.00248,-4598,-0.02987,55375,-0.01989,36864,0.02939,-54579,0.03938,-73090,-10055,-16106,-6051,-11862,-1807,-72625,-62570,-122401,-112346,"Bury 004",186.80162
"40","E02001023",13033,0,0,829,0,0,5174,0,264,6766,0,549.61499,285.61499,6585.646,-180.355,5081.3682,-92.632,501.95401,237.95399,6595.9492,-170.05099,5114.2031,-59.797,3503.28,3239.28,4754.6499,-2011.35,4091.77,-1082.23,4841.875,4577.875,4069.478,-2696.522,3520.8369,-1653.163,-0.00317,5875,-0.00566,10459,-0.00249,4584,-8e-04,1477,0.00237,-4398,-0.01021,18903,-0.00705,13028,0.07817,-145069,0.08134,-150944,-0.00293,5428,-0.00537,9919,-0.00244,4491,-0.00195,3604,0.00098,-1824,-0.01991,36893,-0.01698,31465,0.0321,-59592,0.03502,-65020,-4531,-8690,-4159,-6459,-1928,-51529,-46998,-86590,-82059,"Bury 005",212.52091
"41","E02001024",9695,0,0,418,0,0,5267,0,309,3701,0,486.23599,177.23599,3614.2351,-86.765,5183.3999,-83.6,461.82999,152.83,3595.6421,-105.358,5223.0342,-43.966,2400.48,2091.48,2618.949,-1082.051,4331.9009,-935.099,3463.063,3154.063,2223.917,-1477.083,3711.3279,-1555.672,-0.01597,29629,-0.02169,40175,-0.00571,10546,-0.01349,25016,0.00249,-4613,-0.06539,121257,-0.04941,91628,-0.02715,50318,-0.01118,20689,-0.01096,20340,-0.0151,27957,-0.00413,7617,-0.0098,18181,0.00116,-2159,-0.04994,92599,-0.03898,72259,-0.02849,52808,-0.01753,32468,-8794,-12696,-3902,-10209,-1415,-51320,-42526,-89181,-80387,"Bury 006",217.48159
"42","E02001025",23811,0,0,1473,0,0,11289,0,686,10363,0,1237.3571,551.35699,10078.311,-284.689,11057.188,-231.812,1382.043,696.04303,9982.165,-380.83499,11021.354,-267.646,6414.2808,5728.2808,7457.7988,-2905.2009,8848.5068,-2440.4929,8859.542,8173.542,6458.3652,-3904.635,7562.5391,-3726.4609,-0.03138,58205,-0.0423,78429,-0.01092,20224,-0.03124,57939,0.00014,-266,-0.14761,273816,-0.11623,215611,-0.03667,67986,-0.00529,9781,-0.0273,50639,-0.0357,66176,-0.0084,15537,-0.0284,52687,-0.0011,2048,-0.11761,218145,-0.09031,167506,-0.0542,100513,-0.0269,49874,-20389,-28359,-7970,-26593,-6204,-105037,-84648,-165959,-145570,"Bury 007",222.1729
"43","E02001026",47041,0,0,7498,0,0,27543,0,822,11178,0,2134.74,1312.74,10809.252,-368.74799,26767.252,-775.74902,1419.173,597.17297,10988.152,-189.84801,27209.846,-333.15399,13976.887,13154.887,7429.3599,-3748.6399,19875.467,-7667.5332,18020.217,17198.217,6538.687,-4639.313,17425.154,-10117.846,-0.06397,118665,-0.11911,220917,-0.05515,102252,-0.07458,138340,-0.01061,19675,-0.67828,1258340,-0.61431,1139675,-0.55156,1023254,-0.4876,904589,-0.0436,80882,-0.0806,149463,-0.037,68581,-0.05104,94677,-0.00744,13795,-0.45961,852651,-0.41601,771769,-0.38656,717114,-0.34295,636232,-22301,-42082,-19781,-28863,-6562,-229145,-206844,-341536,-319235,"Bury 008",184.13397
"44","E02001027",14933,0,0,2338,0,0,7758,0,312,4525,0,653.86902,341.86899,4380.9268,-144.073,7608.7231,-149.27699,974.19,662.19,4286.144,-238.856,7459.8838,-298.116,3982.5449,3670.5449,3110.521,-1414.479,6068.3179,-1689.682,5486.061,5174.061,2688.5779,-1836.422,5218.8359,-2539.1641,-0.01396,25884,-0.02869,53169,-0.01473,27285,-0.02814,52198,-0.01418,26314,-0.19956,370187,-0.18561,344303,-0.16463,305393,-0.15068,279509,-0.00983,18223,-0.01997,36982,-0.01014,18759,-0.01981,36744,-0.00998,18521,-0.13757,255168,-0.12774,236945,-0.11845,219700,-0.10862,201477,-7132,-13467,-6335,-15587,-8455,-78233,-71101,-129166,-122034,"Bury 009",207.33609
"45","E02001028",14865,0,0,906,0,0,6926,0,573,6460,0,902.80798,329.80801,6274.2778,-185.722,6802.771,-123.228,757.87097,184.871,6319.082,-140.918,6890.9961,-35.004,3885.2339,3312.2339,4652.269,-1807.731,5642.063,-1283.937,5470.833,4897.833,4001.0991,-2458.9009,4811.7559,-2114.2439,-0.01552,28795,-0.02286,42376,-0.00734,13581,-0.01376,25531,0.00176,-3264,-0.09541,176967,-0.07989,148172,-0.02475,45873,-0.00923,17078,-0.0121,22441,-0.01767,32740,-0.00558,10299,-0.01128,20924,0.00082,-1517,-0.07397,137198,-0.06188,114757,-0.03393,62902,-0.02183,40461,-12461,-18176,-5715,-13336,-875,-72061,-59600,-122041,-109580,"Bury 010",213.85152
"46","E02001029",34420,0,0,10346,0,0,13600,0,659,9815,0,1640.61,981.60999,9468.9756,-346.02399,13195.462,-404.53799,1093.509,434.509,9638.9873,-176.013,13441.188,-158.813,10485.693,9826.6934,6457.437,-3357.563,9681.5645,-3918.436,13484.824,12825.824,5717.2139,-4097.7861,8483.2871,-5116.7129,-0.04802,89083,-0.08735,161997,-0.03933,72914,-0.05416,100473,-0.00614,11390,-0.50409,935189,-0.45607,846106,-0.38381,712025,-0.33579,622942,-0.03336,61875,-0.06025,111721,-0.0269,49846,-0.03784,70195,-0.00449,8320,-0.34632,642477,-0.31297,580602,-0.27638,512708,-0.24302,450833,-12593,-23469,-10876,-15926,-3333,-124921,-112328,-182536,-169943,"Bury 011",179.10577
"47","E02001030",16188,0,0,1041,0,0,7561,0,763,6823,0,1120.264,357.26401,6623.623,-199.377,7421.1489,-139.851,1217.652,454.65302,6461.939,-361.061,7474.9902,-86.01,4384.3672,3621.3669,4812.1089,-2010.891,6144.0771,-1416.923,6043.981,5280.981,4179.8179,-2643.1809,5237.2349,-2323.7649,-0.01966,36467,-0.02914,54013,-0.00948,17546,-0.00618,11453,0.01348,-25014,-0.11488,213093,-0.09522,176626,-0.01511,27980,0.00455,-8487,-0.01733,32151,-0.02466,45696,-0.00732,13545,-0.01016,18839,0.00718,-13312,-0.09225,171110,-0.07492,138959,-0.03554,65892,-0.01821,33741,-21071,-28327,-7256,-23560,-2489,-92733,-71662,-148331,-127260,"Bury 012",169.91582
"48","E02001031",21499,0,0,1031,0,0,10867,0,827,8774,0,1332.629,505.629,8511.9355,-262.064,10647.751,-219.24899,1029.929,202.929,8663.1113,-110.888,10780.809,-86.192,5868.5581,5041.5581,6177.6758,-2596.324,8661.2275,-2205.772,7887.123,7060.123,5390.0029,-3383.9971,7539.4922,-3327.5081,-0.02106,39062,-0.03558,65942,-0.01452,26880,-0.02271,42129,-0.00165,3067,-0.16382,303873,-0.14276,264811,-0.0779,144469,-0.05684,105407,-0.01839,34107,-0.02902,53775,-0.01063,19668,-0.01978,36688,-0.00139,2581,-0.12528,232370,-0.10689,198263,-0.07774,144169,-0.05935,110062,-18594,-28170,-9576,-21228,-2634,-113577,-94983,-189023,-170429,"Bury 013",190.08342
"49","E02001032",10692,0,0,1078,0,0,5596,0,350,3668,0,591.31598,241.31599,3558.1479,-109.852,5486.1792,-109.821,517.98401,167.983,3562.488,-105.512,5544.9199,-51.08,3001.0659,2651.0659,2449.365,-1218.636,4405.5112,-1190.489,4059.2329,3709.2329,2135.2419,-1532.7581,3777.6851,-1818.3149,-0.01753,32519,-0.02798,51854,-0.01045,19335,-0.01568,29071,0.00186,-3448,-0.12731,236143,-0.10978,203624,-0.07846,145508,-0.06093,112989,-0.01268,23507,-0.02009,37214,-0.00741,13707,-0.01189,22040,0.00079,-1467,-0.0923,171171,-0.07962,147664,-0.06407,118813,-0.05139,95306,-10103,-15610,-5507,-11395,-1292,-67962,-57859,-107469,-97366,"Bury 014",203.89424
"50","E02001033",18671,0,0,5132,0,0,6259,0,550,6730,0,949.35999,399.35999,6547.3262,-182.674,6127.9038,-131.09599,1005.815,455.815,6428.9282,-301.07199,6163.585,-95.415,4969.2241,4419.2241,4724.8452,-2005.155,4815.4551,-1443.546,6732.7261,6182.7261,4091.1321,-2638.8679,4170.8828,-2088.1169,-0.00833,15443,-0.02646,49051,-0.01813,33608,-0.0016,2963,0.00673,-12480,-0.19975,370562,-0.19142,355119,-0.13234,245486,-0.12401,230043,-0.00894,16581,-0.02164,40097,-0.0127,23516,-0.00577,10696,0.00317,-5885,-0.14461,268247,-0.13566,251666,-0.10702,198513,-0.09808,181932,-8979,-14833,-5854,-11283,-2304,-71130,-62151,-111607,-102628,"Bury 015",199.87107
"51","E02001034",10616,0,0,1639,0,0,5241,0,298,3438,0,520.39001,222.39,3351.073,-86.927,5138.1431,-102.857,366.724,68.724,3400.385,-37.615,5219.1821,-21.818,2839.822,2541.822,2389.2529,-1048.7469,4095.207,-1145.793,3923.5681,3625.5681,2052.22,-1385.78,3515.614,-1725.386,-0.01789,33180,-0.02999,55572,-0.0121,22392,-0.01824,33828,-0.00035,648,-0.1454,269707,-0.12752,236527,-0.10286,190778,-0.08497,157598,-0.01238,22947,-0.02067,38277,-0.00829,15330,-0.01273,23605,-0.00035,658,-0.10156,188355,-0.08918,165408,-0.07718,143128,-0.0648,120181,-6921,-11639,-4718,-7429,-508,-58306,-51385,-92944,-86023,"Bury 016",200.18368
"52","E02001035",15292,0,0,1559,0,0,5722,0,501,7510,0,810.53802,309.53799,7332.4038,-177.59599,5620.6992,-101.301,672.44,171.44,7386.9668,-123.033,5682.4111,-39.589,4036.7251,3535.7251,5413.2832,-2096.717,4627.396,-1094.604,5671.085,5170.085,4628.0088,-2881.99,3965.405,-1756.595,-0.01569,29108,-0.02176,40310,-0.00606,11202,-0.01487,27590,0.00082,-1518,-0.05239,97154,-0.0367,68046,0.04726,-87736,0.06295,-116844,-0.01344,24927,-0.01835,33989,-0.00491,9062,-0.01324,24545,0.00021,-382,-0.05032,93297,-0.03688,68370,0.00628,-11714,0.01972,-36641,-10450,-15249,-4799,-11716,-1266,-59489,-49039,-99981,-89531,"Bury 017",186.26241
"53","E02001036",30087,0,0,1645,0,0,17253,0,910,10279,0,1425.796,515.79602,10057.82,-221.179,16985.945,-267.05499,1166.33,256.32999,10125.39,-153.61,17158.479,-94.521,6693.8599,5783.8599,7728.7622,-2550.238,14326.164,-2926.8359,10141.151,9231.1514,6531.2842,-3747.7161,12272.858,-4980.1421,-0.03679,68253,-0.06469,119967,-0.0279,51714,-0.03531,65503,0.00148,-2750,-0.33456,620651,-0.29777,552398,-0.26707,495431,-0.23028,427178,-0.02721,50482,-0.04636,85944,-0.01914,35462,-0.02675,49619,0.00047,-863,-0.23509,436101,-0.20788,385619,-0.20138,373553,-0.17416,323071,-23578,-37055,-13477,-25645,-2067,-165741,-142163,-296288,-272710,"Bury 018",207.10368
"54","E02001037",17048,0,0,2438,0,0,5259,0,567,8784,0,948.40698,381.40701,8551.583,-232.41701,5160.8589,-98.141,837.46899,270.46899,8587.1641,-196.836,5212.1021,-46.898,4721.0581,4154.0581,6226.1738,-2557.8259,4181.8271,-1077.173,6421.6899,5854.6899,5383.5708,-3400.429,3581.3379,-1677.662,-0.01072,19883,-0.01546,28628,-0.00474,8745,-0.00614,11397,0.00458,-8486,-0.0342,63407,-0.02348,43524,0.08154,-151328,0.09226,-171211,-0.01167,21641,-0.01579,29241,-0.00412,7600,-0.00937,17384,0.0023,-4257,-0.04112,76239,-0.02945,54598,0.02564,-47607,0.0373,-69248,-10332,-14735,-4403,-11581,-1249,-56747,-46415,-91914,-81582,"Bury 019",179.36197
"55","E02001038",12455,0,0,4263,0,0,5121,0,196,2875,0,493.228,297.228,2779,-96.001,5012.0601,-108.94,958.11499,762.11499,2411.9771,-463.02301,4977.0942,-143.90601,3399.8621,3203.8621,1921.25,-953.75,3886.0029,-1234.996,4608.1831,4412.1831,1686.53,-1188.47,3337.2141,-1783.786,-0.01567,29053,-0.0346,64127,-0.01893,35074,-0.0122,22614,0.00347,-6439,-0.25172,466961,-0.23605,437908,-0.23123,428955,-0.21557,399902,-0.01055,19564,-0.02292,42453,-0.01236,22889,-0.00931,17250,0.00125,-2314,-0.1668,309399,-0.15625,289835,-0.15619,289732,-0.14564,270168,-4344,-8854,-4510,-6601,-2257,-56494,-52150,-87921,-83577,"Bury 020",163.60132
"56","E02001039",5300,0,0,1470,0,0,1533,0,209,2088,0,330.39301,121.393,2030.026,-57.974,1501.541,-31.459,311.508,102.508,2009.522,-78.478,1517.224,-15.776,1513.51,1304.51,1462.385,-625.61499,1197.912,-335.08801,2045.093,1836.093,1268.52,-819.47998,1029.876,-503.12399,-0.00214,3969,-0.00657,12134,-0.00442,8165,1e-04,-193,0.00224,-4162,-0.05338,98982,-0.05123,95013,-0.02528,46865,-0.02314,42896,-0.00244,4521,-0.00556,10282,-0.00312,5761,-0.00123,2279,0.00121,-2242,-0.03894,72206,-0.0365,67685,-0.02253,41760,-0.02009,37239,-2315,-3658,-1343,-2582,-267,-16872,-14557,-26821,-24506,"Bury 021",175.04639
"57","E02001040",15670,0,0,2595,0,0,4632,0,556,7887,0,936.73798,380.73801,7665.541,-221.459,4531.8501,-100.15,906.12701,350.12701,7655.6611,-231.339,4554.5718,-77.428,4595.0239,4039.0239,5527.8149,-2359.1851,3595.8601,-1036.14,6082.75,5526.75,4829.458,-3057.542,3084.064,-1547.936,-0.01141,21154,-0.01715,31747,-0.00574,10593,-0.00761,14113,0.0038,-7041,-0.05955,110417,-0.04814,89263,0.05442,-101021,0.06582,-122175,-0.01199,22231,-0.01681,31117,-0.00482,8886,-0.01035,19202,0.00163,-3029,-0.05626,104310,-0.04427,82079,0.01058,-19689,0.02257,-41920,-11312,-15512,-4200,-13417,-2105,-54013,-42701,-82694,-71382,"Bury 022",166.70028
"58","E02001041",12703,0,0,3373,0,0,5150,0,283,3897,0,599.52802,316.52802,3773.0359,-123.964,5038.376,-111.624,516.21802,233.218,3790.696,-106.304,5088.27,-61.73,3580.1799,3297.1799,2664.1089,-1232.891,3957.2209,-1192.7791,4853.7891,4570.7891,2312.9661,-1584.0341,3384.4099,-1765.59,-0.01702,31564,-0.03038,56290,-0.01336,24726,-0.01762,32676,-6e-04,1112,-0.17936,332700,-0.16234,301136,-0.12896,239189,-0.11194,207625,-0.01181,21891,-0.021,38884,-0.00919,16993,-0.01258,23323,-0.00077,1432,-0.12356,229172,-0.11175,207281,-0.09412,174560,-0.08232,152669,-6538,-10964,-4426,-7964,-1426,-55190,-48652,-86854,-80316,"Bury 023",174.6388
"59","E02001042",11903,0,0,2649,0,0,5772,0,234,3248,0,488.28101,254.28101,3164.281,-83.718,5658.6909,-113.309,354.923,120.923,3198.78,-49.22,5722.1611,-49.84,3005.4089,2771.4089,2345.7771,-902.22302,4527.0889,-1244.911,4319.6089,4085.6101,2005.74,-1242.26,3853.155,-1918.845,-0.01505,27905,-0.02985,55287,-0.0148,27382,-0.01668,30924,-0.00163,3019,-0.19716,365698,-0.18211,337793,-0.16675,309276,-0.1517,281371,-0.01088,20168,-0.02081,38525,-0.00994,18357,-0.01211,22450,-0.00123,2282,-0.13327,247177,-0.1224,227009,-0.11628,215647,-0.1054,195479,-5774,-10368,-4594,-7143,-1369,-58132,-52358,-94223,-88449,"Bury 024",200.91515
"60","E02001043",24434,0,0,3895,0,0,11691,0,672,8176,0,1132.306,460.306,7993.8828,-182.117,11480.987,-210.01199,1152.077,480.077,7924.2578,-251.742,11502.985,-188.015,5871.6548,5199.6548,6125.0659,-2050.9341,9312.5752,-2378.425,8646.75,7974.75,5217.5518,-2958.448,7918.9429,-3772.0569,-0.02633,48852,-0.05119,94897,-0.02486,46045,-0.02737,50769,-0.00103,1917,-0.31757,589110,-0.29124,540258,-0.22804,423014,-0.20171,374162,-0.02208,40942,-0.03918,72604,-0.01711,31662,-0.02372,43992,-0.00164,3050,-0.22286,413371,-0.20078,372429,-0.17388,322513,-0.1518,281571,-14541,-23938,-9397,-19981,-5440,-119363,-104822,-195258,-180717,"Bury 025",190.27971
"61","E02001044",17477,0,0,1946,0,0,9126,0,383,6022,0,823.47803,440.478,5827.5688,-194.431,8929.2959,-196.70399,655.94299,272.94299,5875.165,-146.83501,9018.3887,-107.612,5036.2471,4653.2471,4070.208,-1951.792,6961.7632,-2164.2371,6766.4199,6383.4199,3562.1299,-2459.8701,5945.9321,-3180.0691,-0.0235,43596,-0.04203,77927,-0.01853,34331,-0.02325,43123,0.00026,-473,-0.24833,460667,-0.22483,417071,-0.17124,317652,-0.14774,274056,-0.01685,31248,-0.02972,55061,-0.01287,23813,-0.01721,31921,-0.00036,673,-0.17278,320492,-0.15593,289244,-0.12784,237125,-0.11099,205877,-10240,-18661,-8421,-12920,-2680,-103521,-93281,-161169,-150929,"Bury 026",168.9583
"62","E02001045",18598,0,0,1921,0,0,9724,0,446,6507,0,834.73199,388.73199,6336.2671,-170.733,9540.9492,-183.05,847.51599,401.51599,6274.7461,-232.254,9588.0977,-135.90199,4624.8501,4178.8501,4727.0361,-1779.964,7736.2139,-1987.786,6706.5381,6260.5381,4024.8401,-2482.1599,6590.6812,-3133.3191,-0.02707,50214,-0.05289,98060,-0.02582,47846,-0.0299,55468,-0.00283,5254,-0.34963,648597,-0.32256,598383,-0.231,428518,-0.20393,378304,-0.02203,40858,-0.03994,74022,-0.01791,33164,-0.02496,46300,-0.00294,5442,-0.24649,457241,-0.22446,416383,-0.17883,331726,-0.1568,290868,-12978,-22175,-9197,-17416,-4438,-113537,-100559,-183372,-170394,"Manchester 001",178.38155
"63","E02001046",13936,0,0,2320,0,0,5432,0,543,5641,0,857.05499,314.05499,5487.5962,-153.40401,5318.7148,-113.285,772.39099,229.39101,5480.2729,-160.72701,5381.1782,-50.822,3814.4819,3271.4819,4066.4661,-1574.535,4299.1558,-1132.844,5303.6738,4760.6738,3473.4399,-2167.5601,3671.1321,-1760.869,-0.02118,39286,-0.03409,63182,-0.01291,23896,-0.0174,32266,0.00378,-7020,-0.17006,315442,-0.14887,276156,-0.03229,59844,-0.01111,20558,-0.01829,33916,-0.02788,51652,-0.00959,17736,-0.01657,30719,0.00172,-3197,-0.1292,239628,-0.11091,205712,-0.04798,88959,-0.0297,55043,-14841,-20103,-5262,-16105,-1264,-66389,-51548,-101645,-86804,"Manchester 002",173.00365
"64","E02001047",15719,0,0,2069,0,0,7048,0,482,6120,0,916.664,434.664,5903.4019,-216.59801,6880.0532,-167.94701,1154.726,672.72601,5694.8848,-425.11499,6873.9819,-174.01801,4957.4229,4475.4229,3913.991,-2206.009,5306.502,-1741.4969,6279.6401,5797.6401,3462.78,-2657.22,4642.4888,-2405.511,-0.02221,41199,-0.04071,75456,-0.01849,34257,-0.02109,39113,0.00112,-2086,-0.2173,403101,-0.19509,361902,-0.04205,77941,-0.01983,36742,-0.01781,33017,-0.03164,58628,-0.01384,25611,-0.01944,36040,-0.00163,3023,-0.16772,311093,-0.14991,278076,-0.06237,115637,-0.04456,82620,-13443,-21786,-8343,-19544,-6101,-97910,-84467,-144089,-130646,"Manchester 003",117.25881
"65","E02001048",21194,0,0,2703,0,0,6888,0,874,10729,0,1374.787,500.78699,10429.608,-299.39099,6747.856,-140.144,1426.641,552.64099,10314.297,-414.703,6792.1572,-95.843,5867.0098,4993.0098,7748.0771,-2980.9231,5467.9521,-1420.048,8051.6069,7177.6069,6692.1118,-4036.887,4650.8892,-2237.1111,-0.03071,56958,-0.04048,75029,-0.00977,18071,-0.01547,28697,0.01524,-28261,-0.11106,205985,-0.08035,149027,0.11581,-214913,0.14651,-271871,-0.03048,56526,-0.03907,72405,-0.00859,15879,-0.02269,42074,0.00779,-14452,-0.10815,200588,-0.07768,144062,0.02285,-42459,0.05332,-98985,-17285,-24029,-6744,-20013,-2728,-85072,-67787,-132944,-115659,"Manchester 004",171.23492
"66","E02001049",20139,0,0,1798,0,0,9667,0,681,7993,0,1339.5909,658.591,7641.6719,-351.328,9406.752,-260.24799,1395.736,714.73602,7472.8701,-520.13,9499.9658,-167.034,6902.8091,6221.8091,4814.1079,-3178.8921,7101.8359,-2565.1641,8315.7783,7634.7778,4442.2461,-3550.7539,6237.4341,-3429.5659,-0.04021,74592,-0.06638,123103,-0.02617,48511,-0.027,50090,0.01321,-24502,-0.34253,635453,-0.30232,560861,-0.14228,263934,-0.10207,189342,-0.03152,58473,-0.0509,94376,-0.01938,35903,-0.02529,46903,0.00624,-11570,-0.25474,472561,-0.22322,414088,-0.1327,246147,-0.10118,187674,-20683,-33041,-12358,-25153,-4470,-143955,-123272,-204791,-184108,"Manchester 005",117.74287
"67","E02001050",14169,0,0,2741,0,0,6860,0,471,4097,0,849.82501,378.82501,3954.4751,-142.52499,6699.9121,-160.088,802.383,331.383,3933.916,-163.084,6739.0732,-120.927,4205.832,3734.832,2783.509,-1313.491,5221.9502,-1638.05,5561.5698,5090.5698,2427.01,-1669.99,4488.667,-2371.332,-0.04486,83204,-0.06986,129518,-0.025,46314,-0.04807,89161,-0.00321,5957,-0.34895,647338,-0.3041,564134,-0.24123,447492,-0.19638,364288,-0.03408,63194,-0.05128,95047,-0.01721,31853,-0.03701,68625,-0.00293,5431,-0.2421,449089,-0.20803,385895,-0.17814,330411,-0.14406,267217,-12695,-20030,-7335,-16318,-3623,-89023,-76328,-132472,-119777,"Manchester 006",146.55341
"68","E02001051",16054,0,0,2871,0,0,6519,0,496,6168,0,994.45898,498.45901,5923.8442,-244.15601,6346.6582,-172.342,711.27002,215.27,6032.8281,-135.172,6460.1162,-58.884,5496.4609,5000.4609,3791.25,-2376.75,4742.9492,-1776.051,6704.0571,6208.0571,3462.1389,-2705.8611,4125.354,-2393.646,-0.03198,59328,-0.05528,102501,-0.0233,43173,-0.03259,60451,-6e-04,1123,-0.30842,572152,-0.27644,512824,-0.16116,298939,-0.12918,239611,-0.02451,45461,-0.0411,76190,-0.0166,30729,-0.02547,47243,-0.00096,1782,-0.2217,411253,-0.19719,365792,-0.13142,243766,-0.10691,198305,-10743,-18341,-7598,-12578,-1835,-90884,-80141,-128913,-118170,"Manchester 007",117.11559
"69","E02001052",17556,0,0,2688,0,0,8385,0,420,6063,0,848.69397,428.694,5872.999,-190.00101,8207.2666,-177.73399,603.927,183.927,5962.1069,-100.893,8329.626,-55.374,4964.3511,4544.3511,4164.6538,-1898.3459,6413.8052,-1971.1949,6777.5,6357.5,3609.0339,-2453.9661,5455.73,-2929.27,-0.03136,58157,-0.05417,100412,-0.02281,42255,-0.03153,58471,-0.00017,314,-0.32901,610352,-0.29766,552195,-0.20886,387437,-0.17751,329280,-0.02393,44374,-0.0399,73939,-0.01597,29565,-0.02455,45525,-0.00062,1151,-0.23143,429293,-0.2075,384919,-0.16077,298198,-0.13684,253824,-10278,-18242,-7964,-11877,-1599,-100101,-89823,-153525,-143247,"Manchester 008",145.53194
