"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"175596",1,1,1,18.62,9838,524,614,0.03298,3471,428,56584,"E02003911 E02003924",524
"175597",1,1,1,10.499,5938,335,414,0.03943,1957,268,65297,"E02003911 E02003927",335
"175598",1,1,1,21.207,11236,459,720,0.03395,3953,470,97180,"E02003911 E02003928",459
"175614",1,1,1,19.114,10960,484,855,0.04473,3563,519,108614,"E02003912 E02003913",484
"175615",1,1,1,23.566,13616,641,1058,0.0449,4393,653,139840,"E02003912 E02003914",641
"175616",1,1,1,25.642,14838,697,1135,0.04426,4780,704,146404,"E02003912 E02003915",697
"175617",1,1,1,27.02,15400,745,1151,0.0426,5037,721,156092,"E02003912 E02003916",745
"175618",1,1,1,26.684,15376,700,1208,0.04527,4974,725,146326,"E02003912 E02003917",700
"175619",1,1,1,24.388,13650,631,862,0.03535,4546,624,91852,"E02003912 E02003919",631
"175621",1,1,1,24.952,14574,658,1092,0.04376,4651,697,155130,"E02003912 E02003927",658
"175623",1,1,1,21.238,11168,405,659,0.03103,3959,489,61741,"E02003912 E02003953",405
"175624",1,1,1,26.088,12326,476,637,0.02442,4863,501,96876,"E02003912 E02003955",476
"175625",1,1,1,20.026,11348,421,718,0.03585,3733,546,49545,"E02003912 E02003956",421
"175626",1,1,1,23.422,13224,409,862,0.0368,4366,622,104043,"E02003912 E02003957",409
"175627",1,1,1,16.421,9770,331,618,0.03763,3061,486,41575,"E02003912 E02003958",331
"175628",1,1,1,22.364,11744,391,737,0.03295,4169,501,117944,"E02003912 E02003959",391
"175629",1,1,1,18.786,10334,293,652,0.03471,3502,463,88777,"E02003912 E02003961",293
"175630",1,1,1,17.131,9554,257,599,0.03497,3193,441,86468,"E02003912 E02003962",257
"175631",1,1,1,17.939,9470,256,571,0.03183,3344,417,87776,"E02003912 E02003963",256
"175632",1,1,1,12.975,8196,310,496,0.03823,2419,349,38814,"E02003912 E02003964",310
"175640",1,1,1,5.522,3240,192,247,0.04473,1029,162,33353,"E02003913 E02003914",192
"175641",1,1,1,7.598,4462,248,324,0.04264,1416,213,39917,"E02003913 E02003915",248
