"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"184","E02005531","Broadland 012",2633,2,17,209,14,45,1792,141,210,173,30,323.84698,113.847,162.98399,1710.36401,-81.636,311.668,101.668,164.686,1726.17297,-65.827,705.18103,495.181,129.98801,1431.53503,-360.465,905.80499,695.80499,118.391,1283.25,-508.75,-0.07487,138874,-0.02794,51817,-0.06528,121093,-0.01835,34036,-0.14518,269323,-0.09825,182266,-0.14823,274977,-0.1013,187920,-52930,-19723,-48538,-15331,-114885,-81678,-162213,-129006,0.01281
"186","E02005605","South Norfolk 009",4612,10,41,294,13,41,3655,262,116,157,23,221.92799,105.928,149.742,3572.53711,-82.463,182.577,66.577,152.64999,3602.427,-52.573,559.151,443.151,122.775,3315.04199,-339.95801,953.263,837.263,108.974,2998.65991,-656.34003,-0.10899,202163,-0.05672,105210,-0.09008,167112,-0.03782,70159,-0.23427,434594,-0.182,337641,-0.30427,564473,-0.25201,467520,-80613,-40634,-68916,-28937,-193708,-153729,-369744,-329765,0.01645
"322","E02005530","Broadland 011",2376,1,12,190,9,46,1598,105,181,220,14,290.37799,109.378,206.069,1522.96399,-75.036,278.66,97.66,209.741,1531.55396,-66.446,676.466,495.466,152.03999,1263.56396,-334.436,842.04401,661.04401,140.8,1140.10498,-457.89499,-0.06294,116742,-0.02343,43432,-0.05689,105520,-0.01737,32210,-0.12049,223508,-0.08097,150198,-0.12094,224342,-0.08142,151032,-48303,-17026,-48586,-17309,-99177,-67900,-140038,-108761,0.01345
"445","E02005507","Breckland 005",4956,4,9,232,13,42,3468,317,209,635,27,381.96799,172.968,589.409,3361.56592,-106.434,293.11801,84.118,611.95203,3417.88989,-50.11,985.00897,776.00897,411.15701,3005.2229,-462.77701,1199.91504,990.91498,390.849,2842.24707,-625.75299,-0.07162,132845,-0.03466,64278,-0.0581,107767,-0.02113,39200,-0.11804,218975,-0.08108,150408,-0.1737,322232,-0.13673,253665,-59776,-28993,-46334,-15551,-112205,-81422,-222588,-191805,0.0069
"527","E02005522","Broadland 003",2245,2,18,75,10,27,1807,106,64,117,19,118.001,54.001,110.954,1764.901,-42.099,107.831,43.831,114.653,1769.50403,-37.496,277.302,213.302,86.818,1647.078,-159.922,442.64999,378.64999,78.961,1508.99194,-298.008,-0.06278,116437,-0.02727,50565,-0.05743,106521,-0.02192,40649,-0.11111,206113,-0.0756,140241,-0.14232,264007,-0.10681,198135,-51707,-21786,-54803,-24882,-101341,-71420,-185760,-155839,0.00995
"529","E02005607","South Norfolk 011",4780,2,60,177,10,45,3872,220,88,278,28,174.34801,86.348,265,3806.24609,-65.754,113.951,25.951,277.01001,3849.05591,-22.944,412.43201,324.43201,214.22301,3637.09009,-234.91,706.78101,618.78101,192.254,3396.04199,-475.95801,-0.08092,150093,-0.04105,76135,-0.06143,113946,-0.02156,39988,-0.13413,248814,-0.09426,174856,-0.22941,425590,-0.18954,351632,-73433,-37753,-55127,-19447,-138694,-103014,-321275,-285595,NA
"567","E02005580","North Norfolk 011",3174,3,13,38,1,32,2131,198,158,593,7,272.12299,114.123,557.23297,2061.7041,-69.296,227.845,69.845,566.80902,2092.29712,-38.703,690.37,532.37,426.06799,1807.96106,-323.039,882.505,724.505,378.04501,1680.87195,-450.12799,-0.04554,84464,-0.02063,38257,-0.03432,63657,-0.00941,17450,-0.07754,143851,-0.05263,97644,-0.07529,139676,-0.05038,93469,-38610,-16991,-31216,-9597,-87713,-66094,-139090,-117471,NA
"602","E02005609","South Norfolk 013",2799,2,37,67,4,26,2130,129,81,309,14,151.873,70.873,288.785,2085.48804,-44.512,126.278,45.278,292.478,2105.06006,-24.94,367.81201,286.81201,213.748,1962.44299,-167.55701,529.29303,448.293,191.937,1838.12598,-291.87399,-0.0459,85142,-0.02152,39904,-0.0328,60854,-0.00842,15616,-0.07573,140486,-0.05134,95248,-0.10161,188504,-0.07723,143266,-42137,-20801,-30481,-9145,-85374,-64038,-166182,-144846,0.00689
"639","E02005588","Norwich 005",4741,5,20,553,27,73,2820,359,382,480,22,581.42102,199.42101,448.767,2704.15991,-115.84,554.19397,172.194,454.24701,2723.10303,-96.897,1203.88904,821.88898,342.629,2346.41992,-473.57999,1559.47803,1177.47803,316.44601,2115.58691,-704.41302,-0.15285,283549,-0.05176,96015,-0.14567,270242,-0.04459,82708,-0.33788,626833,-0.23679,439299,-0.34253,635462,-0.24144,447928,-97849,-31723,-96369,-30243,-183771,-117645,-265493,-199367,0.01097
"704","E02005556","King's Lynn and West Norfolk 006",3727,3,26,136,18,28,2592,259,432,223,10,654.66901,222.66901,206.55299,2418.76611,-173.23399,618.711,186.711,205.472,2450.39697,-141.603,1254.37097,822.37097,161.254,1954.45398,-637.54602,1430.60803,998.60797,153.526,1810.95398,-781.04602,-0.18459,342443,-0.06159,114251,-0.16117,298997,-0.03817,70805,-0.3019,560093,-0.1789,331901,-0.29448,546338,-0.17148,318146,-110800,-36615,-103551,-29366,-194075,-119890,-245318,-171133,0.0054
"739","E02003744","Fenland 003",5478,8,31,135,27,32,3271,534,343,1074,23,647.42401,304.42401,991.125,3094.28589,-176.714,464.116,121.116,1038.59998,3202.28198,-68.718,1773.14697,1430.14697,673.94897,2450.76294,-820.237,1897.17395,1554.17395,663.45599,2359.70801,-911.29199,-0.10786,200087,-0.04961,92033,-0.07473,138638,-0.01649,30584,-0.20862,387037,-0.15038,278983,-0.19706,365594,-0.13882,257540,-64916,-30001,-45038,-10123,-141731,-106816,-198250,-163335,0.00146
"756","E02005536","Broadland 017",2530,22,89,137,5,28,1861,151,73,141,23,136.726,63.726,134.32899,1814.56201,-46.438,120.224,47.224,138.67999,1825.62195,-35.378,345.186,272.186,104.806,1666.97595,-194.024,535.198,462.198,94.957,1523.68005,-337.32001,-0.05437,100835,-0.02789,51708,-0.048,89040,-0.02152,39913,-0.1082,200713,-0.08172,151586,-0.14511,269194,-0.11863,220067,-39868,-21105,-41246,-22483,-91100,-72337,-176659,-157896,0.01089
"774","E02005503","Breckland 001",2999,3,12,65,9,27,2248,160,88,369,18,166.388,78.388,342.79999,2203.01904,-44.981,108.812,20.812,365.82001,2232.67896,-15.321,406.30099,318.30099,251.34801,2076.53101,-171.468,588.91498,500.91501,227.761,1936.33496,-311.66501,-0.03883,72012,-0.02477,45938,-0.02793,51810,-0.01387,25736,-0.07653,141955,-0.06247,115881,-0.12056,223643,-0.1065,197569,-38486,-23305,-24890,-9709,-85111,-69930,-187306,-172125,0.01049
"775","E02005509","Breckland 007",2581,2,7,48,4,19,1791,187,63,445,15,129.362,66.362,420.694,1754.78894,-36.211,77.05,14.05,441.905,1781.70801,-9.292,363.961,300.961,321.55099,1638.35901,-152.64101,520.97101,457.97101,282.38599,1536.448,-254.552,-0.02896,53703,-0.01469,27243,-0.0238,44149,-0.00954,17689,-0.04455,82632,-0.03028,56172,-0.06175,114540,-0.04748,88080,-31248,-16482,-22965,-8199,-65361,-50595,-132942,-118176,0.01026
"777","E02005511","Breckland 009",2855,0,12,65,9,30,1987,218,104,419,11,205.683,101.683,389.72101,1927.00403,-59.996,143.597,39.597,407.19199,1964.06494,-22.935,555.11298,451.11301,281.65302,1728.41101,-258.58899,692.89203,588.89203,261.00699,1628.922,-358.078,-0.04747,88046,-0.02265,42004,-0.03641,67547,-0.01159,21505,-0.08656,160587,-0.06175,114545,-0.09993,185384,-0.07511,139342,-38975,-19052,-27648,-7725,-84739,-64816,-142613,-122690,0.00595
"821","E02005606","South Norfolk 010",2258,2,16,41,6,32,1888,119,54,63,37,102.838,48.838,60.176,1846.66602,-41.334,68.023,14.023,62.669,1876.09302,-11.907,254.17,200.17,48.618,1720.73206,-167.26801,391.995,337.995,45.249,1600.12695,-287.87299,-0.05122,95001,-0.02373,43998,-0.03876,71900,-0.01127,20897,-0.0925,171594,-0.06501,120591,-0.12854,238442,-0.10104,187439,-42150,-20166,-31735,-9751,-84961,-62977,-166052,-144068,0.00923
"857","E02005545","Great Yarmouth 008",2908,1,8,73,12,21,2142,207,166,194,84,332.422,166.422,179.825,2011.901,-130.10001,269.379,103.379,184.30701,2063.36206,-78.638,956.375,790.375,125.477,1524.16504,-617.83502,1073.44104,907.44098,120.206,1428.60596,-713.39398,-0.10524,195227,-0.05653,104860,-0.07407,137415,-0.02536,47048,-0.26768,496608,-0.21897,406241,-0.23598,437800,-0.18727,347433,-45485,-24582,-34506,-13603,-131643,-110740,-162341,-141438,0.00605
"870","E02005513","Breckland 011",3986,4,100,69,11,34,2807,228,142,567,24,284.841,142.841,527.34998,2717.65894,-89.341,185.55,43.55,553.11102,2781.65991,-25.34,761.29901,619.29901,381.84399,2430.20703,-376.793,997.71899,855.71899,350.39301,2252.72607,-554.27399,-0.06599,122413,-0.03873,71842,-0.04001,74217,-0.01275,23646,-0.13464,249767,-0.10738,199196,-0.16772,311138,-0.14046,260567,-55702,-32676,-32816,-9790,-137189,-114163,-246007,-222981,0.00758
"906","E02005538","Great Yarmouth 001",3394,7,27,101,5,45,2644,184,73,224,84,178.064,105.064,210.435,2565.16797,-78.831,112.271,39.271,219.356,2613.67212,-30.328,554.31,481.31,154.638,2290.72998,-353.26999,764.13202,691.13202,143.802,2117.5791,-526.42102,-0.11473,212848,-0.07153,132689,-0.06689,124099,-0.02369,43940,-0.27767,515140,-0.23446,434981,-0.30818,571758,-0.26497,491599,-52062,-32534,-33881,-14353,-145337,-125809,-242375,-222847,0.00722
"1096","E02005572","North Norfolk 003",2675,5,67,109,20,20,1452,145,76,758,23,154.304,78.304,722.44,1418.552,-33.448,123.913,47.913,734.39502,1433.21399,-18.786,532.28802,456.28799,537.38397,1267.64294,-184.35699,720.289,644.289,470.396,1172.479,-279.521,-0.03092,57363,-0.01224,22702,-0.02276,42227,-0.00408,7566,-0.04735,87843,-0.02867,53182,-0.04096,75982,-0.02227,41321,-22077,-9130,-17187,-4240,-52350,-39403,-86293,-73346,0.01979
"1115","E02005504","Breckland 002",3222,6,28,48,10,38,2725,171,43,126,27,93.609,50.609,121.009,2684.23291,-40.767,59.176,16.176,125.57,2710.72095,-14.279,241.78999,198.78999,101.27,2570.12402,-154.87601,407.035,364.035,93.219,2428.86011,-296.14001,-0.05098,94560,-0.02889,53590,-0.03941,73104,-0.01732,32134,-0.09704,180029,-0.07496,139059,-0.14544,269817,-0.12335,228847,-39068,-22301,-26803,-10036,-84281,-67514,-182755,-165988,0.01058
"1164","E02005567","King's Lynn and West Norfolk 017",3663,6,233,28,6,18,2667,180,86,429,10,191.27699,105.277,400.15201,2600.229,-66.771,133.698,47.698,408.77899,2643.13501,-23.865,548.65601,462.65601,285.85501,2387.81689,-279.18301,755.086,669.086,260.431,2228.60889,-438.39099,-0.06187,114774,-0.03776,70035,-0.02766,51303,-0.00354,6564,-0.12785,237176,-0.10373,192437,-0.17238,319795,-0.14826,275056,-48402,-29467,-24816,-5881,-116523,-97588,-220947,-202012,0.00957
"1254","E02005604","South Norfolk 008",3246,4,42,142,3,36,2511,160,93,222,33,156.211,63.211,210.177,2466.51611,-44.484,140.66499,47.665,214.319,2477.3811,-33.619,315.638,222.638,168.621,2363.69604,-147.304,529.59698,436.59698,151.42101,2194.29712,-316.703,-0.06582,122083,-0.02777,51486,-0.06498,120550,-0.02693,49953,-0.09614,178334,-0.05809,107737,-0.16021,297190,-0.12215,226593,-55999,-24113,-53827,-21941,-92608,-60722,-214385,-182499,0.0133
"1287","E02005583","North Norfolk 014",2781,7,47,50,13,28,2205,132,96,170,33,181.033,85.033,158.028,2141.39502,-63.605,130.702,34.702,166.565,2177.56592,-27.434,413.60101,317.60101,118.236,1975.08398,-229.916,545.38098,449.38101,110.893,1864.17896,-340.82101,-0.08691,161223,-0.03804,70562,-0.06977,129421,-0.0209,38760,-0.12236,226996,-0.07349,136335,-0.15941,295718,-0.11054,205057,-60974,-26626,-51016,-16668,-102137,-67789,-184440,-150092,NA
"1367","E02005603","South Norfolk 007",3949,2,78,245,11,57,2871,190,170,306,19,300.647,130.647,283.06799,2780.43604,-90.564,255.08099,85.081,288.077,2814.88403,-56.116,714.66498,544.66498,203.242,2498.26904,-372.73099,961.27002,791.27002,192.41901,2306.94702,-564.05298,-0.0849,157488,-0.04316,80044,-0.06517,120899,-0.02343,43455,-0.17062,316520,-0.12888,239076,-0.21351,396095,-0.17177,318651,-64101,-31467,-50647,-18013,-145047,-112413,-257948,-225314,0.00704
"1691","E02005596","Norwich 013",3869,3,30,242,25,67,1941,246,312,981,22,470.33899,158.339,923.76099,1865.396,-75.604,430.31601,118.316,944.42603,1881.11804,-59.882,1012.828,700.828,699.46802,1625.20605,-315.79401,1304.375,992.375,624.73901,1462.98999,-478.01001,-0.08219,152435,-0.02379,44114,-0.08082,149918,-0.02243,41597,-0.1479,274369,-0.08951,166048,-0.14022,260122,-0.08183,151801,-64021,-19462,-62193,-17634,-114113,-69554,-170566,-126007,0.01598
"1701","E02005554","King's Lynn and West Norfolk 004",2495,4,27,57,4,17,2025,136,72,130,23,124.83,52.83,123.664,1984.13904,-40.861,101.86,29.86,126.58,2001.62402,-23.376,271.72699,199.72701,104.2,1872.91199,-152.08701,441.79501,369.79501,94.544,1731.13599,-293.86401,-0.05697,105685,-0.03117,57825,-0.03987,73962,-0.01407,26102,-0.11682,216720,-0.09102,168860,-0.16687,309587,-0.14107,261727,-37670,-20335,-29140,-11805,-85297,-67962,-176132,-158797,0.01271
"1735","E02005532","Broadland 013",3060,2,12,221,16,60,2098,212,189,235,15,308.31699,119.317,222.41901,2013.39404,-84.606,279.72501,90.725,223.39301,2037.75098,-60.249,756.46899,567.46899,171.86,1699.95398,-398.04599,1003.64301,814.64301,158.314,1520.521,-577.479,-0.06941,128747,-0.02894,53665,-0.05575,103407,-0.01527,28325,-0.14742,273484,-0.10695,198402,-0.15919,295308,-0.11871,220226,-49145,-20916,-41552,-13323,-117636,-89407,-178379,-150150,0.01466
"1747","E02005526","Broadland 007",2508,4,11,169,9,38,1913,150,80,121,13,159.854,79.854,115.135,1851.51196,-61.488,130.24699,50.247,117.882,1873.08496,-39.915,446.50699,366.50699,86.698,1636.65601,-276.34399,649.96002,569.96002,79.978,1475.83899,-437.16101,-0.06551,121505,-0.03295,61112,-0.05011,92947,-0.01755,32554,-0.14642,271611,-0.11386,211218,-0.16496,306007,-0.1324,245614,-48190,-23905,-41178,-16893,-121317,-97032,-199459,-175174,0.01173
"1779","E02005515","Breckland 013",2674,1,50,32,5,27,2174,129,71,168,17,138.968,67.968,158.67799,2121.0061,-52.994,103.789,32.789,164.336,2149.14795,-24.852,349.46301,278.46301,123.825,1961.25696,-212.743,496.617,425.617,113.142,1837.35901,-336.64099,-0.063,116853,-0.02906,53902,-0.05557,103087,-0.02164,40136,-0.10904,202282,-0.07511,139331,-0.13677,253721,-0.10283,190770,-50628,-23568,-41926,-14866,-99518,-72458,-179119,-152059,0.01305
"1795","E02005524","Broadland 005",2562,2,11,170,3,51,1975,134,103,94,19,191.974,88.974,88.844,1905.51904,-69.481,170.133,67.133,90.33,1926.18201,-48.818,504.30801,401.30801,65.779,1663.90796,-311.09201,726.75598,623.75598,60.113,1485.58997,-489.41,-0.07354,136405,-0.03499,64887,-0.05935,110086,-0.02079,38568,-0.16348,303273,-0.12493,231755,-0.17583,326185,-0.13728,254667,-52324,-25361,-45049,-18086,-134314,-107351,-212008,-185045,0.01149
"1825","E02005600","South Norfolk 004",2304,5,27,82,5,29,1846,122,55,120,13,103.949,48.949,113.902,1807.75598,-38.244,81.79,26.79,119.414,1822.07996,-23.92,244.131,189.131,91.208,1701.59094,-144.409,390.957,335.957,83.984,1579.42395,-266.57599,-0.04565,84662,-0.02271,42105,-0.04539,84201,-0.02245,41644,-0.08166,151476,-0.05872,108919,-0.12141,225216,-0.09847,182659,-40525,-19330,-43617,-22422,-78809,-57614,-161784,-140589,0.01208
