"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"126470",1,1,1,8.164,3742,198,52,0.00637,1522,119,35191,"E02002601 E02002608",198
"126471",1,1,1,2.608,1052,61,12,0.0046,486,33,9454,"E02002601 E02002609",61
"126472",1,1,1,9.457,4246,239,110,0.01163,1763,156,33397,"E02002601 E02002610",239
"126473",1,1,1,4.16,1842,108,32,0.00769,775,64,16516,"E02002601 E02002611",108
"126474",1,1,1,4.983,2248,114,45,0.00903,929,79,17647,"E02002601 E02002612",114
"126475",1,1,1,6.447,3324,176,82,0.01272,1202,131,20929,"E02002601 E02002613",176
"126476",1,1,1,22.82,10012,483,214,0.00938,4254,358,100492,"E02002601 E02003859",483
"126477",1,1,1,20.055,9122,339,265,0.01321,3738,326,95392,"E02002601 E02003878",339
"126503",1,1,1,5.913,2366,126,16,0.00271,1102,75,19388,"E02002602 E02002603",126
"126504",1,1,1,5.199,2332,170,31,0.00596,969,74,14736,"E02002602 E02002604",170
"126505",1,1,1,2.881,1304,96,19,0.00659,537,40,4693,"E02002602 E02002605",96
"126506",1,1,1,2.745,1152,73,17,0.00619,512,34,4041,"E02002602 E02002606",73
"126507",1,1,1,2.163,980,44,11,0.00509,403,26,3470,"E02002602 E02002607",44
"126508",1,1,1,5.056,2188,173,28,0.00554,942,71,10609,"E02002602 E02002608",173
"126509",1,1,1,4.878,2032,109,18,0.00369,909,61,17181,"E02002602 E02002609",109
"126510",1,1,1,11.727,5226,287,116,0.00989,2186,184,41124,"E02002602 E02002610",287
"126511",1,1,1,6.43,2822,156,38,0.00591,1199,93,24243,"E02002602 E02002611",156
"126512",1,1,1,4.984,2558,142,51,0.01023,929,81,21847,"E02002602 E02002612",142
"126513",1,1,1,7.311,4030,220,98,0.0134,1363,145,29339,"E02002602 E02002613",220
"126514",1,1,1,25.09,10992,531,220,0.00877,4677,386,108219,"E02002602 E02003859",531
"126515",1,1,1,15.083,7126,293,180,0.01193,2812,239,71354,"E02002602 E02003875",293
"126542",1,1,1,4.118,1696,90,19,0.00461,768,53,15600,"E02002603 E02002606",90
"126543",1,1,1,5.453,2380,130,25,0.00458,1016,73,19575,"E02002603 E02002607",130
