"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"127050",1,1,1,1.444,866,35,44,0.03047,269,37,3143,"E02002613 E02002614"
"127053",1,1,1,23.895,9950,608,254,0.01063,4454,350,37437,"E02002613 E02003859"
"127055",1,1,1,9.717,5246,148,126,0.01297,1811,129,16749,"E02002613 E02003875"
"127056",1,1,1,15.334,7326,311,174,0.01135,2858,199,26443,"E02002613 E02003879"
"127086",1,1,1,25.38,10910,653,292,0.01151,4731,372,39114,"E02002614 E02003859"
"127087",1,1,1,19.388,12148,345,197,0.01016,3614,276,34442,"E02002614 E02003863"
"127089",1,1,1,10.494,5588,171,136,0.01296,1956,133,17489,"E02002614 E02003875"
"127090",1,1,1,16.412,8010,344,197,0.012,3059,228,30026,"E02002614 E02003878"
"127091",1,1,1,20.938,10806,416,288,0.01375,3903,310,31719,"E02002614 E02003883"
"127092",1,1,1,26.085,14018,588,315,0.01208,4863,389,40694,"E02002614 E02003887"
"171651",1,1,1,13.792,6388,304,106,0.00769,2571,206,28587,"E02003794 E02003795"
"171652",1,1,1,9.191,4598,215,109,0.01186,1713,156,18318,"E02003794 E02003796"
"171653",1,1,1,10.186,4922,228,124,0.01217,1899,162,19635,"E02003794 E02003797"
"171654",1,1,1,13.324,6326,291,182,0.01366,2484,215,22005,"E02003794 E02003799"
"171655",1,1,1,9.637,4986,211,158,0.0164,1796,189,19272,"E02003794 E02003800"
"171656",1,1,1,10.609,5134,249,133,0.01254,1978,166,19974,"E02003794 E02003802"
"171657",1,1,1,11.344,5466,275,159,0.01402,2115,184,21749,"E02003794 E02003803"
"171658",1,1,1,10.167,5088,271,125,0.01229,1895,169,36844,"E02003794 E02003804"
