"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"149798",1,1,1,5.215,2580,152,25,0.00479,972,66,7885,"E02003244 E02003253"
"149799",1,1,1,9.618,4782,303,45,0.00468,1793,130,11813,"E02003244 E02003254"
"149800",1,1,1,7.031,2912,178,29,0.00412,1311,92,9195,"E02003244 E02003255"
"149801",1,1,1,9.174,4390,336,49,0.00534,1710,131,11572,"E02003244 E02003257"
"149803",1,1,1,11.956,4812,278,20,0.00167,2229,147,13586,"E02003244 E02003747"
"149804",1,1,1,16.083,7188,378,28,0.00174,2998,198,18327,"E02003244 E02003749"
"149806",1,1,1,13.391,7028,563,59,0.00441,2496,186,17403,"E02003244 E02003753"
"149807",1,1,1,17.031,8656,581,129,0.00757,3175,246,21227,"E02003244 E02003754"
"149816",1,1,1,7.376,3608,269,31,0.0042,1375,99,9289,"E02003244 E02006877"
"149817",1,1,1,9.793,4866,397,39,0.00398,1826,132,12186,"E02003244 E02006878"
"149823",1,1,1,3.125,1388,110,13,0.00416,583,37,3539,"E02003245 E02003246"
"149824",1,1,1,1.062,454,46,3,0.00282,198,16,1334,"E02003245 E02003247"
"149825",1,1,1,3.901,1442,147,11,0.00282,727,45,4219,"E02003245 E02003248"
"149826",1,1,1,5.49,2190,202,14,0.00255,1023,65,6409,"E02003245 E02003249"
"149827",1,1,1,3.869,1456,149,10,0.00258,721,44,4189,"E02003245 E02003250"
"149828",1,1,1,3.002,1332,116,12,0.004,560,39,3412,"E02003245 E02003251"
"149829",1,1,1,5.736,2152,322,21,0.00366,1069,67,5700,"E02003245 E02003252"
"149830",1,1,1,6.541,2976,260,34,0.0052,1219,79,8087,"E02003245 E02003253"
"149831",1,1,1,6.892,3224,273,54,0.00784,1285,94,7780,"E02003245 E02003254"
"149832",1,1,1,8.056,3624,313,40,0.00497,1502,102,9376,"E02003245 E02003255"
"149833",1,1,1,7.367,3344,314,54,0.00733,1373,104,9769,"E02003245 E02003257"
"149835",1,1,1,13.631,5758,452,31,0.00227,2541,165,14336,"E02003245 E02003747"
"149836",1,1,1,17.758,8134,552,39,0.0022,3310,216,19077,"E02003245 E02003749"
