"","id","msoa1","msoa2","all","light_rail","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","avslope_q","clc"
"87099","E02003238 E02003257","E02003238","E02003257",52,0,2,0,0,44,2,1,2,0,2.59,1.59,1.94,-1.38,2.79,1.79,1.95,-1.64,7.02,6.02,1.76,-5.16,12.17,11.17,1.56,-9.61,-0.00237,4391,-0.00145,2691,-0.00237,4392,-0.00145,2692,-0.00623,11549,-0.00531,9849,-0.00726,13459,-0.00634,11759,-1421,-853,-1583,-1015,-3770,-3202,-6526,-5958,1,8.95396,"Peterborough 002","Peterborough 021",12.139,12.29,5252,5576,1.35571,1.01244,51.07505,0.63466,1.92308
"87100","E02003238 E02003747","E02003238","E02003747",35,0,0,0,1,31,1,0,2,0,0.86,0.86,1.95,-0.76,0,0,2,0,3.25,3.25,1.81,-2.87,6.31,6.31,1.64,-5.58,-0.00101,1882,-0.00101,1882,0,0,0,0,-0.00344,6374,-0.00344,6374,-0.00428,7939,-0.00428,7939,-575,-575,0,0,-2174,-2174,-4228,-4228,0,12.42327,"Peterborough 002","Fenland 006",14.813,16.516,6042,6558,1.19236,1.11497,24.97806,0.16348,0
"87101","E02003238 E02003749","E02003238","E02003749",15,0,0,0,2,11,1,1,0,0,1.26,0.26,0,-0.21,1.57,0.57,0,-0.46,1.19,0.19,0,-0.14,1.96,0.96,0,-0.75,-0.00144,2672,-0.00031,573,-0.0017,3162,-0.00057,1063,-0.00135,2498,-0.00022,399,-0.00197,3646,-0.00083,1547,-910,-188,-1134,-412,-848,-126,-1398,-676,0,14.80537,"Peterborough 002","Fenland 008",17.757,20.643,7180,8934,1.19936,1.16253,23.08949,0.16955,6.66667
"87102","E02003238 E02003753","E02003238","E02003753",39,0,0,0,0,36,1,1,1,0,1.81,0.81,0.98,-0.77,1.5,0.5,1,-0.48,2.94,1.94,0.93,-1.84,6.24,5.24,0.85,-4.96,-0.00191,3539,-0.00078,1440,-0.00163,3029,-5e-04,930,-0.00282,5230,-0.00169,3131,-0.00428,7946,-0.00315,5847,-1355,-614,-1111,-370,-2221,-1480,-4709,-3968,0,11.86068,"Peterborough 002","Huntingdonshire 001",15.346,17.343,6244,8196,1.29386,1.13013,40.40141,0.41515,2.5641
"87103","E02003238 E02003754","E02003238","E02003754",38,0,2,0,0,36,0,0,0,0,0.58,0.58,0,-0.55,0,0,0,0,1.77,1.77,0,-1.68,4.56,4.56,0,-4.32,-0.00055,1027,-0.00055,1027,0,0,0,0,-0.00174,3218,-0.00174,3218,-0.00338,6276,-0.00338,6276,-508,-508,0,0,-1559,-1559,-4005,-4005,0,14.81019,"Peterborough 002","Huntingdonshire 002",18.333,19.987,7816,9850,1.23786,1.09022,66.54666,0.84055,0
"87109","E02003238 E02006877","E02003238","E02006877",150,0,10,0,2,121,12,3,2,0,8.07,5.07,1.93,-4.18,3.78,0.78,1.99,-0.66,23.15,20.15,1.73,-16.53,38.24,35.24,1.52,-28.96,-0.00706,13102,-0.00444,8236,-0.00323,5988,-0.00061,1122,-0.01973,36595,-0.0171,31729,-0.0221,41008,-0.01948,36142,-3918,-2439,-1864,-385,-11133,-9654,-18391,-16912,0,8.16007,"Peterborough 002","Peterborough 022",11.478,11.328,4886,4776,1.40661,0.98693,50.53145,0.38842,2
"87110","E02003238 E02006878","E02003238","E02006878",22,0,0,0,1,20,1,0,0,0,0.56,0.56,0,-0.5,0,0,0,0,2.36,2.36,0,-2.13,4.49,4.49,0,-4.07,-0.00056,1044,-0.00056,1044,0,0,0,0,-0.00231,4292,-0.00231,4292,-0.00288,5351,-0.00288,5351,-334,-334,0,0,-1418,-1418,-2708,-2708,0,9.95825,"Peterborough 002","Peterborough 023",13.175,13.745,5622,6034,1.32302,1.04326,50.09488,0.37832,0
"87111","E02003239 E02003240","E02003239","E02003240",17,0,2,0,0,14,1,0,0,0,0.19,0.19,0,-0.15,0,0,0,0,0.48,0.48,0,-0.4,1.55,1.55,0,-1.29,-0.00021,390,-0.00021,390,0,0,0,0,-0.00057,1051,-0.00057,1051,-0.0015,2783,-0.0015,2783,-162,-162,0,0,-420,-420,-1360,-1360,0,12.50307,"Peterborough 003","Peterborough 004",20.477,25.806,8850,11284,1.63776,1.26024,103.53079,1.17802,0
"87112","E02003239 E02003241","E02003239","E02003241",97,0,1,0,1,68,11,3,13,0,9.27,6.27,12.11,-4.52,6.18,3.18,12.09,-1.89,33.59,30.59,8.82,-22.17,41.67,38.67,7.71,-28.02,-0.00336,6227,-0.00236,4375,-0.00174,3226,-0.00074,1374,-0.01245,23096,-0.01145,21244,-0.00872,16178,-0.00772,14326,-2081,-1441,-1236,-596,-7720,-7080,-9589,-8949,0,4.57078,"Peterborough 003","Peterborough 005",6.32,9.699,2600,3686,1.3827,1.53465,58.5443,0.34024,3.09278
"87113","E02003239 E02003242","E02003239","E02003242",274,0,2,0,3,198,22,33,15,1,52.92,19.92,13.78,-16.39,54.32,21.32,13.63,-17.46,123.92,90.92,9.2,-74.5,134.8,101.8,8.53,-83.45,-0.00712,13216,-0.00266,4929,-0.00697,12934,-0.00251,4647,-0.01672,31013,-0.01225,22726,-0.01374,25486,-0.00927,17199,-4368,-1632,-4474,-1738,-10157,-7421,-11048,-8312,0,1.35624,"Peterborough 003","Peterborough 006",1.958,1.895,902,916,1.4437,0.96782,81.71604,1.26649,12.0438
"87114","E02003239 E02003243","E02003239","E02003243",121,0,10,1,1,61,13,16,17,1,26.27,10.27,15.33,-5.97,26.21,10.21,15.08,-5.98,59.92,43.92,9.93,-25.51,62.01,46.01,9.59,-26.72,-0.00263,4884,-0.00104,1923,-0.00245,4536,-0.00085,1575,-0.00608,11286,-0.00449,8325,-0.00435,8061,-0.00275,5100,-1473,-575,-1475,-577,-3360,-2462,-3477,-2579,1,1.37444,"Peterborough 003","Peterborough 007",1.898,1.878,748,742,1.38093,0.98946,36.88093,0.47923,13.22314
"87115","E02003239 E02003244","E02003239","E02003244",33,0,4,1,0,21,3,3,1,0,5.92,2.92,0.91,-2.03,4,1,1,-0.6,15.79,12.79,0.55,-9.03,17.04,14.04,0.51,-9.9,-0.00149,2772,-0.00073,1346,-0.001,1861,-0.00023,435,-0.00398,7383,-0.00321,5957,-0.00322,5975,-0.00245,4549,-693,-354,-443,-104,-1914,-1575,-2066,-1727,0,2.23363,"Peterborough 003","Peterborough 008",3.431,3.431,1340,1340,1.53607,1,34.97523,0.34975,9.09091
"87116","E02003239 E02003245","E02003239","E02003245",82,0,6,0,3,51,4,11,6,1,17.2,6.2,5.47,-4.46,19.94,8.94,5.17,-6.46,33.7,22.7,3.97,-16.37,39.09,28.09,3.55,-20.22,-0.00539,9994,-0.00191,3548,-0.00588,10907,-0.0024,4461,-0.01051,19496,-0.00703,13050,-0.00922,17110,-0.00575,10664,-2989,-1082,-3476,-1569,-5883,-3976,-6820,-4913,0,3.10228,"Peterborough 003","Peterborough 009",4.774,4.762,2174,2218,1.53887,0.99749,48.17763,0.86098,13.41463
"87117","E02003239 E02003246","E02003239","E02003246",155,0,4,0,2,122,10,13,4,0,25.76,12.76,3.63,-10.96,24.16,11.16,3.67,-9.58,70.33,57.33,2.38,-49.26,78.03,65.03,2.17,-55.87,-0.00691,12811,-0.00342,6353,-0.00613,11375,-0.00265,4917,-0.01916,35548,-0.01568,29090,-0.01592,29538,-0.01244,23080,-4140,-2051,-3883,-1794,-11313,-9224,-12552,-10463,0,2.52767,"Peterborough 003","Peterborough 010",3.681,3.728,1484,1500,1.45628,1.01277,48.89976,0.48283,8.3871
"87118","E02003239 E02003247","E02003239","E02003247",71,0,4,0,1,59,4,2,0,0,7.22,5.22,0,-4.45,7,5,0,-3.64,27.53,25.53,0,-21.89,32.51,30.51,0,-26.13,-0.00316,5867,-0.0023,4257,-0.00275,5109,-0.00189,3499,-0.01208,22409,-0.01121,20799,-0.00941,17465,-0.00855,15855,-1752,-1292,-1480,-1020,-6822,-6362,-8054,-7594,1,3.70826,"Peterborough 003","Peterborough 011",5.741,5.197,2324,2414,1.54817,0.90524,38.32085,0.76967,2.8169
"87119","E02003239 E02003248","E02003239","E02003248",88,0,5,0,0,69,7,7,0,0,14.46,7.46,0,-6.36,15.6,8.6,0,-7.39,39.95,32.95,0,-28.06,44.24,37.24,0,-31.71,-0.00458,8496,-0.00237,4388,-0.00463,8583,-0.00241,4475,-0.01287,23882,-0.01066,19774,-0.01084,20111,-0.00863,16003,-2584,-1330,-2795,-1541,-7124,-5870,-7889,-6635,0,2.96935,"Peterborough 003","Peterborough 012",4.101,4.278,1606,1660,1.38111,1.04316,34.13802,0.32726,7.95455
"87120","E02003239 E02003249","E02003239","E02003249",443,0,8,1,3,367,33,28,2,0,63.16,35.16,1.84,-31.11,42.49,14.49,1.61,-12.1,183.72,155.72,1.46,-138.19,210.69,182.69,1.28,-161.92,-0.0255,47301,-0.01428,26487,-0.01624,30132,-0.00502,9318,-0.07437,137979,-0.06315,117165,-0.05825,108077,-0.04703,87263,-14959,-8399,-9835,-3275,-43873,-37313,-50285,-43725,1,3.90339,"Peterborough 003","Peterborough 013",5.307,5.726,2014,2176,1.35959,1.07895,28.26456,0.29689,6.32054
"87121","E02003239 E02003250","E02003239","E02003250",538,0,106,3,1,350,54,14,10,0,58.21,44.21,9.15,-29.56,21.24,7.24,9.86,-4.86,230.69,216.69,5.85,-144.82001,260.94,246.94,5.28,-164.98,-0.0218,40438,-0.01656,30716,-0.00764,14180,-0.0024,4458,-0.08601,159576,-0.08077,149854,-0.06266,116245,-0.05742,106523,-9987,-7578,-3655,-1246,-39536,-37127,-44704,-42295,0,4.01049,"Peterborough 003","Peterborough 014",5.039,5.039,1936,1936,1.25645,1,25.79877,0.25799,2.60223
"87122","E02003239 E02003251","E02003239","E02003251",315,0,15,1,3,246,27,14,8,0,34.24,20.24,7.47,-16.55,29.64,15.64,7.68,-12.94,106.6,92.6,5.49,-75.59,132.84,118.84,4.79,-97.05,-0.01693,31411,-0.00997,18502,-0.01385,25695,-0.00689,12786,-0.05231,97049,-0.04535,84140,-0.04319,80136,-0.03624,67227,-9508,-5594,-8287,-4373,-29470,-25556,-36723,-32809,1,4.7824,"Peterborough 003","Peterborough 015",6.645,7.199,2768,3328,1.38947,1.08337,46.65162,0.68065,4.44444
"87123","E02003239 E02003252","E02003239","E02003252",79,0,6,0,0,67,2,2,2,0,6.62,4.62,1.88,-4.02,2.67,0.67,1.89,-0.56,23.79,21.79,1.69,-19.03,30.67,28.67,1.48,-25.01,-0.00363,6740,-0.00265,4921,-0.00127,2356,-0.00029,537,-0.01359,25211,-0.01261,23392,-0.01138,21104,-0.01039,19285,-2249,-1572,-902,-225,-8099,-7422,-10442,-9765,0,5.24979,"Peterborough 003","Peterborough 016",7.667,7.447,3072,3288,1.46044,0.97131,31.30299,0.32228,2.53165
"87124","E02003239 E02003253","E02003239","E02003253",62,0,9,0,0,44,4,2,2,0,5.46,3.46,1.88,-2.53,3.13,1.13,2,-0.83,17.88,15.88,1.58,-11.67,23.64,21.64,1.37,-15.89,-0.00303,5617,-0.00198,3664,-0.00165,3055,-0.00059,1102,-0.01018,18888,-0.00913,16935,-0.00878,16297,-0.00773,14344,-1568,-998,-897,-327,-5166,-4596,-6828,-6258,1,6.19673,"Peterborough 003","Peterborough 017",7.722,7.969,3222,3548,1.24614,1.03199,47.91505,0.4643,3.22581
"87125","E02003239 E02003254","E02003239","E02003254",210,0,9,1,0,188,7,4,1,0,11.72,7.72,0.96,-7.06,7.1,3.1,0.98,-2.84,37.19,33.19,0.84,-30.32,59.02,55.02,0.73,-50.24,-0.00938,17396,-0.00618,11460,-0.0054,10019,-0.0022,4083,-0.02895,53711,-0.02575,47775,-0.03112,57740,-0.02792,51804,-5681,-3740,-3447,-1506,-18009,-16068,-28566,-26625,0,7.84853,"Peterborough 003","Peterborough 018",10.417,11.089,4428,5220,1.32725,1.06451,62.398,0.82063,1.90476
"87126","E02003239 E02003255","E02003239","E02003255",26,0,1,0,1,21,2,0,1,0,1.11,1.11,0.95,-0.9,0,0,1,0,5.51,5.51,0.78,-4.46,8.15,8.15,0.68,-6.6,-0.00078,1455,-0.00078,1455,0,0,0,0,-0.00386,7163,-0.00386,7163,-0.00356,6607,-0.00356,6607,-437,-437,0,0,-2163,-2163,-3198,-3198,0,7.35111,"Peterborough 003","Peterborough 019",9.533,9.785,3758,3880,1.29681,1.02643,43.0085,0.41901,0
"87127","E02003239 E02003257","E02003239","E02003257",62,0,6,0,1,50,3,1,1,0,2.98,1.98,0.97,-1.62,1.86,0.86,1,-0.57,8.96,7.96,0.85,-6.68,15.23,14.23,0.75,-11.8,-0.00268,4968,-0.00176,3258,-0.00162,3009,-7e-04,1299,-0.00775,14381,-0.00683,12671,-0.00887,16462,-0.00795,14752,-1365,-960,-752,-347,-4362,-3957,-7402,-6997,0,8.19794,"Peterborough 003","Peterborough 021",11.617,11.928,4674,5358,1.41706,1.02677,57.6741,0.5114,1.6129
"87129","E02003239 E02003747","E02003239","E02003747",36,0,1,0,0,30,1,0,4,0,1.09,1.09,3.88,-0.91,0,0,4,0,4.58,4.58,3.49,-3.82,7.98,7.98,3.11,-6.65,-0.00108,1994,-0.00108,1994,0,0,0,0,-0.00404,7489,-0.00404,7489,-0.00437,8108,-0.00437,8108,-604,-604,0,0,-2530,-2530,-4406,-4406,0,10.48665,"Peterborough 003","Fenland 006",13.042,14.71,5208,5780,1.24368,1.12789,27.60313,0.21754,0
"87130","E02003239 E02003749","E02003239","E02003749",28,0,0,0,0,26,1,0,1,0,0.59,0.59,0.98,-0.55,0,0,1,0,2.08,2.08,0.94,-1.96,4.41,4.41,0.85,-4.11,-0.00067,1243,-0.00067,1243,0,0,0,0,-0.00241,4468,-0.00241,4468,-0.00333,6179,-0.00333,6179,-450,-450,0,0,-1591,-1591,-3344,-3344,0,12.8708,"Peterborough 003","Fenland 008",15.986,18.837,6346,8156,1.24204,1.17834,25.02189,0.21235,0
"87131","E02003239 E02003753","E02003239","E02003753",36,0,2,0,0,29,3,0,2,0,0.88,0.88,1.95,-0.71,0,0,2,0,3.5,3.5,1.81,-2.83,6.8,6.8,1.63,-5.49,-0.00079,1467,-0.00079,1467,0,0,0,0,-0.003,5556,-0.003,5556,-0.00374,6934,-0.00374,6934,-508,-508,0,0,-2024,-2024,-3928,-3928,0,10.68082,"Peterborough 003","Huntingdonshire 001",14.021,16.145,5624,7996,1.31273,1.15149,46.35903,0.43976,0
"87132","E02003239 E02003754","E02003239","E02003754",18,0,1,0,0,16,1,0,0,0,0.29,0.29,0,-0.26,0,0,0,0,0.98,0.98,0,-0.87,2.38,2.38,0,-2.11,-0.00033,605,-0.00033,605,0,0,0,0,-0.00114,2106,-0.00114,2106,-0.00195,3619,-0.00195,3619,-225,-225,0,0,-749,-749,-1830,-1830,0,13.97309,"Peterborough 003","Huntingdonshire 002",17.008,19.624,7196,9798,1.2172,1.15381,73.49483,0.92234,0
"87139","E02003239 E02006877","E02003239","E02006877",179,0,14,0,1,141,17,2,4,0,8.3,6.3,3.86,-5.01,4.3,2.3,3.95,-1.83,29.59,27.59,3.38,-21.98,47.96,45.96,2.96,-36.62,-0.00685,12714,-0.0052,9644,-0.00334,6200,-0.00169,3130,-0.02372,44002,-0.02206,40932,-0.02548,47269,-0.02382,44199,-3670,-2785,-1903,-1018,-13094,-12209,-21229,-20344,0,7.16545,"Peterborough 003","Peterborough 022",10.956,10.13,4308,4576,1.529,0.92461,57.50274,0.42448,1.11732
"87140","E02003239 E02006878","E02003239","E02006878",29,0,2,1,0,22,3,1,0,0,1.83,0.83,0,-0.65,1.88,0.88,0,-0.69,3.56,2.56,0,-2.01,6.4,5.4,0,-4.24,-0.00178,3305,-0.00081,1494,-0.00173,3215,-0.00076,1404,-0.00341,6316,-0.00243,4505,-0.00433,8031,-0.00335,6220,-922,-417,-947,-442,-1801,-1296,-3235,-2730,0,9.01138,"Peterborough 003","Peterborough 023",12.653,12.547,5044,5834,1.40411,0.99162,56.11317,0.40647,3.44828
"87141","E02003240 E02003241","E02003240","E02003241",23,0,1,0,0,17,1,1,3,0,1.21,0.21,2.97,-0.16,1,0,3,0,1.16,0.16,3,-0.15,1.72,0.72,3,-0.64,-0.00116,2142,-0.00021,393,-0.00094,1749,0,0,-0.00114,2109,-0.00019,360,-0.00173,3204,-0.00078,1455,-1094,-201,-893,0,-1070,-177,-1668,-775,0,17.00831,"Peterborough 004","Peterborough 005",26.335,36.425,10558,20752,1.54836,1.38314,102.14543,1.18325,4.34783
"87142","E02003240 E02003242","E02003240","E02003242",38,0,4,0,0,31,0,1,2,0,1.46,0.46,1.98,-0.39,2.08,1.08,1.91,-0.81,1.55,0.55,2,-0.55,3.79,2.79,1.89,-2.47,-0.00157,2907,-5e-04,925,-0.00209,3886,-0.00103,1904,-0.00172,3187,-0.00065,1205,-0.00356,6610,-0.0025,4628,-1189,-386,-1673,-870,-1305,-502,-3209,-2406,0,11.33128,"Peterborough 004","Peterborough 006",21.048,23.898,8242,9586,1.85751,1.1354,98.82174,1.17165,2.63158
"87143","E02003240 E02003243","E02003240","E02003243",25,0,0,0,1,22,1,0,0,0,0.28,0.28,0,-0.24,0,0,0,0,0.71,0.71,0,-0.63,2.29,2.29,0,-2.02,-0.00031,579,-0.00031,579,0,0,0,0,-0.00084,1552,-0.00084,1552,-0.00228,4232,-0.00228,4232,-258,-258,0,0,-660,-660,-2143,-2143,1,13.32778,"Peterborough 004","Peterborough 007",22.257,26.393,8878,10900,1.66997,1.18583,111.87492,1.09499,0
"87144","E02003240 E02003245","E02003240","E02003245",42,0,2,0,0,38,1,0,1,0,0.49,0.49,0.99,-0.44,0,0,1,0,1.5,1.5,0.96,-1.35,4.46,4.46,0.88,-4.02,-0.00055,1012,-0.00055,1012,0,0,0,0,-0.00175,3238,-0.00175,3238,-0.00392,7268,-0.00392,7268,-415,-415,0,0,-1263,-1263,-3761,-3761,0,11.05337,"Peterborough 004","Peterborough 009",18.991,24.114,7686,9764,1.71812,1.26976,122.6897,1.17359,0
"87145","E02003240 E02003246","E02003240","E02003246",53,0,1,0,0,43,4,2,2,1,2.6,0.6,1.97,-0.5,4.88,2.88,2,-2.49,2.57,0.57,1.92,-0.45,5.05,3.05,1.77,-2.51,-0.00292,5412,-0.00065,1214,-0.00515,9548,-0.00288,5350,-0.00287,5325,-0.00061,1127,-0.00493,9138,-0.00266,4940,-2374,-515,-4531,-2672,-2269,-410,-4366,-2507,0,12.36501,"Peterborough 004","Peterborough 010",21.128,25.272,8558,10300,1.70869,1.19614,114.53995,1.1396,3.77358
"87146","E02003240 E02003247","E02003240","E02003247",46,0,1,0,1,36,4,3,1,0,3.62,0.62,0.98,-0.52,6.2,3.2,1,-2.74,3.87,0.87,0.94,-0.7,5.56,2.56,0.86,-2.07,-0.00408,7571,-0.00069,1274,-0.0066,12252,-0.00321,5955,-0.00436,8097,-0.00097,1800,-0.00529,9811,-0.00189,3514,-2807,-449,-4873,-2515,-2910,-552,-4043,-1685,0,10.4312,"Peterborough 004","Peterborough 011",18.028,23.762,7346,9604,1.72828,1.31806,127.57932,1.13627,6.52174
"87147","E02003240 E02003248","E02003240","E02003248",21,0,0,0,0,20,1,0,0,0,0.22,0.22,0,-0.21,0,0,0,0,0.6,0.6,0,-0.57,1.96,1.96,0,-1.86,-0.00025,460,-0.00025,460,0,0,0,0,-0.00071,1314,-0.00071,1314,-0.00185,3437,-0.00185,3437,-214,-214,0,0,-578,-578,-1896,-1896,0,13.27311,"Peterborough 004","Peterborough 012",21.101,26.642,8478,10792,1.58976,1.26259,115.63433,1.081,0
"87148","E02003240 E02003249","E02003240","E02003249",135,0,0,0,2,115,11,4,1,2,5.39,1.39,0.99,-1.22,4,0,1,0,4.75,0.75,0.99,-0.66,11.87,7.87,0.93,-6.93,-0.00608,11283,-0.00157,2911,-0.00451,8372,0,0,-0.00539,10006,-0.00088,1634,-0.01274,23634,-0.00823,15262,-5158,-1392,-3766,0,-4528,-762,-11777,-8011,0,14.98014,"Peterborough 004","Peterborough 013",22.707,23.469,9232,13704,1.51581,1.03356,108.77703,1.18028,2.96296
"87149","E02003240 E02003250","E02003240","E02003250",203,0,29,1,3,146,7,3,12,0,5.15,2.15,11.87,-1.57,3.4,0.4,12,-0.27,6.23,3.23,11.8,-2.37,18.44,15.44,11.05,-11.3,-0.00564,10459,-0.00234,4336,-0.0037,6867,-4e-04,744,-0.00697,12927,-0.00367,6804,-0.01765,32744,-0.01435,26621,-3857,-1677,-2423,-243,-4721,-2541,-14317,-12137,2,13.65979,"Peterborough 004","Peterborough 014",21.114,30.257,8494,18516,1.5457,1.43303,115.08951,1.39141,1.47783
"87150","E02003240 E02003251","E02003240","E02003251",200,0,39,0,1,143,11,3,3,0,5.54,2.54,2.96,-1.85,7.31,4.31,2.95,-3.13,8.35,5.35,2.9,-3.88,23.29,20.29,2.66,-14.72,-0.00622,11539,-0.00285,5287,-0.00766,14211,-0.00429,7959,-0.00958,17773,-0.00621,11521,-0.02035,37756,-0.01698,31504,-3573,-1631,-4731,-2789,-5343,-3401,-14915,-12973,0,11.13322,"Peterborough 004","Peterborough 015",17.501,18.32,7164,11786,1.57196,1.0468,130.84967,1.41376,1.5
"87151","E02003240 E02003252","E02003240","E02003252",54,0,1,0,1,46,2,0,4,0,0.64,0.64,3.95,-0.54,0,0,4,0,1.86,1.86,3.85,-1.56,5.54,5.54,3.57,-4.67,-0.00069,1277,-0.00069,1277,0,0,0,0,-0.00209,3869,-0.00209,3869,-0.00466,8637,-0.00466,8637,-530,-530,0,0,-1519,-1519,-4575,-4575,0,13.00988,"Peterborough 004","Peterborough 016",20.026,27.928,8030,16750,1.53929,1.39459,117.8468,1.46806,0
"87152","E02003240 E02003253","E02003240","E02003253",35,0,1,0,0,24,2,2,6,0,2.39,0.39,5.93,-0.28,2.88,0.88,5.75,-0.5,2,0,6,0,3.33,1.33,5.75,-0.96,-0.00235,4356,-0.00038,706,-0.00268,4968,-0.00071,1318,-0.00197,3650,0,0,-0.00304,5641,-0.00107,1991,-1740,-284,-1929,-473,-1456,0,-2448,-992,0,14.31297,"Peterborough 004","Peterborough 017",21.36,28.916,8644,17396,1.49235,1.35375,121.25468,1.40061,5.71429
"87153","E02003240 E02003254","E02003240","E02003254",122,0,0,0,1,114,5,1,1,0,2.68,1.68,0.99,-1.58,2.02,1.02,0.99,-0.98,5.98,4.98,0.97,-4.64,15.7,14.7,0.89,-13.77,-0.00301,5575,-0.00188,3491,-0.00214,3970,-0.00102,1886,-0.0068,12606,-0.00567,10522,-0.0127,23552,-0.01157,21468,-2128,-1306,-1661,-839,-4602,-3780,-12174,-11352,0,10.73786,"Peterborough 004","Peterborough 018",16.869,24.344,6932,15466,1.57098,1.44312,140.4944,1.5815,0.81967
"87154","E02003240 E02003257","E02003240","E02003257",40,0,0,0,0,33,4,0,3,0,0.48,0.48,2.96,-0.39,0,0,3,0,1.45,1.45,2.86,-1.16,4.25,4.25,2.63,-3.44,-0.00051,950,-0.00051,950,0,0,0,0,-0.00161,2987,-0.00161,2987,-0.00358,6634,-0.00358,6634,-371,-371,0,0,-1101,-1101,-3281,-3281,0,12.37227,"Peterborough 004","Peterborough 021",19.757,23.618,8004,15144,1.59688,1.19542,128.05588,1.5793,0
"87155","E02003240 E02003754","E02003240","E02003754",39,0,0,0,0,35,2,0,1,0,0.38,0.38,0.99,-0.34,0,0,1,0,0.85,0.85,0.98,-0.78,3.16,3.16,0.92,-2.85,-0.00037,693,-0.00037,693,0,0,0,0,-0.00085,1569,-0.00085,1569,-0.00287,5330,-0.00287,5330,-395,-395,0,0,-889,-889,-3284,-3284,1,16.1785,"Peterborough 004","Huntingdonshire 002",23.88,25.263,10474,15036,1.47603,1.05791,126.88442,1.65855,0
"87162","E02003240 E02006877","E02003240","E02006877",68,0,3,0,0,60,4,0,1,0,0.74,0.74,0.99,-0.65,0,0,1,0,2.04,2.04,0.97,-1.8,6.49,6.49,0.9,-5.72,-0.00083,1530,-0.00083,1530,0,0,0,0,-0.00239,4432,-0.00239,4432,-0.00623,11550,-0.00623,11550,-653,-653,0,0,-1811,-1811,-5762,-5762,0,12.99294,"Peterborough 004","Peterborough 022",19.793,25.511,8062,16076,1.52337,1.28889,128.83343,1.54051,0
"87163","E02003241 E02003242","E02003241","E02003242",87,0,0,0,0,83,2,0,0,1,5.25,5.25,0,-5.01,0,0,0,0,26.96,26.96,0,-25.73,34.52,34.52,0,-32.94,-0.00304,5638,-0.00304,5638,0,0,0,0,-0.01556,28871,-0.01556,28871,-0.01271,23587,-0.01271,23587,-1911,-1911,0,0,-9818,-9818,-12570,-12570,1,5.67737,"Peterborough 005","Peterborough 006",7.542,10.062,2988,4150,1.32843,1.33413,35.79952,0.34784,0
"87164","E02003241 E02003243","E02003241","E02003243",57,0,1,0,0,46,5,2,3,0,5.87,3.87,2.79,-3.23,5.5,3.5,2.77,-2.71,20.31,18.31,2.01,-15.39,24.77,22.77,1.77,-19.11,-0.00262,4861,-0.00174,3229,-0.00224,4164,-0.00137,2532,-0.00908,16843,-0.0082,15211,-0.00703,13044,-0.00615,11412,-1543,-1045,-1371,-873,-5490,-4992,-6696,-6198,0,3.71254,"Peterborough 005","Peterborough 007",6.421,9.142,2592,3550,1.72955,1.42377,40.49214,0.35003,3.50877
"87165","E02003241 E02003244","E02003241","E02003244",33,0,0,0,1,27,2,2,1,0,4.56,2.56,0.91,-2.22,2.86,0.86,0.95,-0.71,13.63,11.63,0.65,-10.18,15.72,13.72,0.58,-11.99,-0.00164,3044,-0.00093,1733,-0.00098,1809,-0.00027,498,-0.005,9274,-0.00429,7963,-0.004,7425,-0.0033,6114,-1005,-571,-620,-186,-3047,-2613,-3512,-3078,0,3.74793,"Peterborough 005","Peterborough 008",4.964,6.1,2038,2392,1.32447,1.22885,42.30459,0.31148,6.06061
"87166","E02003241 E02003245","E02003241","E02003245",61,0,2,0,2,50,4,1,2,0,4.24,3.24,1.89,-2.7,2.45,1.45,1.97,-1.21,16.51,15.51,1.48,-12.92,22.27,21.27,1.29,-17.73,-0.0026,4829,-0.00199,3683,-0.00141,2620,-0.00079,1474,-0.01007,18676,-0.00945,17530,-0.00869,16116,-0.00807,14970,-1482,-1134,-853,-505,-5782,-5434,-7802,-7454,0,6.44979,"Peterborough 005","Peterborough 009",8.217,9.774,3588,4032,1.27399,1.18949,43.81161,0.30694,1.63934
