"","Bicycle","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"6017",374,16,50.24,25.15,265.92999,278.89999,1
"6018",61,16,50.24,25.15,265.92999,278.89999,1
"6019",4,16,50.24,25.15,265.92999,278.89999,1
"6020",349,16,50.24,25.15,265.92999,278.89999,1
"6021",426,16,53.64,33.97,292.85998,316.13,1
"6022",124,16,53.64,33.97,292.85998,316.13,1
"6023",435,16,50.24,25.15,265.92999,278.89999,1
"6024",186,NA,NA,NA,NA,NA,0
"6025",358,NA,NA,NA,NA,NA,0
"6026",65,16,50.24,25.15,265.92999,278.89999,1
"6027",393,83,135.32001,198.33,397.35998,410.38,1
"6028",40,16,50.24,25.15,265.92999,278.89999,1
"6029",0,16,50.24,25.15,265.92999,278.89999,1
"6030",65,83,135.32001,198.33,397.35998,410.38,1
"6031",388,NA,NA,NA,NA,NA,0
"6032",405,92,214.64999,170.88001,1089.72998,1499.5,1
"6033",19,22,68.83,57.29,349.85001,361.29001,1
"6034",48,22,68.83,57.29,349.85001,361.29001,1
"6035",40,16,50.24,25.15,265.92999,278.89999,1
"6036",6,NA,NA,NA,NA,NA,0
"6037",717,NA,NA,NA,NA,NA,0
"6038",0,16,50.24,25.15,265.92999,278.89999,1
"6039",0,16,50.24,25.15,265.92999,278.89999,1
"6040",0,NA,NA,NA,NA,NA,0
"6041",0,NA,NA,NA,NA,NA,0
"6042",389,16,50.24,25.15,265.92999,278.89999,1
"6043",56,36,117.34,94.39,708.89001,921.35999,1
"6044",71,36,117.34,94.39,708.89001,921.35999,1
"6045",102,92,214.64999,170.88001,1089.72998,1499.5,1
"6046",65,NA,NA,NA,NA,NA,0
"6047",0,22,68.83,57.29,349.85001,361.29001,1
"6048",817,48,169.99,80.54,869.71002,892.22998,1
"6049",173,22,68.83,57.29,349.85001,361.29001,1
"6050",1087,22,68.83,57.29,349.85001,361.29001,1
"6051",349,16,50.24,25.15,265.92999,278.89999,1
"6052",309,75,124.31,217.48,381.59,402.35998,1
"6053",34,22,68.83,57.29,349.85001,361.29001,1
"6054",815,21,90.09,55.3,511.73001,537.19,1
"6055",493,21,90.09,55.3,511.73001,537.19,1
"6056",23,16,53.64,33.97,292.85998,316.13,1
"6057",101,16,53.64,33.97,292.85998,316.13,1
"6058",130,92,214.64999,170.88001,1089.72998,1499.5,1
"6059",275,92,214.64999,170.88001,1089.72998,1499.5,1
"6060",86,NA,NA,NA,NA,NA,0
"6061",354,36,117.34,94.39,708.89001,921.35999,1
"6062",283,36,117.34,94.39,708.89001,921.35999,1
"6063",36,NA,NA,NA,NA,NA,0
"6064",29,NA,NA,NA,NA,NA,0
"6065",590,21,90.09,55.3,511.73001,537.19,1
"6066",455,21,90.09,55.3,511.73001,537.19,1
"6067",50,36,117.34,94.39,708.89001,921.35999,1
"6068",470,555,589.84003,1363.45996,555,555,1
"6069",259,22,68.83,57.29,349.85001,361.29001,1
"6070",65,NA,NA,NA,NA,NA,0
"6071",339,36,117.34,94.39,708.89001,921.35999,1
"6072",230,22,68.83,57.29,349.85001,361.29001,1
"6073",292,NA,NA,NA,NA,NA,0
"6074",21,18,69.14,29.74,376.35998,397.47,1
"6075",948,21,90.09,55.3,511.73001,537.19,1
"6076",56,36,117.34,94.39,708.89001,921.35999,1
"6077",283,36,117.34,94.39,708.89001,921.35999,1
"6078",195,75,124.31,217.48,381.59,402.35998,1
"6079",332,75,124.31,217.48,381.59,402.35998,1
"6080",924,44,145.44,112.5,728.21997,749.03998,1
"6081",53,44,145.44,112.5,728.21997,749.03998,1
"6082",87,NA,NA,NA,NA,NA,0
"6083",1,48,169.99,80.54,869.71002,892.22998,1
"6084",816,48,169.99,80.54,869.71002,892.22998,1
"6085",165,36,117.34,94.39,708.89001,921.35999,1
"6086",109,36,117.34,94.39,708.89001,921.35999,1
"6087",30,75,124.31,217.48,381.59,402.35998,1
"6088",14,75,124.31,217.48,381.59,402.35998,1
"6089",683,48,169.99,80.54,869.71002,892.22998,1
"6090",133,48,169.99,80.54,869.71002,892.22998,1
"6091",553,22,55.87,38.86,287.78,339.91,1
"6092",142,22,55.87,38.86,287.78,339.91,1
"6093",115,36,117.34,94.39,708.89001,921.35999,1
"6094",21,22,68.83,57.29,349.85001,361.29001,1
"6095",209,22,68.83,57.29,349.85001,361.29001,1
"6096",209,NA,NA,NA,NA,NA,0
"6097",36,22,68.83,57.29,349.85001,361.29001,1
"6098",193,92,214.64999,170.88001,1089.72998,1499.5,1
"6099",137,48,169.99,80.54,869.71002,892.22998,1
"6100",27,48,169.99,80.54,869.71002,892.22998,1
"6101",793,48,169.99,80.54,869.71002,892.22998,1
"6102",133,48,169.99,80.54,869.71002,892.22998,1
"6103",137,48,169.99,80.54,869.71002,892.22998,1
"6104",244,75,124.31,217.48,381.59,402.35998,1
"6105",88,75,124.31,217.48,381.59,402.35998,1
"6106",258,75,124.31,217.48,381.59,402.35998,1
"6107",244,75,124.31,217.48,381.59,402.35998,1
"6108",14,75,124.31,217.48,381.59,402.35998,1
"6109",171,36,117.34,94.39,708.89001,921.35999,1
"6110",309,48,169.99,80.54,869.71002,892.22998,1
"6111",336,NA,NA,NA,NA,NA,0
"6112",274,75,124.31,217.48,381.59,402.35998,1
"6113",286,36,117.34,94.39,708.89001,921.35999,1
"6114",153,NA,NA,NA,NA,NA,0
"6115",42,75,124.31,217.48,381.59,402.35998,1
"6116",276,48,169.99,80.54,869.71002,892.22998,1
"6117",760,NA,NA,NA,NA,NA,0
"6118",102,75,124.31,217.48,381.59,402.35998,1
"6119",138,48,169.99,80.54,869.71002,892.22998,1
"6120",30,75,124.31,217.48,381.59,402.35998,1
"6121",244,75,124.31,217.48,381.59,402.35998,1
"6122",14,75,124.31,217.48,381.59,402.35998,1
"6123",88,75,124.31,217.48,381.59,402.35998,1
"6124",23,22,68.83,57.29,349.85001,361.29001,1
"6125",34,22,68.83,57.29,349.85001,361.29001,1
"6126",39,75,124.31,217.48,381.59,402.35998,1
"6127",127,75,124.31,217.48,381.59,402.35998,1
"6128",97,75,124.31,217.48,381.59,402.35998,1
"6129",401,83,135.32001,198.33,397.35998,410.38,1
"6130",636,21,90.09,55.3,511.73001,537.19,1
"6131",312,21,90.09,55.3,511.73001,537.19,1
"6132",341,NA,NA,NA,NA,NA,0
"6133",547,48,169.99,80.54,869.71002,892.22998,1
"6134",53,75,124.31,217.48,381.59,402.35998,1
"6135",403,555,589.84003,1363.45996,555,555,1
"6136",672,NA,NA,NA,NA,NA,0
"6137",246,16,53.64,33.97,292.85998,316.13,1
"6138",265,22,55.87,38.86,287.78,339.91,1
"6139",232,22,55.87,38.86,287.78,339.91,1
"6140",33,22,55.87,38.86,287.78,339.91,1
"6141",31,NA,NA,NA,NA,NA,0
"6142",282,83,135.32001,198.33,397.35998,410.38,1
"6143",27,29,103.93,59.07,572.46997,620.44,1
"6144",254,29,103.93,59.07,572.46997,620.44,1
"6145",65,NA,NA,NA,NA,NA,0
"6146",164,36,117.34,94.39,708.89001,921.35999,1
"6147",66,NA,NA,NA,NA,NA,0
"6148",57,22,55.87,38.86,287.78,339.91,1
"6149",9,22,55.87,38.86,287.78,339.91,1
"6150",74,NA,NA,NA,NA,NA,0
"6151",69,67,136.08,131.48,520.23999,575.5,1
"6152",217,22,55.87,38.86,287.78,339.91,1
"6153",336,22,55.87,38.86,287.78,339.91,1
"6154",204,44,145.44,112.5,728.21997,749.03998,1
"6155",209,NA,NA,NA,NA,NA,0
"6156",160,NA,NA,NA,NA,NA,0
"6157",430,NA,NA,NA,NA,NA,0
"6158",32,48,169.99,80.54,869.71002,892.22998,1
"6159",685,48,169.99,80.54,869.71002,892.22998,1
"6160",0,92,214.64999,170.88001,1089.72998,1499.5,1
"6161",450,48,169.99,80.54,869.71002,892.22998,1
"6162",53,NA,NA,NA,NA,NA,0
"6163",282,83,135.32001,198.33,397.35998,410.38,1
"6164",162,21,90.09,55.3,511.73001,537.19,1
"6165",197,21,90.09,55.3,511.73001,537.19,1
"6166",47,21,90.09,55.3,511.73001,537.19,1
"6167",195,NA,NA,NA,NA,NA,0
"6168",168,29,103.93,59.07,572.46997,620.44,1
"6169",22,NA,NA,NA,NA,NA,0
"6170",53,NA,NA,NA,NA,NA,0
"6171",229,NA,NA,NA,NA,NA,0
"6172",144,21,90.09,55.3,511.73001,537.19,1
"6173",160,21,90.09,55.3,511.73001,537.19,1
"6174",304,21,90.09,55.3,511.73001,537.19,1
"6175",95,NA,NA,NA,NA,NA,0
"6176",360,21,90.09,55.3,511.73001,537.19,1
"6177",585,44,145.44,112.5,728.21997,749.03998,1
"6178",53,44,145.44,112.5,728.21997,749.03998,1
"6179",295,21,90.09,55.3,511.73001,537.19,1
"6180",150,36,117.34,94.39,708.89001,921.35999,1
"6181",14,36,117.34,94.39,708.89001,921.35999,1
"6182",41,16,53.64,33.97,292.85998,316.13,1
"6183",174,NA,NA,NA,NA,NA,0
"6184",439,21,90.09,55.3,511.73001,537.19,1
"6185",0,22,68.83,57.29,349.85001,361.29001,1
"6186",0,22,68.83,57.29,349.85001,361.29001,1
"6187",0,22,68.83,57.29,349.85001,361.29001,1
"6188",0,22,68.83,57.29,349.85001,361.29001,1
"6189",228,22,68.83,57.29,349.85001,361.29001,1
"6190",201,22,68.83,57.29,349.85001,361.29001,1
"6191",153,22,68.83,57.29,349.85001,361.29001,1
"6192",48,22,68.83,57.29,349.85001,361.29001,1
"6193",113,22,68.83,57.29,349.85001,361.29001,1
"6194",187,22,68.83,57.29,349.85001,361.29001,1
"6195",0,22,68.83,57.29,349.85001,361.29001,1
"6196",0,22,68.83,57.29,349.85001,361.29001,1
"6197",0,22,68.83,57.29,349.85001,361.29001,1
"6198",0,22,68.83,57.29,349.85001,361.29001,1
"6199",228,22,68.83,57.29,349.85001,361.29001,1
"6200",10,39,107.62,101.55,539.78998,613.15997,1
"6201",86,39,107.62,101.55,539.78998,613.15997,1
"6202",42,29,103.93,59.07,572.46997,620.44,1
"6203",212,29,103.93,59.07,572.46997,620.44,1
"6204",511,36,117.34,94.39,708.89001,921.35999,1
"6205",3,NA,NA,NA,NA,NA,0
"6206",31,NA,NA,NA,NA,NA,0
"6207",760,21,70.87,26.41,374.85998,383.69,1
"6208",194,22,68.83,57.29,349.85001,361.29001,1
"6209",202,40,194.14999,85.93,1215.01001,1346.58997,1
"6210",42,NA,NA,NA,NA,NA,0
"6211",48,NA,NA,NA,NA,NA,0
"6212",43,16,50.24,25.15,265.92999,278.89999,1
"6213",38,39,107.62,101.55,539.78998,613.15997,1
"6214",48,NA,NA,NA,NA,NA,0
"6215",93,36,117.34,94.39,708.89001,921.35999,1
"6216",376,36,117.34,94.39,708.89001,921.35999,1
"6217",202,36,117.34,94.39,708.89001,921.35999,1
"6218",209,22,68.84,39.39,365.29001,383.75,1
"6219",100,NA,NA,NA,NA,NA,0
"6220",100,22,68.84,39.39,365.29001,383.75,1
"6221",40,39,107.62,101.55,539.78998,613.15997,1
"6222",2,NA,NA,NA,NA,NA,0
"6223",46,39,107.62,101.55,539.78998,613.15997,1
"6224",242,36,117.34,94.39,708.89001,921.35999,1
"6225",134,36,117.34,94.39,708.89001,921.35999,1
"6226",269,36,117.34,94.39,708.89001,921.35999,1
"6227",303,22,68.84,39.39,365.29001,383.75,1
"6228",94,22,68.84,39.39,365.29001,383.75,1
"6229",194,NA,NA,NA,NA,NA,0
"6230",57,NA,NA,NA,NA,NA,0
"6231",373,13,32.95,27.83,172.67,229.77,1
"6232",33,21,90.09,55.3,511.73001,537.19,1
"6233",416,21,90.09,55.3,511.73001,537.19,1
"6234",29,67,136.08,131.48,520.23999,575.5,1
"6235",40,67,136.08,131.48,520.23999,575.5,1
"6236",80,21,90.09,55.3,511.73001,537.19,1
"6237",254,13,32.95,27.83,172.67,229.77,1
"6238",119,13,32.95,27.83,172.67,229.77,1
"6239",136,36,117.34,94.39,708.89001,921.35999,1
"6240",403,36,117.34,94.39,708.89001,921.35999,1
"6241",23,NA,NA,NA,NA,NA,0
"6242",294,36,117.34,94.39,708.89001,921.35999,1
"6243",109,36,117.34,94.39,708.89001,921.35999,1
"6244",93,36,117.34,94.39,708.89001,921.35999,1
"6245",10,92,214.64999,170.88001,1089.72998,1499.5,1
"6246",183,92,214.64999,170.88001,1089.72998,1499.5,1
"6247",632,40,194.14999,85.93,1215.01001,1346.58997,1
"6248",142,16,53.64,33.97,292.85998,316.13,1
"6249",1046,NA,NA,NA,NA,NA,0
"6250",921,44,145.44,112.5,728.21997,749.03998,1
"6251",3,44,145.44,112.5,728.21997,749.03998,1
"6252",331,555,589.84003,1363.45996,555,555,1
"6253",72,555,589.84003,1363.45996,555,555,1
"6254",90,555,589.84003,1363.45996,555,555,1
"6255",428,48,169.99,80.54,869.71002,892.22998,1
"6256",22,48,169.99,80.54,869.71002,892.22998,1
"6257",813,21,70.87,26.41,374.85998,383.69,1
"6258",453,22,55.87,38.86,287.78,339.91,1
"6259",670,22,55.87,38.86,287.78,339.91,1
"6260",377,16,51.74,23.91,281.63,296.07001,1
"6261",39,16,51.74,23.91,281.63,296.07001,1
"6262",190,67,136.08,131.48,520.23999,575.5,1
"6263",19,67,136.08,131.48,520.23999,575.5,1
"6264",0,67,136.08,131.48,520.23999,575.5,1
"6265",419,48,169.99,80.54,869.71002,892.22998,1
"6266",73,48,169.99,80.54,869.71002,892.22998,1
"6267",210,22,55.87,38.86,287.78,339.91,1
"6268",460,22,55.87,38.86,287.78,339.91,1
"6269",351,22,68.84,39.39,365.29001,383.75,1
"6270",48,22,68.84,39.39,365.29001,383.75,1
"6271",262,NA,NA,NA,NA,NA,0
"6272",0,67,136.08,131.48,520.23999,575.5,1
"6273",40,67,136.08,131.48,520.23999,575.5,1
"6274",408,22,68.84,39.39,365.29001,383.75,1
"6275",360,22,68.84,39.39,365.29001,383.75,1
"6276",866,21,70.87,26.41,374.85998,383.69,1
"6277",192,22,68.83,57.29,349.85001,361.29001,1
"6278",72,555,589.84003,1363.45996,555,555,1
"6279",18,555,589.84003,1363.45996,555,555,1
"6280",86,22,68.83,57.29,349.85001,361.29001,1
"6281",165,22,68.83,57.29,349.85001,361.29001,1
"6282",0,67,136.08,131.48,520.23999,575.5,1
"6283",190,67,136.08,131.48,520.23999,575.5,1
"6284",95,48,169.99,80.54,869.71002,892.22998,1
"6285",0,67,136.08,131.48,520.23999,575.5,1
"6286",19,67,136.08,131.48,520.23999,575.5,1
"6287",25,67,136.08,131.48,520.23999,575.5,1
"6288",190,67,136.08,131.48,520.23999,575.5,1
"6289",66,67,136.08,131.48,520.23999,575.5,1
"6290",10,67,136.08,131.48,520.23999,575.5,1
"6291",460,22,55.87,38.86,287.78,339.91,1
"6292",9,22,55.87,38.86,287.78,339.91,1
"6293",209,67,136.08,131.48,520.23999,575.5,1
"6294",45,44,145.44,112.5,728.21997,749.03998,1
"6295",432,48,169.99,80.54,869.71002,892.22998,1
"6296",387,48,169.99,80.54,869.71002,892.22998,1
"6297",45,48,169.99,80.54,869.71002,892.22998,1
"6298",395,NA,NA,NA,NA,NA,0
"6299",35,22,68.84,39.39,365.29001,383.75,1
"6300",158,29,103.93,59.07,572.46997,620.44,1
"6301",370,29,103.93,59.07,572.46997,620.44,1
"6302",135,NA,NA,NA,NA,NA,0
"6303",107,36,117.34,94.39,708.89001,921.35999,1
"6304",93,36,117.34,94.39,708.89001,921.35999,1
"6305",14,36,117.34,94.39,708.89001,921.35999,1
"6306",93,36,117.34,94.39,708.89001,921.35999,1
"6307",229,36,117.34,94.39,708.89001,921.35999,1
"6308",343,555,589.84003,1363.45996,555,555,1
"6309",325,555,589.84003,1363.45996,555,555,1
"6310",6,555,589.84003,1363.45996,555,555,1
"6311",12,67,136.08,131.48,520.23999,575.5,1
"6312",619,67,136.08,131.48,520.23999,575.5,1
"6313",86,22,68.83,57.29,349.85001,361.29001,1
"6314",79,22,68.83,57.29,349.85001,361.29001,1
"6315",149,21,90.09,55.3,511.73001,537.19,1
"6316",69,21,90.09,55.3,511.73001,537.19,1
"6317",136,36,117.34,94.39,708.89001,921.35999,1
"6318",93,36,117.34,94.39,708.89001,921.35999,1
"6319",8,39,107.62,101.55,539.78998,613.15997,1
"6320",38,39,107.62,101.55,539.78998,613.15997,1
"6321",247,NA,NA,NA,NA,NA,0
"6322",154,36,117.34,94.39,708.89001,921.35999,1
"6323",168,36,117.34,94.39,708.89001,921.35999,1
"6324",43,21,90.09,55.3,511.73001,537.19,1
"6325",106,21,90.09,55.3,511.73001,537.19,1
"6326",14,36,117.34,94.39,708.89001,921.35999,1
"6327",154,36,117.34,94.39,708.89001,921.35999,1
"6328",167,36,117.34,94.39,708.89001,921.35999,1
"6329",31,36,117.34,94.39,708.89001,921.35999,1
"6330",349,NA,NA,NA,NA,NA,0
"6331",13,36,117.34,94.39,708.89001,921.35999,1
"6332",12,48,169.99,80.54,869.71002,892.22998,1
"6333",697,48,169.99,80.54,869.71002,892.22998,1
"6334",786,21,90.09,55.3,511.73001,537.19,1
"6335",12,44,145.44,112.5,728.21997,749.03998,1
"6336",10,44,145.44,112.5,728.21997,749.03998,1
"6337",245,48,169.99,80.54,869.71002,892.22998,1
"6338",884,48,169.99,80.54,869.71002,892.22998,1
"6339",18,39,107.62,101.55,539.78998,613.15997,1
"6340",10,39,107.62,101.55,539.78998,613.15997,1
"6341",829,21,90.09,55.3,511.73001,537.19,1
"6342",48,39,107.62,101.55,539.78998,613.15997,1
"6343",1015,44,145.44,112.5,728.21997,749.03998,1
"6344",59,44,145.44,112.5,728.21997,749.03998,1
"6345",151,NA,NA,NA,NA,NA,0
"6346",193,21,90.09,55.3,511.73001,537.19,1
"6347",27,36,117.34,94.39,708.89001,921.35999,1
"6348",200,29,103.93,59.07,572.46997,620.44,1
"6349",270,92,214.64999,170.88001,1089.72998,1499.5,1
"6350",23,NA,NA,NA,NA,NA,0
"6351",270,92,214.64999,170.88001,1089.72998,1499.5,1
"6352",219,NA,NA,NA,NA,NA,0
"6353",143,13,32.95,27.83,172.67,229.77,1
"6354",38,39,107.62,101.55,539.78998,613.15997,1
"6355",10,39,107.62,101.55,539.78998,613.15997,1
"6356",15,44,145.44,112.5,728.21997,749.03998,1
"6357",0,44,145.44,112.5,728.21997,749.03998,1
"6358",242,39,107.62,101.55,539.78998,613.15997,1
"6359",224,39,107.62,101.55,539.78998,613.15997,1
"6360",186,39,107.62,101.55,539.78998,613.15997,1
"6361",397,NA,NA,NA,NA,NA,0
"6362",445,NA,NA,NA,NA,NA,0
"6363",51,NA,NA,NA,NA,NA,0
"6364",146,47,100.29,148.73,395.26001,434.87,1
"6365",108,48,169.99,80.54,869.71002,892.22998,1
"6366",32,48,169.99,80.54,869.71002,892.22998,1
"6367",632,40,194.14999,85.93,1215.01001,1346.58997,1
"6368",0,40,194.14999,85.93,1215.01001,1346.58997,1
"6369",0,92,214.64999,170.88001,1089.72998,1499.5,1
"6370",0,36,117.34,94.39,708.89001,921.35999,1
"6371",381,92,214.64999,170.88001,1089.72998,1499.5,1
"6372",226,NA,NA,NA,NA,NA,0
"6373",222,29,103.93,59.07,572.46997,620.44,1
