"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"151346",1,1,1,13.348,5564,190,167,0.01251,2488,188,110808,"E02003283 E02004434",190
"151347",1,1,1,15.407,6604,234,194,0.01259,2872,227,126354,"E02003283 E02004435",234
"151348",1,1,1,20.228,8728,265,260,0.01285,3771,305,198736,"E02003283 E02004437",265
"151349",1,1,1,16.863,7268,279,203,0.01204,3143,248,138730,"E02003283 E02004438",279
"151350",1,1,1,15.844,7404,423,252,0.01591,2953,267,45179,"E02003283 E02004443",423
"151353",1,1,1,7.218,3542,126,99,0.01372,1346,137,43758,"E02003283 E02004474",126
"151354",1,1,1,8.889,4208,227,148,0.01665,1657,151,25920,"E02003283 E02004475",227
"151355",1,1,1,7.319,3796,188,107,0.01462,1364,142,21206,"E02003283 E02004476",188
"151356",1,1,1,4.399,2392,105,65,0.01478,820,91,8399,"E02003283 E02004477",105
"151357",1,1,1,4.906,2668,110,65,0.01325,915,102,9771,"E02003283 E02004478",110
"151358",1,1,1,11.331,5042,332,175,0.01544,2112,177,24462,"E02003283 E02004482",332
"151359",1,1,1,12.401,5424,350,174,0.01403,2312,189,26471,"E02003283 E02004483",350
"151362",1,1,1,7.587,3484,209,110,0.0145,1414,123,17320,"E02003283 E02004565",209
"151363",1,1,1,6.948,2798,144,67,0.00964,1295,77,12008,"E02003283 E02004566",144
"151364",1,1,1,8.245,3744,207,146,0.01771,1537,130,32815,"E02003283 E02004568",207
"151365",1,1,1,6.415,2556,156,46,0.00717,1196,70,12267,"E02003283 E02004569",156
"151366",1,1,1,6.341,3096,137,93,0.01467,1182,116,25960,"E02003283 E02004570",137
"151367",1,1,1,5.423,2546,99,77,0.0142,1011,95,25299,"E02003283 E02004571",99
"151373",1,1,1,3.671,1534,89,21,0.00572,684,53,5819,"E02003284 E02003285",89
"151374",1,1,1,7.32,3272,186,53,0.00724,1365,118,17081,"E02003284 E02003286",186
"151375",1,1,1,1.918,690,28,4,0.00209,358,21,2601,"E02003284 E02003287",28
"151376",1,1,1,2.379,960,64,10,0.0042,443,34,3505,"E02003284 E02003288",64
"151377",1,1,1,5.703,2526,183,29,0.00509,1063,88,13507,"E02003284 E02003289",183
"151378",1,1,1,4.108,1718,134,29,0.00706,766,56,7391,"E02003284 E02003290",134
"151379",1,1,1,6.235,2380,206,35,0.00561,1162,68,26837,"E02003284 E02003291",206
"151380",1,1,1,1.701,640,40,7,0.00412,317,20,2422,"E02003284 E02003292",40
"151381",1,1,1,3.128,1394,98,20,0.00639,583,50,5898,"E02003284 E02003293",98
"151382",1,1,1,2.634,972,46,24,0.00911,491,24,3451,"E02003284 E02003294",46
"151383",1,1,1,5.391,2118,93,45,0.00835,1005,65,7603,"E02003284 E02003295",93
"151385",1,1,1,17.063,7576,311,182,0.01067,3181,250,149540,"E02003284 E02004430",311
"151386",1,1,1,17.591,7538,313,180,0.01023,3279,253,154100,"E02003284 E02004434",313
"151387",1,1,1,19.65,8578,357,207,0.01053,3663,292,169646,"E02003284 E02004435",357
"151389",1,1,1,21.106,9242,402,216,0.01023,3934,313,182022,"E02003284 E02004438",402
"151390",1,1,1,20.855,9382,568,273,0.01309,3888,341,66934,"E02003284 E02004443",568
"151392",1,1,1,11.461,5516,249,112,0.00977,2136,202,87050,"E02003284 E02004474",249
"151393",1,1,1,12.33,5774,333,128,0.01038,2298,216,42961,"E02003284 E02004476",333
"151394",1,1,1,9.917,4646,255,86,0.00867,1849,176,31526,"E02003284 E02004478",255
"151397",1,1,1,8.275,3346,210,59,0.00713,1543,111,15938,"E02003284 E02004564",210
"151398",1,1,1,10.343,4670,266,85,0.00822,1928,155,20812,"E02003284 E02004565",266
"151399",1,1,1,6.69,2628,179,50,0.00747,1247,82,12723,"E02003284 E02004566",179
"151400",1,1,1,12.43,5672,337,159,0.01279,2317,195,62267,"E02003284 E02004568",337
"151401",1,1,1,6.315,2490,177,51,0.00808,1177,78,12166,"E02003284 E02004569",177
"151402",1,1,1,10.526,5024,267,106,0.01007,1962,181,55412,"E02003284 E02004570",267
"151403",1,1,1,9.608,4474,229,90,0.00937,1791,160,54751,"E02003284 E02004571",229
"151404",1,1,1,6.689,2548,129,41,0.00613,1247,74,25999,"E02003284 E02004572",129
"151411",1,1,1,3.976,1940,96,36,0.00905,741,69,16032,"E02003285 E02003286",96
"151412",1,1,1,5.369,2074,98,27,0.00503,1001,64,7982,"E02003285 E02003287",98
"151413",1,1,1,2.19,1016,50,25,0.01142,408,31,9811,"E02003285 E02003288",50
"151414",1,1,1,2.6,1186,65,22,0.00846,485,44,5522,"E02003285 E02003289",65
"151415",1,1,1,1.214,482,24,22,0.01812,226,15,1731,"E02003285 E02003290",24
"151416",1,1,1,9.287,3600,288,56,0.00603,1731,112,17723,"E02003285 E02003291",288
"151417",1,1,1,3.577,1738,96,30,0.00839,667,45,8147,"E02003285 E02003292",96
