"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"257701",1,1,1,9.77,4980,228,37,0.00379,1821,131,12747,"E02006319 E02006414"
"257702",1,1,1,8.024,4286,193,31,0.00386,1496,106,9708,"E02006319 E02006415"
"257703",1,1,1,14.886,12152,515,58,0.0039,2775,203,19299,"E02006319 E02006456"
"257725",1,1,1,9.098,4712,187,33,0.00363,1696,116,11706,"E02006320 E02006321"
"257726",1,1,1,1.778,982,64,5,0.00281,331,24,2741,"E02006320 E02006323"
"257727",1,1,1,1.785,726,64,5,0.0028,333,26,2436,"E02006320 E02006324"
"257728",1,1,1,10.221,5422,213,41,0.00401,1905,134,13391,"E02006320 E02006325"
"257729",1,1,1,3.29,1580,93,8,0.00243,613,47,5145,"E02006320 E02006326"
"257730",1,1,1,4.677,2008,138,23,0.00492,872,76,7333,"E02006320 E02006327"
"257731",1,1,1,5.744,3308,190,34,0.00592,1071,84,7447,"E02006320 E02006328"
"257732",1,1,1,5.61,3296,189,45,0.00802,1046,95,14008,"E02006320 E02006329"
"257733",1,1,1,3.996,1872,142,11,0.00275,745,55,6223,"E02006320 E02006330"
"257734",1,1,1,7.908,4786,314,72,0.0091,1474,141,11670,"E02006320 E02006332"
"257735",1,1,1,11.039,8108,327,141,0.01277,2058,185,20586,"E02006320 E02006333"
"257736",1,1,1,10.324,7800,312,141,0.01366,1925,188,19905,"E02006320 E02006334"
"257738",1,1,1,15.74,9638,421,201,0.01277,2934,263,30266,"E02006320 E02006364"
"257739",1,1,1,13.516,6144,475,53,0.00392,2520,183,19336,"E02006320 E02006395"
"257740",1,1,1,12.864,6324,482,40,0.00311,2398,173,18404,"E02006320 E02006396"
"257741",1,1,1,9.889,5118,327,65,0.00657,1843,136,11827,"E02006320 E02006398"
"257742",1,1,1,8.944,5056,380,43,0.00481,1667,125,11153,"E02006320 E02006399"
"257743",1,1,1,12.074,6546,509,87,0.00721,2251,185,16440,"E02006320 E02006400"
"257744",1,1,1,9.619,5184,416,53,0.00551,1793,138,11937,"E02006320 E02006401"
"257745",1,1,1,10.089,9714,402,47,0.00466,1881,142,14788,"E02006320 E02006402"
"257746",1,1,1,11.285,4926,389,30,0.00266,2104,149,17152,"E02006320 E02006406"
"257747",1,1,1,8.415,4338,268,24,0.00285,1569,112,11863,"E02006320 E02006408"
"257748",1,1,1,8.798,5342,299,24,0.00273,1640,117,13643,"E02006320 E02006410"
"257749",1,1,1,7.532,3666,250,25,0.00332,1404,101,11460,"E02006320 E02006412"
"257750",1,1,1,7.185,3518,253,23,0.0032,1339,95,10953,"E02006320 E02006413"
"257751",1,1,1,4.293,2224,137,17,0.00396,800,56,5627,"E02006320 E02006415"
"257752",1,1,1,11.155,10090,459,44,0.00394,2079,153,15218,"E02006320 E02006456"
"257753",1,1,1,17.147,15618,600,79,0.00461,3196,248,22905,"E02006320 E02006463"
"257787",1,1,1,1.882,866,107,19,0.0101,351,32,3166,"E02006321 E02006322"
"257788",1,1,1,9.855,5424,221,38,0.00386,1837,131,12332,"E02006321 E02006323"
"257789",1,1,1,7.113,2994,207,38,0.00534,1326,100,10604,"E02006321 E02006324"
"257790",1,1,1,1.986,1246,94,10,0.00504,370,30,3191,"E02006321 E02006325"
"257791",1,1,1,8.791,3928,273,43,0.00489,1639,124,13681,"E02006321 E02006326"
"257792",1,1,1,13.117,7434,340,59,0.0045,2445,182,15856,"E02006321 E02006328"
"257793",1,1,1,4.225,2374,149,56,0.01325,788,85,9120,"E02006321 E02006329"
