"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"3697","E02001622 E02001629","E02001622","E02001629","Sheffield 012","Sheffield 019",78,0,21,35,7,0,0,14,1,0,0,0,1.75,1.75,20.53,34.22,-0.78,0,0,21,35,0,14.66,14.66,17.05,28.42,-6.58,26.56,26.56,13.85,23.08,-11.92,-0.00013,245,-0.00013,245,0,0,0,0,-0.00122,2256,-0.00122,2256,-0.00088,1630,-0.00088,1630,-100,-100,0,0,-845,-845,-1531,-1531,1.98374,2.527,2.607,1.27386,1.03166,4.15512,4.56463,1824,1934
"3698","E02001622 E02001630","E02001622","E02001630","Sheffield 012","Sheffield 020",25,0,2,14,3,0,0,6,0,0,0,0,0.46,0.46,1.96,13.73,-0.27,0,0,2,14,0,3.72,3.72,1.71,11.87,-2.13,7.67,7.67,1.4,9.66,-4.34,-9e-05,165,-9e-05,165,0,0,0,0,-8e-04,1487,-8e-04,1487,-0.00109,2029,-0.00109,2029,-48,-48,0,0,-395,-395,-805,-805,2.83858,3.673,3.88,1.29396,1.05636,4.95508,5.20619,2138,2496
"3699","E02001622 E02001631","E02001622","E02001631","Sheffield 012","Sheffield 021",40,0,3,19,2,0,3,11,1,1,0,0,1.12,1.12,2.92,18.47,-0.53,0,0,3,19,0,8.74,8.74,2.35,14.85,-4.15,14.55,14.55,1.91,12.09,-6.91,-0.00018,330,-0.00018,330,0,0,0,0,-0.00156,2897,-0.00156,2897,-0.00173,3215,-0.00173,3215,-80,-80,0,0,-636,-636,-1059,-1059,2.2955,2.959,3.455,1.28904,1.16762,3.88645,4.77569,2096,2982
"3700","E02001622 E02001632","E02001622","E02001632","Sheffield 012","Sheffield 022",251,4,6,158,31,0,3,43,1,5,0,1.59363,8.04,4.04,5.9,155.41,-2.59,5.74,1.74,5.94,156.95,-1.05,31.53,27.53,5.43,140.06,-17.94,70.33,66.33,4.52,115.14,-42.86,-0.0021,3898,-0.00109,2026,-0.00125,2318,-0.00024,446,-0.00942,17479,-0.00841,15607,-0.01521,28216,-0.0142,26344,-1097,-604,-738,-245,-4675,-4182,-10486,-9993,3.31885,4.586,4.713,1.3818,1.02769,5.34235,6.08954,2876,3256
"3701","E02001622 E02001633","E02001622","E02001633","Sheffield 012","Sheffield 023",39,0,2,24,5,0,1,7,0,0,0,0,0.71,0.71,1.96,23.57,-0.43,0,0,2,24,0,4.92,4.92,1.75,20.99,-3.01,10.66,10.66,1.45,17.45,-6.55,-0.00024,445,-0.00024,445,0,0,0,0,-0.00183,3392,-0.00183,3392,-0.00239,4432,-0.00239,4432,-131,-131,0,0,-915,-915,-1989,-1989,4.29475,5.819,6.128,1.35491,1.0531,4.89775,5.00979,4828,5616
"3702","E02001622 E02001634","E02001622","E02001634","Sheffield 012","Sheffield 024",43,0,6,23,2,1,0,7,3,1,0,0,0.82,0.82,5.89,22.56,-0.44,0,0,6,23,0,6.45,6.45,5.1,19.54,-3.46,13.22,13.22,4.15,15.92,-7.08,-0.00015,274,-0.00015,274,0,0,0,0,-0.0013,2404,-0.0013,2404,-0.00162,3001,-0.00162,3001,-88,-88,0,0,-699,-699,-1433,-1433,2.94603,3.836,4.312,1.30209,1.12409,5.91762,4.80056,3492,3724
"3703","E02001622 E02001635","E02001622","E02001635","Sheffield 012","Sheffield 025",20,0,1,11,0,0,0,7,0,1,0,0,0.46,0.46,0.98,10.75,-0.25,0,0,1,11,0,3.31,3.31,0.83,9.18,-1.82,6.32,6.32,0.68,7.53,-3.47,-0.00012,230,-0.00012,230,0,0,0,0,-0.00101,1865,-0.00101,1865,-0.00128,2368,-0.00128,2368,-61,-61,0,0,-450,-450,-863,-863,3.77879,4.783,5.124,1.26575,1.07129,4.43236,4.83997,3548,4312
"3704","E02001622 E02001636","E02001622","E02001636","Sheffield 012","Sheffield 026",106,1,8,56,6,0,1,32,0,2,0,0.9434,4.3,3.3,7.75,54.24,-1.76,1.92,0.92,7.93,55.54,-0.46,23.43,22.43,6.29,44,-12,38.39,37.39,5.15,36.03,-19.97,-0.00099,1829,-0.00076,1404,-0.00034,629,-0.00011,204,-0.00599,11112,-0.00576,10687,-0.00662,12289,-0.00639,11864,-501,-390,-213,-102,-2767,-2656,-4531,-4420,3.38049,4.324,4.986,1.27911,1.1531,4.20907,3.65022,2606,3246
"3705","E02001622 E02001637","E02001622","E02001637","Sheffield 012","Sheffield 027",66,1,1,44,5,0,3,8,1,3,0,1.51515,2.29,1.29,0.98,43.12,-0.88,1.38,0.38,0.99,43.74,-0.26,7.98,6.98,0.89,39.26,-4.74,16.88,15.88,0.75,33.24,-10.76,-0.00106,1971,-6e-04,1110,-0.00056,1031,-9e-05,170,-0.00403,7473,-0.00356,6612,-0.00558,10345,-0.00511,9484,-609,-341,-369,-101,-2115,-1847,-4466,-4198,5.86346,7.671,7.857,1.30827,1.02425,3.7544,4.98918,4206,4876
"3706","E02001622 E02001639","E02001622","E02001639","Sheffield 012","Sheffield 029",14,0,0,10,0,0,0,4,0,0,0,0,0.2,0.2,0,9.86,-0.14,0,0,0,10,0,1.46,1.46,0,8.95,-1.05,3.54,3.54,0,7.46,-2.54,-7e-05,121,-7e-05,121,0,0,0,0,-0.00053,989,-0.00053,989,-0.00083,1533,-0.00083,1533,-38,-38,0,0,-287,-287,-694,-694,4.26691,5.246,5.654,1.22946,1.07777,6.00457,5.28829,4776,5052
