"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"5983",1,1,1,4.887,2502,119,37,0.00757,911,65,7361,"E02000104 E02000119"
"5984",1,1,1,3.087,1608,71,29,0.00939,575,43,5491,"E02000104 E02000121"
"5993",1,1,1,6.74,3092,220,51,0.00757,1256,88,9735,"E02000104 E02000252"
"5997",1,1,1,4.136,2098,117,46,0.01112,771,74,6106,"E02000104 E02000455"
"6004",1,1,1,15.635,8040,508,85,0.00544,2915,201,19117,"E02000104 E02000972"
"6006",1,1,1,16.645,8766,553,101,0.00607,3103,213,20135,"E02000104 E02000977"
"6019",1,1,1,6.801,3248,211,65,0.00956,1268,93,9633,"E02000105 E02000106"
"6020",1,1,1,3.336,1724,111,45,0.01349,622,46,5449,"E02000105 E02000109"
"6021",1,1,1,1.346,492,40,17,0.01263,251,12,1559,"E02000105 E02000111"
"6022",1,1,1,3.11,1572,98,41,0.01318,580,40,5005,"E02000105 E02000112"
"6023",1,1,1,5.265,2374,148,44,0.00836,981,58,7020,"E02000105 E02000113"
"6026",1,1,1,3.116,1232,94,30,0.00963,581,38,4579,"E02000105 E02000118"
"6027",1,1,1,5.362,2890,160,51,0.00951,1000,66,8150,"E02000105 E02000119"
"6028",1,1,1,2.694,1602,67,45,0.0167,502,36,4297,"E02000105 E02000121"
"6039",1,1,1,5.167,2646,149,64,0.01239,963,71,7687,"E02000105 E02000248"
"6040",1,1,1,6.786,3360,193,63,0.00928,1265,85,9932,"E02000105 E02000252"
"6050",1,1,1,6.105,2862,177,36,0.0059,1138,88,8183,"E02000105 E02000452"
"6051",1,1,1,4.202,2482,122,38,0.00904,783,65,7337,"E02000105 E02000455"
"6053",1,1,1,4.406,2974,165,97,0.02202,821,119,9664,"E02000105 E02000461"
"6078",1,1,1,5.249,2370,136,41,0.00781,978,72,7671,"E02000105 E02006882"
"6093",1,1,1,2.479,1450,70,51,0.02057,462,45,6077,"E02000106 E02000107"
"6094",1,1,1,3.548,1938,161,48,0.01353,661,54,6593,"E02000106 E02000109"
"6095",1,1,1,1.811,1212,51,19,0.01049,338,25,5222,"E02000106 E02000110"
"6096",1,1,1,5.991,3110,213,56,0.00935,1117,84,10101,"E02000106 E02000111"
"6097",1,1,1,3.949,2052,164,52,0.01317,736,56,7065,"E02000106 E02000112"
"6098",1,1,1,2.081,926,99,29,0.01394,388,22,4028,"E02000106 E02000113"
"6099",1,1,1,2.946,1436,74,33,0.0112,549,47,5448,"E02000106 E02000114"
"6100",1,1,1,2.34,1134,74,26,0.01111,436,33,5043,"E02000106 E02000116"
"6101",1,1,1,2.607,1268,101,36,0.01381,486,36,4977,"E02000106 E02000117"
"6102",1,1,1,4.761,2408,216,57,0.01197,888,70,8125,"E02000106 E02000118"
"6103",1,1,1,2.926,1344,133,40,0.01367,545,40,5513,"E02000106 E02000119"
"6105",1,1,1,5.097,2634,224,66,0.01295,950,76,9358,"E02000106 E02000121"
"6106",1,1,1,3.603,1738,131,40,0.0111,672,54,7050,"E02000106 E02000123"
"6107",1,1,1,5.164,2388,109,73,0.01414,963,78,8771,"E02000106 E02000124"
"6120",1,1,1,5.425,2824,209,66,0.01217,1011,74,9782,"E02000106 E02000252"
"6122",1,1,1,6.974,3140,257,77,0.01104,1300,82,10985,"E02000106 E02000372"
"6141",1,1,1,11.414,5384,322,104,0.00911,2128,149,16371,"E02000106 E02000972"
"6143",1,1,1,12.71,6344,345,114,0.00897,2369,161,17901,"E02000106 E02000977"
"6165",1,1,1,1.526,556,25,8,0.00524,284,15,1820,"E02000107 E02000110"
"6166",1,1,1,5.711,3254,191,49,0.00858,1065,76,8042,"E02000107 E02000112"
"6167",1,1,1,3.843,2128,126,26,0.00677,716,41,5005,"E02000107 E02000113"
"6168",1,1,1,2.092,870,46,18,0.0086,390,30,2844,"E02000107 E02000114"
"6169",1,1,1,1.703,752,28,13,0.00763,317,30,3123,"E02000107 E02000115"
"6170",1,1,1,2.326,1190,50,19,0.00817,434,29,3142,"E02000107 E02000116"
"6172",1,1,1,4.688,2546,160,37,0.00789,874,59,6490,"E02000107 E02000119"
"6173",1,1,1,2.89,1168,60,33,0.01142,539,37,4550,"E02000107 E02000120"
"6175",1,1,1,4.16,2044,102,49,0.01178,775,59,6610,"E02000107 E02000123"
"6176",1,1,1,3.468,1562,67,44,0.01269,646,49,5339,"E02000107 E02000124"
"6190",1,1,1,8.953,4096,264,68,0.0076,1669,109,12369,"E02000107 E02000191"
"6192",1,1,1,10.237,4620,314,98,0.00957,1908,132,14093,"E02000107 E02000193"
"6193",1,1,1,6.778,3308,209,49,0.00723,1263,85,9695,"E02000107 E02000252"
"6195",1,1,1,6.895,2974,170,78,0.01131,1285,80,9705,"E02000107 E02000372"
