"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"150730",1,1,1,3.803,1982,71,116,0.0305,709,54,6111,"E02003269 E02003276"
"150731",1,1,1,4.043,2490,103,142,0.03512,754,89,7827,"E02003269 E02003277"
"150732",1,1,1,3.544,1988,87,87,0.02455,661,43,5587,"E02003269 E02003278"
"150735",1,1,1,21.104,13618,312,423,0.02004,3934,319,34763,"E02003269 E02003610"
"150738",1,1,1,9.724,6752,166,243,0.02499,1813,137,14422,"E02003269 E02003636"
"150739",1,1,1,14.459,8162,418,281,0.01943,2695,254,26140,"E02003269 E02003637"
"150740",1,1,1,22.089,8970,722,289,0.01308,4118,312,27460,"E02003269 E02003643"
"150741",1,1,1,10.572,4224,497,121,0.01145,1971,150,13036,"E02003269 E02003644"
"150742",1,1,1,9.308,4444,150,155,0.01665,1735,141,13592,"E02003269 E02003645"
"150743",1,1,1,13.388,5546,570,155,0.01158,2496,206,16334,"E02003269 E02003646"
"150744",1,1,1,12.663,5340,567,149,0.01177,2361,196,15520,"E02003269 E02003647"
"150745",1,1,1,10.168,5774,152,173,0.01701,1895,173,16130,"E02003269 E02003649"
"150746",1,1,1,6.81,4042,184,175,0.0257,1269,137,16076,"E02003269 E02003651"
"150777",1,1,1,9.789,5080,260,156,0.01594,1825,164,16693,"E02003270 E02003271"
"150778",1,1,1,3.936,2022,82,54,0.01372,734,56,7000,"E02003270 E02003272"
"150779",1,1,1,8.902,4294,139,149,0.01674,1659,154,15007,"E02003270 E02003273"
"150780",1,1,1,5.502,2278,86,69,0.01254,1026,64,9167,"E02003270 E02003274"
"150781",1,1,1,7.306,3264,109,99,0.01355,1362,97,11178,"E02003270 E02003275"
"150782",1,1,1,4.831,2410,90,69,0.01428,901,64,8691,"E02003270 E02003276"
"150783",1,1,1,7.02,3282,131,114,0.01624,1309,103,12130,"E02003270 E02003278"
"150786",1,1,1,19.317,8338,374,316,0.01636,3601,297,36106,"E02003270 E02003610"
"150788",1,1,1,12.513,7458,238,240,0.01918,2333,183,18968,"E02003270 E02003636"
"150789",1,1,1,9.663,4306,263,146,0.01511,1801,166,20984,"E02003270 E02003637"
"150790",1,1,1,14.857,6222,247,198,0.01333,2770,204,20388,"E02003270 E02003643"
"150791",1,1,1,4.169,1692,187,40,0.00959,777,59,6195,"E02003270 E02003644"
"150792",1,1,1,2.239,982,33,22,0.00983,417,35,3420,"E02003270 E02003645"
"150793",1,1,1,6.156,2798,95,64,0.0104,1148,98,9262,"E02003270 E02003646"
"150794",1,1,1,5.431,2592,92,58,0.01068,1012,88,8448,"E02003270 E02003647"
"150795",1,1,1,4.569,3254,76,68,0.01488,852,93,8568,"E02003270 E02003649"
"150796",1,1,1,8.828,4604,147,126,0.01427,1646,123,13748,"E02003270 E02003650"
"150797",1,1,1,5.467,3236,185,134,0.02451,1019,127,14286,"E02003270 E02003651"
"150816",1,1,1,6.627,3354,148,174,0.02626,1235,121,11714,"E02003271 E02003272"
"150817",1,1,1,1.89,1334,99,79,0.0418,352,55,4851,"E02003271 E02003273"
